HOME,AWAY,DATE,TIME (ET)
MIN,CAR,"OCT 7, 2010",12:00 PM
TOR,MON,"OCT 7, 2010",7:00 PM
PIT,PHI,"OCT 7, 2010",7:00 PM
COL,CHI,"OCT 7, 2010",10:00 PM
EDM,CGY,"OCT 7, 2010",10:00 PM
CAR,MIN,"OCT 8, 2010",12:00 PM
CBJ,SJS,"OCT 8, 2010",3:00 PM
NJD,DAL,"OCT 8, 2010",7:00 PM
DET,ANH,"OCT 8, 2010",7:30 PM
OTT,BUF,"OCT 8, 2010",7:30 PM
ATL,WSH,"OCT 8, 2010",7:30 PM
BOS,ARI,"OCT 9, 2010",12:00 PM
SJS,CBJ,"OCT 9, 2010",3:00 PM
BUF,NYR,"OCT 9, 2010",7:00 PM
TOR,OTT,"OCT 9, 2010",7:00 PM
NYI,DAL,"OCT 9, 2010",7:00 PM
PIT,MON,"OCT 9, 2010",7:00 PM
WSH,NJD,"OCT 9, 2010",7:00 PM
TBL,ATL,"OCT 9, 2010",7:30 PM
STL,PHI,"OCT 9, 2010",8:00 PM
NSH,ANH,"OCT 9, 2010",8:00 PM
CHI,DET,"OCT 9, 2010",8:30 PM
VAN,LAK,"OCT 9, 2010",10:00 PM
ARI,BOS,"OCT 10, 2010",10:00 AM
CGY,LAK,"OCT 10, 2010",8:00 PM
EDM,FLA,"OCT 10, 2010",8:00 PM
NYI,NYR,"OCT 11, 2010",1:00 PM
STL,ANH,"OCT 11, 2010",2:00 PM
NJD,PIT,"OCT 11, 2010",4:00 PM
BUF,CHI,"OCT 11, 2010",7:00 PM
PHI,COL,"OCT 11, 2010",7:00 PM
WSH,OTT,"OCT 11, 2010",7:00 PM
VAN,FLA,"OCT 11, 2010",10:00 PM
DET,COL,"OCT 12, 2010",7:30 PM
LAK,ATL,"OCT 12, 2010",10:30 PM
BUF,NJD,"OCT 13, 2010",7:00 PM
WSH,NYI,"OCT 13, 2010",7:00 PM
MON,TBL,"OCT 13, 2010",7:30 PM
PIT,TOR,"OCT 13, 2010",7:30 PM
CHI,NSH,"OCT 13, 2010",8:30 PM
ANH,VAN,"OCT 13, 2010",10:00 PM
PHI,TBL,"OCT 14, 2010",7:00 PM
OTT,CAR,"OCT 14, 2010",7:00 PM
NSH,STL,"OCT 14, 2010",8:00 PM
MIN,EDM,"OCT 14, 2010",8:30 PM
DAL,DET,"OCT 14, 2010",8:30 PM
CGY,FLA,"OCT 14, 2010",9:30 PM
NJD,COL,"OCT 15, 2010",7:00 PM
NYR,TOR,"OCT 15, 2010",7:00 PM
PIT,NYI,"OCT 15, 2010",7:00 PM
CBJ,CHI,"OCT 15, 2010",7:00 PM
BUF,MON,"OCT 15, 2010",7:30 PM
ANH,ATL,"OCT 15, 2010",10:00 PM
LAK,VAN,"OCT 15, 2010",10:30 PM
PHI,PIT,"OCT 16, 2010",6:00 PM
MON,OTT,"OCT 16, 2010",7:00 PM
NJD,BOS,"OCT 16, 2010",7:00 PM
NYI,COL,"OCT 16, 2010",7:00 PM
FLA,TBL,"OCT 16, 2010",7:00 PM
NSH,WSH,"OCT 16, 2010",8:00 PM
MIN,CBJ,"OCT 16, 2010",8:00 PM
DAL,STL,"OCT 16, 2010",8:30 PM
CHI,BUF,"OCT 16, 2010",8:30 PM
ARI,DET,"OCT 16, 2010",9:00 PM
CGY,EDM,"OCT 16, 2010",10:00 PM
SJS,ATL,"OCT 16, 2010",10:30 PM
ANH,ARI,"OCT 17, 2010",8:00 PM
VAN,CAR,"OCT 17, 2010",9:00 PM
TOR,NYI,"OCT 18, 2010",7:00 PM
NYR,COL,"OCT 18, 2010",7:00 PM
PIT,OTT,"OCT 18, 2010",7:00 PM
TBL,DAL,"OCT 18, 2010",7:30 PM
CHI,STL,"OCT 18, 2010",8:30 PM
WSH,BOS,"OCT 19, 2010",7:30 PM
