HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
STL,NYR,10/9/2014,8:00 PM,878,0.0
CBJ,NYR,10/11/2014,7:00 PM,400,47.0
NYR,TOR,10/12/2014,7:00 PM,479,24.0
NYR,NYI,10/14/2014,7:00 PM,0,48.0
NYR,CAR,10/16/2014,7:00 PM,0,48.0
NYR,SJS,10/19/2014,5:00 PM,0,70.0
NJD,NYR,10/21/2014,7:00 PM,11,50.0
MON,NYR,10/25/2014,7:00 PM,333,96.0
NYR,MIN,10/27/2014,7:00 PM,329,48.0
NYR,WPG,11/1/2014,7:00 PM,0,120.0
NYR,STL,11/3/2014,7:00 PM,0,48.0
NYR,DET,11/5/2014,8:00 PM,0,49.0
TOR,NYR,11/8/2014,7:00 PM,342,71.0
NYR,EDM,11/9/2014,6:00 PM,342,23.0
NYR,PIT,11/11/2014,7:00 PM,0,49.0
NYR,COL,11/13/2014,7:00 PM,0,48.0
PIT,NYR,11/15/2014,7:00 PM,317,48.0
NYR,TBL,11/17/2014,7:00 PM,317,48.0
NYR,PHI,11/19/2014,8:00 PM,0,49.0
NYR,MON,11/23/2014,7:00 PM,0,95.0
TBL,NYR,11/26/2014,7:30 PM,1006,72.5
PHI,NYR,11/28/2014,1:00 PM,930,41.5
NYR,PHI,11/29/2014,1:00 PM,81,24.0
NYR,TBL,12/1/2014,7:00 PM,0,54.0
DET,NYR,12/6/2014,7:00 PM,486,120.0
NYR,PIT,12/8/2014,7:00 PM,486,48.0
VAN,NYR,12/13/2014,10:00 PM,2433,123.0
EDM,NYR,12/14/2014,9:30 PM,509,23.5
CGY,NYR,12/16/2014,9:00 PM,176,47.5
CAR,NYR,12/20/2014,7:00 PM,2040,94.0
NYR,CAR,12/21/2014,7:00 PM,425,24.0
NYR,WSH,12/23/2014,7:00 PM,0,48.0
NYR,NJD,12/27/2014,7:00 PM,0,96.0
DAL,NYR,12/29/2014,8:30 PM,1373,49.5
FLA,NYR,12/31/2014,6:00 PM,1109,45.5
NYR,BUF,1/3/2015,7:00 PM,1094,73.0
ANH,NYR,1/7/2015,10:30 PM,2440,99.5
LAK,NYR,1/8/2015,10:30 PM,32,24.0
SJS,NYR,1/10/2015,10:00 PM,296,47.5
NYR,NYI,1/13/2015,7:00 PM,2554,69.0
BOS,NYR,1/15/2015,7:00 PM,187,48.0
CBJ,NYR,1/16/2015,7:00 PM,644,24.0
PIT,NYR,1/18/2015,0:30 PM,162,41.5
NYR,OTT,1/20/2015,7:00 PM,317,54.5
NYI,NYR,1/27/2015,7:00 PM,7,168.0
NYR,MON,1/29/2015,7:00 PM,7,48.0
NYR,CAR,1/31/2015,7:00 PM,0,48.0
NYR,FLA,2/2/2015,7:00 PM,0,48.0
NYR,BOS,2/4/2015,8:00 PM,0,49.0
NSH,NYR,2/7/2015,3:00 PM,763,67.0
NYR,DAL,2/8/2015,5:00 PM,763,26.0
TOR,NYR,2/10/2015,7:30 PM,342,50.5
COL,NYR,2/12/2015,9:00 PM,1340,49.5
ARI,NYR,2/14/2015,8:00 PM,591,47.0
NYI,NYR,2/16/2015,7:00 PM,2151,47.0
NYR,VAN,2/19/2015,7:00 PM,7,72.0
BUF,NYR,2/20/2015,7:00 PM,292,24.0
NYR,CBJ,2/22/2015,7:30 PM,292,48.5
NYR,CGY,2/24/2015,7:00 PM,0,47.5
NYR,ARI,2/26/2015,7:00 PM,0,48.0
PHI,NYR,2/28/2015,8:00 PM,81,49.0
NYR,NSH,3/2/2015,7:00 PM,81,47.0
DET,NYR,3/4/2015,8:00 PM,486,49.0
CHI,NYR,3/8/2015,7:30 PM,238,95.5
NYI,NYR,3/10/2015,7:00 PM,719,47.5
WSH,NYR,3/11/2015,8:00 PM,204,25.0
BUF,NYR,3/14/2015,7:00 PM,292,71.0
NYR,FLA,3/15/2015,5:00 PM,292,22.0
NYR,CHI,3/18/2015,8:00 PM,0,75.0
CAR,NYR,3/21/2015,7:00 PM,425,71.0
NYR,ANH,3/22/2015,7:30 PM,425,24.5
NYR,LAK,3/24/2015,7:00 PM,0,47.5
OTT,NYR,3/26/2015,7:30 PM,333,48.5
BOS,NYR,3/28/2015,1:00 PM,317,41.5
NYR,WSH,3/29/2015,3:00 PM,187,26.0
WPG,NYR,3/31/2015,8:00 PM,1286,53.0
MIN,NYR,4/2/2015,8:00 PM,390,48.0
NYR,NJD,4/4/2015,7:00 PM,1011,47.0
NYR,CBJ,4/6/2015,7:00 PM,0,48.0
NJD,NYR,4/7/2015,7:00 PM,11,24.0
NYR,OTT,4/9/2015,7:00 PM,11,48.0
WSH,NYR,4/11/2015,0:30 PM,207,41.5
