DATE,VISITING TEAM,HOME TEAM,TIME
"MON NOV 23, 2009",CAROLINA,DALLAS,8:30 PM ET
,,,
"MON NOV 23, 2009",PHILADELPHIA,COLORADO,9:00 PM ET
,,,
"MON NOV 23, 2009",PHOENIX,EDMONTON,9:00 PM ET
,,,
"MON NOV 23, 2009",CALGARY,ANAHEIM,10:00 PM ET
,,,
"TUE NOV 24, 2009",COLUMBUS,MONTREAL,7:30 PM ET
,,,
"WED NOV 25, 2009",OTTAWA,NEW JERSEY,7:00 PM ET
,,,
"WED NOV 25, 2009",PHILADELPHIA,NY ISLANDERS,7:00 PM ET
,,,
"WED NOV 25, 2009",BUFFALO,WASHINGTON,7:00 PM ET
,,,
"WED NOV 25, 2009",TORONTO,TAMPA BAY,7:00 PM ET
,,,
"WED NOV 25, 2009",MONTREAL,PITTSBURGH,7:30 PM ET
,,,
"WED NOV 25, 2009",NY RANGERS,FLORIDA,7:30 PM ET
,,,
"WED NOV 25, 2009",ATLANTA,DETROIT,7:30 PM ET
,,,
"WED NOV 25, 2009",BOSTON,MINNESOTA,8:00 PM ET
,,,
"WED NOV 25, 2009",ST. LOUIS,DALLAS,8:00 PM ET
,,,
"WED NOV 25, 2009",NASHVILLE,COLORADO,9:00 PM ET
,,,
"WED NOV 25, 2009",PHOENIX,CALGARY,9:30 PM ET
,,,
"WED NOV 25, 2009",LOS ANGELES,EDMONTON,9:30 PM ET
,,,
"WED NOV 25, 2009",CAROLINA,ANAHEIM,10:00 PM ET
,,,
"WED NOV 25, 2009",CHICAGO,SAN JOSE,10:30 PM ET
,,,
"THU NOV 26, 2009",COLUMBUS,OTTAWA,7:30 PM ET
,,,
"THU NOV 26, 2009",LOS ANGELES,VANCOUVER,10:00 PM ET
,,,
"FRI NOV 27, 2009",NEW JERSEY,BOSTON,12:00 PM ET
,,,
"FRI NOV 27, 2009",BUFFALO,PHILADELPHIA,1:00 PM ET
,,,
"FRI NOV 27, 2009",PITTSBURGH,NY ISLANDERS,2:00 PM ET
,,,
"FRI NOV 27, 2009",COLORADO,MINNESOTA,2:00 PM ET
,,,
"FRI NOV 27, 2009",CHICAGO,ANAHEIM,4:00 PM ET
,,,
"FRI NOV 27, 2009",ATLANTA,CAROLINA,7:00 PM ET
,,,
"FRI NOV 27, 2009",CALGARY,DETROIT,7:00 PM ET
,,,
"FRI NOV 27, 2009",NY RANGERS,TAMPA BAY,7:30 PM ET
,,,
"FRI NOV 27, 2009",TORONTO,FLORIDA,7:30 PM ET
,,,
"FRI NOV 27, 2009",ST. LOUIS,NASHVILLE,8:00 PM ET
,,,
"FRI NOV 27, 2009",DALLAS,PHOENIX,9:00 PM ET
,,,
"FRI NOV 27, 2009",SAN JOSE,EDMONTON,9:30 PM ET
,,,
"SAT NOV 28, 2009",NY ISLANDERS,NEW JERSEY,1:00 PM ET
,,,
"SAT NOV 28, 2009",OTTAWA,BOSTON,7:00 PM ET
,,,
"SAT NOV 28, 2009",CAROLINA,BUFFALO,7:00 PM ET
,,,
"SAT NOV 28, 2009",WASHINGTON,MONTREAL,7:00 PM ET
,,,
"SAT NOV 28, 2009",PHILADELPHIA,ATLANTA,7:00 PM ET
,,,
"SAT NOV 28, 2009",CALGARY,COLUMBUS,7:00 PM ET
,,,
"SAT NOV 28, 2009",NY RANGERS,PITTSBURGH,7:30 PM ET
,,,
"SAT NOV 28, 2009",DETROIT,ST. LOUIS,8:00 PM ET
,,,
"SAT NOV 28, 2009",FLORIDA,NASHVILLE,8:00 PM ET
,,,
"SAT NOV 28, 2009",TAMPA BAY,DALLAS,8:30 PM ET
,,,
"SAT NOV 28, 2009",MINNESOTA,COLORADO,9:00 PM ET
,,,
"SAT NOV 28, 2009",EDMONTON,VANCOUVER,10:00 PM ET
,,,
"SAT NOV 28, 2009",CHICAGO,LOS ANGELES,10:30 PM ET
,,,
"SUN NOV 29, 2009",PHOENIX,ANAHEIM,8:00 PM ET
,,,
"SUN NOV 29, 2009",SAN JOSE,VANCOUVER,10:00 PM ET
,,,
"MON NOV 30, 2009",BUFFALO,TORONTO,7:00 PM ET
,,,
"MON NOV 30, 2009",PITTSBURGH,NY RANGERS,7:00 PM ET
,,,
"MON NOV 30, 2009",WASHINGTON,CAROLINA,7:00 PM ET
,,,
"MON NOV 30, 2009",FLORIDA,ATLANTA,7:00 PM ET
,,,
"MON NOV 30, 2009",ST. LOUIS,COLUMBUS,7:00 PM ET
,,,
"MON NOV 30, 2009",COLORADO,TAMPA BAY,7:30 PM ET
,,,
"MON NOV 30, 2009",DALLAS,DETROIT,7:30 PM ET
,,,
"MON NOV 30, 2009",CALGARY,NASHVILLE,8:00 PM ET
,,,
"TUE DEC 1, 2009",TORONTO,MONTREAL,7:30 PM ET
,,,
"TUE DEC 1, 2009",COLUMBUS,CHICAGO,8:00 PM ET
,,,
"TUE DEC 1, 2009",LOS ANGELES,ANAHEIM,10:30 PM ET
,,,
"TUE DEC 1, 2009",OTTAWA,SAN JOSE,10:30 PM ET
,,,
"WED DEC 2, 2009",TAMPA BAY,BOSTON,7:00 PM ET
,,,
"WED DEC 2, 2009",VANCOUVER,NEW JERSEY,7:00 PM ET
,,,
"WED DEC 2, 2009",COLORADO,FLORIDA,7:30 PM ET
,,,
"WED DEC 2, 2009",NASHVILLE,MINNESOTA,8:00 PM ET
,,,
"THU DEC 3, 2009",MONTREAL,BUFFALO,7:00 PM ET
,,,
"THU DEC 3, 2009",VANCOUVER,PHILADELPHIA,7:00 PM ET
,,,
"THU DEC 3, 2009",FLORIDA,WASHINGTON,7:00 PM ET
,,,
"THU DEC 3, 2009",NY ISLANDERS,ATLANTA,7:00 PM ET
,,,
"THU DEC 3, 2009",TORONTO,COLUMBUS,7:00 PM ET
,,,
"THU DEC 3, 2009",EDMONTON,DETROIT,7:00 PM ET
,,,
"THU DEC 3, 2009",COLORADO,PITTSBURGH,7:30 PM ET
,,,
"THU DEC 3, 2009",ANAHEIM,DALLAS,8:30 PM ET
,,,
"THU DEC 3, 2009",CALGARY,PHOENIX,9:30 PM ET
,,,
"THU DEC 3, 2009",OTTAWA,LOS ANGELES,10:30 PM ET
,,,
"THU DEC 3, 2009",ST. LOUIS,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 4, 2009",TAMPA BAY,NEW JERSEY,7:00 PM ET
,,,
"FRI DEC 4, 2009",BOSTON,MONTREAL,8:00 PM ET
,,,
"FRI DEC 4, 2009",ANAHEIM,MINNESOTA,8:00 PM ET
,,,
"FRI DEC 4, 2009",NASHVILLE,CHICAGO,8:30 PM ET
,,,
"SAT DEC 5, 2009",VANCOUVER,CAROLINA,1:30 PM ET
,,,
"SAT DEC 5, 2009",EDMONTON,DALLAS,2:00 PM ET
,,,
"SAT DEC 5, 2009",ST. LOUIS,LOS ANGELES,4:00 PM ET
,,,
"SAT DEC 5, 2009",TORONTO,BOSTON,7:00 PM ET
,,,
"SAT DEC 5, 2009",NY RANGERS,BUFFALO,7:00 PM ET
,,,
"SAT DEC 5, 2009",DETROIT,NEW JERSEY,7:00 PM ET
,,,
"SAT DEC 5, 2009",WASHINGTON,PHILADELPHIA,7:00 PM ET
,,,
"SAT DEC 5, 2009",ATLANTA,FLORIDA,7:00 PM ET
,,,
"SAT DEC 5, 2009",COLORADO,COLUMBUS,7:00 PM ET
,,,
"SAT DEC 5, 2009",CHICAGO,PITTSBURGH,7:30 PM ET
,,,
"SAT DEC 5, 2009",NY ISLANDERS,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 5, 2009",MINNESOTA,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 5, 2009",OTTAWA,PHOENIX,10:00 PM ET
,,,
"SAT DEC 5, 2009",CALGARY,SAN JOSE,10:00 PM ET
,,,
"SUN DEC 6, 2009",DETROIT,NY RANGERS,7:00 PM ET
,,,
"SUN DEC 6, 2009",OTTAWA,ANAHEIM,8:00 PM ET
,,,
"MON DEC 7, 2009",NEW JERSEY,BUFFALO,7:00 PM ET
,,,
"MON DEC 7, 2009",ATLANTA,TORONTO,7:00 PM ET
,,,
"MON DEC 7, 2009",PHILADELPHIA,MONTREAL,7:30 PM ET
,,,
"MON DEC 7, 2009",CAROLINA,PITTSBURGH,7:30 PM ET
,,,
"MON DEC 7, 2009",WASHINGTON,TAMPA BAY,7:30 PM ET
,,,
"MON DEC 7, 2009",EDMONTON,FLORIDA,7:30 PM ET
,,,
"MON DEC 7, 2009",COLORADO,ST. LOUIS,8:00 PM ET
,,,
"MON DEC 7, 2009",MINNESOTA,PHOENIX,9:00 PM ET
,,,
"MON DEC 7, 2009",CALGARY,LOS ANGELES,10:30 PM ET
,,,
"TUE DEC 8, 2009",NY ISLANDERS,PHILADELPHIA,7:00 PM ET
,,,
"TUE DEC 8, 2009",MONTREAL,OTTAWA,7:30 PM ET
,,,
"TUE DEC 8, 2009",VANCOUVER,NASHVILLE,8:00 PM ET
,,,
"TUE DEC 8, 2009",DALLAS,ANAHEIM,10:00 PM ET
,,,
"WED DEC 9, 2009",WASHINGTON,BUFFALO,7:00 PM ET
,,,
"WED DEC 9, 2009",NY ISLANDERS,TORONTO,7:00 PM ET
,,,
"WED DEC 9, 2009",CAROLINA,NEW JERSEY,7:00 PM ET
,,,
"WED DEC 9, 2009",FLORIDA,COLUMBUS,7:00 PM ET
,,,
"WED DEC 9, 2009",EDMONTON,TAMPA BAY,7:30 PM ET
,,,
"WED DEC 9, 2009",ST. LOUIS,DETROIT,7:30 PM ET
,,,
"WED DEC 9, 2009",NY RANGERS,CHICAGO,8:30 PM ET
,,,
"WED DEC 9, 2009",MINNESOTA,COLORADO,9:00 PM ET
,,,
"WED DEC 9, 2009",ATLANTA,CALGARY,9:30 PM ET
,,,
"WED DEC 9, 2009",LOS ANGELES,SAN JOSE,10:30 PM ET
,,,
"THU DEC 10, 2009",TORONTO,BOSTON,7:00 PM ET
,,,
"THU DEC 10, 2009",OTTAWA,PHILADELPHIA,7:00 PM ET
,,,
"THU DEC 10, 2009",PITTSBURGH,MONTREAL,7:30 PM ET
,,,
"THU DEC 10, 2009",COLUMBUS,NASHVILLE,8:00 PM ET
,,,
"THU DEC 10, 2009",ATLANTA,VANCOUVER,10:00 PM ET
,,,
"THU DEC 10, 2009",PHOENIX,LOS ANGELES,10:30 PM ET
,,,
"FRI DEC 11, 2009",FLORIDA,NEW JERSEY,7:00 PM ET
,,,
"FRI DEC 11, 2009",CAROLINA,WASHINGTON,7:00 PM ET
,,,
"FRI DEC 11, 2009",CHICAGO,BUFFALO,7:30 PM ET
,,,
"FRI DEC 11, 2009",ANAHEIM,DETROIT,7:30 PM ET
,,,
"FRI DEC 11, 2009",EDMONTON,ST. LOUIS,8:00 PM ET
,,,
"FRI DEC 11, 2009",TAMPA BAY,COLORADO,9:00 PM ET
,,,
"FRI DEC 11, 2009",MINNESOTA,CALGARY,9:00 PM ET
,,,
"FRI DEC 11, 2009",DALLAS,SAN JOSE,10:00 PM ET
,,,
"SAT DEC 12, 2009",WASHINGTON,TORONTO,7:00 PM ET
,,,
"SAT DEC 12, 2009",CAROLINA,OTTAWA,7:00 PM ET
,,,
"SAT DEC 12, 2009",PHILADELPHIA,NEW JERSEY,7:00 PM ET
,,,
"SAT DEC 12, 2009",BOSTON,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 12, 2009",BUFFALO,NY RANGERS,7:00 PM ET
,,,
"SAT DEC 12, 2009",MONTREAL,ATLANTA,7:00 PM ET
,,,
"SAT DEC 12, 2009",ANAHEIM,COLUMBUS,7:00 PM ET
,,,
"SAT DEC 12, 2009",FLORIDA,PITTSBURGH,7:30 PM ET
,,,
"SAT DEC 12, 2009",DETROIT,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 12, 2009",SAN JOSE,PHOENIX,8:00 PM ET
,,,
"SAT DEC 12, 2009",MINNESOTA,VANCOUVER,10:00 PM ET
,,,
"SAT DEC 12, 2009",DALLAS,LOS ANGELES,10:30 PM ET
,,,
"SUN DEC 13, 2009",TAMPA BAY,CHICAGO,7:00 PM ET
,,,
"SUN DEC 13, 2009",CALGARY,COLORADO,8:00 PM ET
,,,
"MON DEC 14, 2009",PHILADELPHIA,BOSTON,7:00 PM ET
,,,
"MON DEC 14, 2009",OTTAWA,TORONTO,7:00 PM ET
,,,
"MON DEC 14, 2009",FLORIDA,NY ISLANDERS,7:00 PM ET
,,,
"MON DEC 14, 2009",ATLANTA,NY RANGERS,7:00 PM ET
,,,
"MON DEC 14, 2009",NASHVILLE,COLUMBUS,7:00 PM ET
,,,
"MON DEC 14, 2009",BUFFALO,MONTREAL,7:30 PM ET
,,,
"MON DEC 14, 2009",PHOENIX,DETROIT,7:30 PM ET
,,,
"MON DEC 14, 2009",LOS ANGELES,VANCOUVER,10:00 PM ET
,,,
"TUE DEC 15, 2009",PHILADELPHIA,PITTSBURGH,7:00 PM ET
,,,
"TUE DEC 15, 2009",CALGARY,ST. LOUIS,8:00 PM ET
,,,
"TUE DEC 15, 2009",TAMPA BAY,NASHVILLE,8:00 PM ET
,,,
"TUE DEC 15, 2009",COLUMBUS,MINNESOTA,8:00 PM ET
,,,
"TUE DEC 15, 2009",WASHINGTON,COLORADO,9:30 PM ET
,,,
"TUE DEC 15, 2009",LOS ANGELES,EDMONTON,9:30 PM ET
,,,
"WED DEC 16, 2009",MONTREAL,NEW JERSEY,7:00 PM ET
,,,
"WED DEC 16, 2009",NY ISLANDERS,NY RANGERS,7:00 PM ET
,,,
"WED DEC 16, 2009",DALLAS,CAROLINA,7:00 PM ET
,,,
"WED DEC 16, 2009",PHOENIX,TORONTO,7:30 PM ET
,,,
"WED DEC 16, 2009",BUFFALO,OTTAWA,7:30 PM ET
,,,
"WED DEC 16, 2009",ATLANTA,FLORIDA,7:30 PM ET
,,,
"WED DEC 16, 2009",ST. LOUIS,CHICAGO,8:30 PM ET
,,,
"WED DEC 16, 2009",ANAHEIM,VANCOUVER,10:00 PM ET
,,,
"THU DEC 17, 2009",MINNESOTA,MONTREAL,7:00 PM ET
,,,
"THU DEC 17, 2009",NY RANGERS,NY ISLANDERS,7:00 PM ET
,,,
"THU DEC 17, 2009",PITTSBURGH,PHILADELPHIA,7:00 PM ET
,,,
"THU DEC 17, 2009",DALLAS,ATLANTA,7:00 PM ET
,,,
"THU DEC 17, 2009",PHOENIX,COLUMBUS,7:00 PM ET
,,,
"THU DEC 17, 2009",TAMPA BAY,DETROIT,7:30 PM ET
,,,
"THU DEC 17, 2009",LOS ANGELES,CALGARY,9:30 PM ET
,,,
"THU DEC 17, 2009",NASHVILLE,EDMONTON,9:30 PM ET
,,,
"THU DEC 17, 2009",ANAHEIM,SAN JOSE,10:30 PM ET
,,,
"FRI DEC 18, 2009",OTTAWA,NEW JERSEY,7:00 PM ET
,,,
"FRI DEC 18, 2009",TORONTO,BUFFALO,7:30 PM ET
,,,
"FRI DEC 18, 2009",CAROLINA,FLORIDA,7:30 PM ET
,,,
"FRI DEC 18, 2009",TAMPA BAY,ST. LOUIS,8:00 PM ET
,,,
"FRI DEC 18, 2009",BOSTON,CHICAGO,8:30 PM ET
,,,
"FRI DEC 18, 2009",WASHINGTON,VANCOUVER,10:00 PM ET
,,,
"SAT DEC 19, 2009",NY RANGERS,PHILADELPHIA,1:00 PM ET
,,,
"SAT DEC 19, 2009",DETROIT,DALLAS,3:00 PM ET
,,,
"SAT DEC 19, 2009",PHOENIX,ANAHEIM,4:00 PM ET
,,,
"SAT DEC 19, 2009",NASHVILLE,CALGARY,4:00 PM ET
,,,
"SAT DEC 19, 2009",PITTSBURGH,BUFFALO,7:00 PM ET
,,,
"SAT DEC 19, 2009",BOSTON,TORONTO,7:00 PM ET
,,,
"SAT DEC 19, 2009",MINNESOTA,OTTAWA,7:00 PM ET
,,,
"SAT DEC 19, 2009",MONTREAL,NY ISLANDERS,7:00 PM ET
,,,
"SAT DEC 19, 2009",FLORIDA,CAROLINA,7:00 PM ET
,,,
"SAT DEC 19, 2009",NEW JERSEY,ATLANTA,7:00 PM ET
,,,
"SAT DEC 19, 2009",COLUMBUS,COLORADO,9:00 PM ET
,,,
"SAT DEC 19, 2009",WASHINGTON,EDMONTON,10:00 PM ET
,,,
"SUN DEC 20, 2009",DETROIT,CHICAGO,7:00 PM ET
,,,
"SUN DEC 20, 2009",ST. LOUIS,VANCOUVER,10:00 PM ET
,,,
"MON DEC 21, 2009",BUFFALO,TORONTO,7:00 PM ET
,,,
"MON DEC 21, 2009",TAMPA BAY,NY ISLANDERS,7:00 PM ET
,,,
"MON DEC 21, 2009",FLORIDA,PHILADELPHIA,7:00 PM ET
,,,
"MON DEC 21, 2009",NY RANGERS,CAROLINA,7:00 PM ET
,,,
"MON DEC 21, 2009",MONTREAL,ATLANTA,7:00 PM ET
,,,
"MON DEC 21, 2009",BOSTON,OTTAWA,7:30 PM ET
,,,
"MON DEC 21, 2009",NEW JERSEY,PITTSBURGH,7:30 PM ET
,,,
"MON DEC 21, 2009",COLORADO,MINNESOTA,8:00 PM ET
,,,
"MON DEC 21, 2009",SAN JOSE,DALLAS,8:30 PM ET
,,,
"MON DEC 21, 2009",ST. LOUIS,EDMONTON,9:00 PM ET
,,,
"MON DEC 21, 2009",COLUMBUS,PHOENIX,9:00 PM ET
,,,
"TUE DEC 22, 2009",SAN JOSE,CHICAGO,8:00 PM ET
,,,
"TUE DEC 22, 2009",ANAHEIM,COLORADO,10:00 PM ET
,,,
"TUE DEC 22, 2009",NASHVILLE,VANCOUVER,10:30 PM ET
,,,
"WED DEC 23, 2009",ATLANTA,BOSTON,7:00 PM ET
,,,
"WED DEC 23, 2009",TORONTO,NY ISLANDERS,7:00 PM ET
,,,
"WED DEC 23, 2009",FLORIDA,NY RANGERS,7:00 PM ET
,,,
"WED DEC 23, 2009",OTTAWA,PITTSBURGH,7:00 PM ET
,,,
"WED DEC 23, 2009",BUFFALO,WASHINGTON,7:00 PM ET
,,,
"WED DEC 23, 2009",MONTREAL,CAROLINA,7:00 PM ET
,,,
"WED DEC 23, 2009",EDMONTON,MINNESOTA,7:00 PM ET
,,,
"WED DEC 23, 2009",PHILADELPHIA,TAMPA BAY,7:30 PM ET
,,,
"WED DEC 23, 2009",CHICAGO,DETROIT,7:30 PM ET
,,,
"WED DEC 23, 2009",COLUMBUS,DALLAS,8:30 PM ET
,,,
"WED DEC 23, 2009",ANAHEIM,PHOENIX,9:00 PM ET
,,,
"WED DEC 23, 2009",ST. LOUIS,CALGARY,9:30 PM ET
,,,
"SAT DEC 26, 2009",OTTAWA,BUFFALO,7:00 PM ET
,,,
"SAT DEC 26, 2009",MONTREAL,TORONTO,7:00 PM ET
,,,
"SAT DEC 26, 2009",NY ISLANDERS,NY RANGERS,7:00 PM ET
,,,
"SAT DEC 26, 2009",NEW JERSEY,WASHINGTON,7:00 PM ET
,,,
"SAT DEC 26, 2009",PHILADELPHIA,CAROLINA,7:00 PM ET
,,,
"SAT DEC 26, 2009",COLUMBUS,DETROIT,7:00 PM ET
,,,
"SAT DEC 26, 2009",ATLANTA,TAMPA BAY,7:30 PM ET
,,,
"SAT DEC 26, 2009",CHICAGO,NASHVILLE,8:00 PM ET
,,,
"SAT DEC 26, 2009",ST. LOUIS,MINNESOTA,8:00 PM ET
,,,
"SAT DEC 26, 2009",LOS ANGELES,PHOENIX,9:00 PM ET
,,,
"SAT DEC 26, 2009",DALLAS,COLORADO,9:00 PM ET
,,,
"SAT DEC 26, 2009",EDMONTON,VANCOUVER,10:00 PM ET
,,,
"SAT DEC 26, 2009",ANAHEIM,SAN JOSE,10:30 PM ET
,,,
"SUN DEC 27, 2009",PHILADELPHIA,NY ISLANDERS,5:00 PM ET
,,,
"SUN DEC 27, 2009",BOSTON,FLORIDA,5:00 PM ET
,,,
"SUN DEC 27, 2009",BUFFALO,ST. LOUIS,6:00 PM ET
,,,
"SUN DEC 27, 2009",TORONTO,PITTSBURGH,7:00 PM ET
,,,
"SUN DEC 27, 2009",NASHVILLE,CHICAGO,7:00 PM ET
,,,
"SUN DEC 27, 2009",VANCOUVER,CALGARY,8:00 PM ET
,,,
"MON DEC 28, 2009",ATLANTA,NEW JERSEY,7:00 PM ET
,,,
"MON DEC 28, 2009",CAROLINA,WASHINGTON,7:00 PM ET
,,,
"MON DEC 28, 2009",DETROIT,COLUMBUS,7:00 PM ET
,,,
"MON DEC 28, 2009",MONTREAL,OTTAWA,7:30 PM ET
,,,
"MON DEC 28, 2009",BOSTON,TAMPA BAY,7:30 PM ET
,,,
"MON DEC 28, 2009",CALGARY,EDMONTON,9:00 PM ET
,,,
"MON DEC 28, 2009",MINNESOTA,LOS ANGELES,10:30 PM ET
,,,
"MON DEC 28, 2009",PHOENIX,SAN JOSE,10:30 PM ET
,,,
"TUE DEC 29, 2009",PITTSBURGH,BUFFALO,7:00 PM ET
,,,
"TUE DEC 29, 2009",COLUMBUS,NY ISLANDERS,7:00 PM ET
,,,
"TUE DEC 29, 2009",NASHVILLE,ST. LOUIS,8:00 PM ET
,,,
"TUE DEC 29, 2009",CHICAGO,DALLAS,8:00 PM ET
,,,
"TUE DEC 29, 2009",VANCOUVER,PHOENIX,9:00 PM ET
,,,
"TUE DEC 29, 2009",MINNESOTA,ANAHEIM,10:00 PM ET
,,,
"WED DEC 30, 2009",ATLANTA,BOSTON,7:00 PM ET
,,,
"WED DEC 30, 2009",PITTSBURGH,NEW JERSEY,7:00 PM ET
,,,
"WED DEC 30, 2009",PHILADELPHIA,NY RANGERS,7:00 PM ET
,,,
"WED DEC 30, 2009",MONTREAL,TAMPA BAY,7:00 PM ET
,,,
"WED DEC 30, 2009",COLORADO,OTTAWA,7:00 PM ET
,,,
"WED DEC 30, 2009",LOS ANGELES,CALGARY,9:30 PM ET
,,,
"WED DEC 30, 2009",TORONTO,EDMONTON,9:30 PM ET
,,,
"WED DEC 30, 2009",WASHINGTON,SAN JOSE,10:00 PM ET
,,,
"THU DEC 31, 2009",MONTREAL,FLORIDA,5:00 PM ET
,,,
"THU DEC 31, 2009",NY ISLANDERS,OTTAWA,7:00 PM ET
,,,
"THU DEC 31, 2009",COLORADO,DETROIT,7:00 PM ET
,,,
"THU DEC 31, 2009",NASHVILLE,COLUMBUS,7:00 PM ET
,,,
"THU DEC 31, 2009",SAN JOSE,PHOENIX,7:00 PM ET
,,,
"THU DEC 31, 2009",VANCOUVER,ST. LOUIS,7:00 PM ET
,,,
"THU DEC 31, 2009",NY RANGERS,CAROLINA,8:00 PM ET
,,,
"THU DEC 31, 2009",LOS ANGELES,MINNESOTA,8:00 PM ET
,,,
"THU DEC 31, 2009",ANAHEIM,DALLAS,8:00 PM ET
,,,
"THU DEC 31, 2009",NEW JERSEY,CHICAGO,8:30 PM ET
,,,
"THU DEC 31, 2009",EDMONTON,CALGARY,9:00 PM ET
,,,
"FRI JAN 1, 2010",PHILADELPHIA,BOSTON,1:00 PM ET
,,,
,,,
,,,
"FRI JAN 1, 2010",ATLANTA,BUFFALO,7:30 PM ET
,,,
"SAT JAN 2, 2010",CAROLINA,NY RANGERS,1:00 PM ET
,,,
"SAT JAN 2, 2010",VANCOUVER,DALLAS,2:00 PM ET
,,,
"SAT JAN 2, 2010",PITTSBURGH,TAMPA BAY,3:00 PM ET
,,,
"SAT JAN 2, 2010",WASHINGTON,LOS ANGELES,4:00 PM ET
,,,
"SAT JAN 2, 2010",ATLANTA,NY ISLANDERS,7:00 PM ET
,,,
"SAT JAN 2, 2010",COLORADO,COLUMBUS,7:00 PM ET
,,,
"SAT JAN 2, 2010",TORONTO,CALGARY,7:00 PM ET
,,,
"SAT JAN 2, 2010",CHICAGO,ST. LOUIS,8:00 PM ET
,,,
"SAT JAN 2, 2010",ANAHEIM,NASHVILLE,8:00 PM ET
,,,
"SAT JAN 2, 2010",NEW JERSEY,MINNESOTA,8:00 PM ET
,,,
"SAT JAN 2, 2010",DETROIT,PHOENIX,8:00 PM ET
,,,
"SAT JAN 2, 2010",EDMONTON,SAN JOSE,10:00 PM ET
,,,
"SUN JAN 3, 2010",PHILADELPHIA,OTTAWA,1:00 PM ET
,,,
"SUN JAN 3, 2010",BUFFALO,MONTREAL,3:00 PM ET
,,,
"SUN JAN 3, 2010",PITTSBURGH,FLORIDA,5:00 PM ET
,,,
"SUN JAN 3, 2010",ANAHEIM,CHICAGO,7:00 PM ET
,,,
"MON JAN 4, 2010",BOSTON,NY RANGERS,7:00 PM ET
,,,
"MON JAN 4, 2010",LOS ANGELES,SAN JOSE,10:30 PM ET
,,,
"TUE JAN 5, 2010",FLORIDA,TORONTO,7:00 PM ET
,,,
"TUE JAN 5, 2010",DALLAS,NEW JERSEY,7:00 PM ET
,,,
"TUE JAN 5, 2010",MONTREAL,WASHINGTON,7:00 PM ET
,,,
"TUE JAN 5, 2010",BOSTON,OTTAWA,7:30 PM ET
,,,
"TUE JAN 5, 2010",ATLANTA,PITTSBURGH,7:30 PM ET
,,,
"TUE JAN 5, 2010",CALGARY,NASHVILLE,8:00 PM ET
,,,
"TUE JAN 5, 2010",MINNESOTA,CHICAGO,8:00 PM ET
,,,
"TUE JAN 5, 2010",PHOENIX,EDMONTON,9:00 PM ET
,,,
"TUE JAN 5, 2010",COLUMBUS,VANCOUVER,10:00 PM ET
,,,
"TUE JAN 5, 2010",DETROIT,ANAHEIM,10:00 PM ET
,,,
"WED JAN 6, 2010",TAMPA BAY,BUFFALO,7:00 PM ET
,,,
"WED JAN 6, 2010",DALLAS,NY RANGERS,7:00 PM ET
,,,
"WED JAN 6, 2010",TORONTO,PHILADELPHIA,7:00 PM ET
,,,
"WED JAN 6, 2010",CALGARY,MINNESOTA,8:00 PM ET
,,,
"WED JAN 6, 2010",NY ISLANDERS,COLORADO,9:00 PM ET
,,,
"WED JAN 6, 2010",ST. LOUIS,SAN JOSE,10:30 PM ET
,,,
"THU JAN 7, 2010",CHICAGO,BOSTON,7:00 PM ET
,,,
"THU JAN 7, 2010",OTTAWA,WASHINGTON,7:00 PM ET
,,,
"THU JAN 7, 2010",NY RANGERS,ATLANTA,7:00 PM ET
,,,
"THU JAN 7, 2010",FLORIDA,MONTREAL,7:30 PM ET
,,,
"THU JAN 7, 2010",PHILADELPHIA,PITTSBURGH,7:30 PM ET
,,,
"THU JAN 7, 2010",CAROLINA,NASHVILLE,8:00 PM ET
,,,
"THU JAN 7, 2010",COLUMBUS,EDMONTON,9:00 PM ET
,,,
"THU JAN 7, 2010",PHOENIX,VANCOUVER,10:00 PM ET
,,,
"THU JAN 7, 2010",ST. LOUIS,ANAHEIM,10:00 PM ET
,,,
"THU JAN 7, 2010",DETROIT,LOS ANGELES,10:30 PM ET
,,,
"FRI JAN 8, 2010",TAMPA BAY,NEW JERSEY,6:00 PM ET
,,,
"FRI JAN 8, 2010",COLORADO,CAROLINA,7:00 PM ET
,,,
"FRI JAN 8, 2010",TORONTO,BUFFALO,7:30 PM ET
,,,
"FRI JAN 8, 2010",NY ISLANDERS,DALLAS,8:30 PM ET
,,,
"FRI JAN 8, 2010",COLUMBUS,CALGARY,9:00 PM ET
,,,
"SAT JAN 9, 2010",NY RANGERS,BOSTON,1:00 PM ET
,,,
"SAT JAN 9, 2010",COLORADO,BUFFALO,7:00 PM ET
,,,
"SAT JAN 9, 2010",PITTSBURGH,TORONTO,7:00 PM ET
,,,
"SAT JAN 9, 2010",NEW JERSEY,MONTREAL,7:00 PM ET
,,,
"SAT JAN 9, 2010",FLORIDA,OTTAWA,7:00 PM ET
,,,
"SAT JAN 9, 2010",TAMPA BAY,PHILADELPHIA,7:00 PM ET
,,,
"SAT JAN 9, 2010",WASHINGTON,ATLANTA,7:00 PM ET
,,,
"SAT JAN 9, 2010",ANAHEIM,NASHVILLE,8:00 PM ET
,,,
"SAT JAN 9, 2010",CHICAGO,MINNESOTA,8:00 PM ET
