HOME,AWAY,DATE,TIME (CT)
DAL,NSH,10/3/2009,7:00 PM
NSH,COL,10/8/2009,7:00 PM
NSH,BUF,10/10/2009,7:00 PM
NSH,EDM,10/12/2009,7:00 PM
DAL,NSH,10/14/2009,7:30 PM
NSH,CHI,10/15/2009,7:00 PM
WSH,NSH,10/17/2009,6:00 PM
BOS,NSH,10/21/2009,6:00 PM
OTT,NSH,10/22/2009,6:30 PM
CHI,NSH,10/24/2009,7:30 PM
MIN,NSH,10/28/2009,7:00 PM
NSH,CHI,10/29/2009,7:00 PM
NSH,DAL,10/31/2009,7:00 PM
ANH,NSH,11/5/2009,9:00 PM
LAK,NSH,11/7/2009,3:00 PM
SJS,NSH,11/10/2009,9:30 PM
STL,NSH,11/12/2009,7:00 PM
NSH,MON,11/14/2009,7:00 PM
NSH,SJS,11/17/2009,7:00 PM
NSH,NJD,11/19/2009,7:00 PM
NSH,CBJ,11/21/2009,7:00 PM
NSH,DET,11/23/2009,6:00 PM
COL,NSH,11/25/2009,8:00 PM
NSH,STL,11/27/2009,7:00 PM
NSH,FLA,11/28/2009,7:00 PM
NSH,CGY,11/30/2009,7:00 PM
MIN,NSH,12/2/2009,7:00 PM
CHI,NSH,12/4/2009,7:30 PM
NSH,MIN,12/5/2009,7:00 PM
NSH,VAN,12/8/2009,7:00 PM
NSH,CBJ,12/10/2009,7:00 PM
NSH,DET,12/12/2009,7:00 PM
CBJ,NSH,12/14/2009,6:00 PM
NSH,TBL,12/15/2009,7:00 PM
EDM,NSH,12/17/2009,8:30 PM
CGY,NSH,12/19/2009,3:00 PM
VAN,NSH,12/22/2009,9:30 PM
NSH,CHI,12/26/2009,7:00 PM
CHI,NSH,12/27/2009,6:00 PM
STL,NSH,12/29/2009,7:00 PM
CBJ,NSH,12/31/2009,6:00 PM
NSH,ANH,1/2/2010,7:00 PM
NSH,CGY,1/5/2010,7:00 PM
NSH,CAR,1/7/2010,7:00 PM
NSH,ANH,1/9/2010,7:00 PM
VAN,NSH,1/11/2010,9:30 PM
EDM,NSH,1/12/2010,8:00 PM
CGY,NSH,1/15/2010,8:00 PM
NSH,TOR,1/18/2010,7:00 PM
ARI,NSH,1/21/2010,8:00 PM
COL,NSH,1/22/2010,8:00 PM
CBJ,NSH,1/26/2010,6:00 PM
DET,NSH,1/29/2010,6:30 PM
NSH,ATL,1/30/2010,7:00 PM
NSH,ARI,2/2/2010,7:00 PM
NSH,COL,2/4/2010,7:00 PM
NSH,SJS,2/6/2010,7:00 PM
NYI,NSH,2/9/2010,6:00 PM
NYR,NSH,2/10/2010,6:00 PM
NJD,NSH,2/12/2010,6:00 PM
PIT,NSH,2/14/2010,0:00 PM
NSH,EDM,3/2/2010,7:00 PM
NSH,LAK,3/4/2010,7:00 PM
DET,NSH,3/5/2010,6:30 PM
NSH,VAN,3/7/2010,2:00 PM
ATL,NSH,3/9/2010,6:00 PM
SJS,NSH,3/11/2010,9:30 PM
ANH,NSH,3/12/2010,9:00 PM
LAK,NSH,3/14/2010,2:00 PM
NSH,PHI,3/16/2010,7:00 PM
NSH,MIN,3/18/2010,7:00 PM
NSH,CBJ,3/20/2010,7:00 PM
STL,NSH,3/21/2010,5:00 PM
NSH,DAL,3/23/2010,7:00 PM
NSH,ARI,3/25/2010,7:00 PM
NSH,DET,3/27/2010,7:00 PM
FLA,NSH,3/29/2010,6:30 PM
NSH,LAK,3/30/2010,7:00 PM
NSH,STL,4/1/2010,7:00 PM
DET,NSH,4/3/2010,1:00 PM
ARI,NSH,4/7/2010,9:00 PM
NSH,STL,4/10/2010,7:00 PM
