HOME,AWAY,DATE,TIME (CT)
CHI,FLA,10/2/2009,11:00 PM
FLA,CHI,10/3/2009,11:00 PM
DET,CHI,10/8/2009,6:30 PM
CHI,COL,10/10/2009,7:30 PM
CHI,CGY,10/12/2009,7:00 PM
CHI,EDM,10/14/2009,7:30 PM
NSH,CHI,10/15/2009,7:00 PM
CHI,DAL,10/17/2009,7:30 PM
CHI,VAN,10/21/2009,7:30 PM
CHI,NSH,10/24/2009,7:30 PM
CHI,MIN,10/26/2009,7:00 PM
NSH,CHI,10/29/2009,7:00 PM
CHI,MON,10/30/2009,7:30 PM
ARI,CHI,11/5/2009,8:00 PM
COL,CHI,11/6/2009,8:00 PM
CHI,LAK,11/9/2009,7:00 PM
CHI,COL,11/11/2009,7:30 PM
CHI,TOR,11/13/2009,7:30 PM
CHI,SJS,11/15/2009,6:00 PM
CGY,CHI,11/19/2009,8:30 PM
EDM,CHI,11/21/2009,9:00 PM
VAN,CHI,11/22/2009,9:00 PM
SJS,CHI,11/25/2009,9:30 PM
ANH,CHI,11/27/2009,3:00 PM
LAK,CHI,11/28/2009,9:30 PM
CHI,CBJ,12/1/2009,7:00 PM
CHI,NSH,12/4/2009,7:30 PM
PIT,CHI,12/5/2009,6:30 PM
CHI,NYR,12/9/2009,7:30 PM
BUF,CHI,12/11/2009,6:30 PM
CHI,TBL,12/13/2009,6:00 PM
CHI,STL,12/16/2009,7:30 PM
CHI,BOS,12/18/2009,7:30 PM
CHI,DET,12/20/2009,6:00 PM
CHI,SJS,12/22/2009,7:00 PM
DET,CHI,12/23/2009,6:30 PM
NSH,CHI,12/26/2009,7:00 PM
CHI,NSH,12/27/2009,6:00 PM
DAL,CHI,12/29/2009,7:00 PM
CHI,NJD,12/31/2009,7:30 PM
STL,CHI,1/2/2010,7:00 PM
CHI,ANH,1/3/2010,6:00 PM
CHI,MIN,1/5/2010,7:00 PM
BOS,CHI,1/7/2010,6:00 PM
MIN,CHI,1/9/2010,7:00 PM
CHI,ANH,1/10/2010,6:00 PM
CHI,CBJ,1/14/2010,7:30 PM
CBJ,CHI,1/16/2010,1:00 PM
DET,CHI,1/17/2010,11:30 PM
OTT,CHI,1/19/2010,6:30 PM
CGY,CHI,1/21/2010,8:30 PM
VAN,CHI,1/23/2010,9:00 PM
EDM,CHI,1/26/2010,8:30 PM
SJS,CHI,1/28/2010,9:30 PM
CAR,CHI,1/30/2010,6:00 PM
CHI,STL,2/3/2010,7:30 PM
CHI,ARI,2/5/2010,7:30 PM
STL,CHI,2/6/2010,7:00 PM
CHI,DAL,2/9/2010,7:30 PM
CHI,ATL,2/13/2010,7:30 PM
CBJ,CHI,2/14/2010,4:00 PM
NYI,CHI,3/2/2010,6:00 PM
CHI,EDM,3/3/2010,7:30 PM
CHI,VAN,3/5/2010,7:30 PM
CHI,DET,3/7/2010,11:30 PM
CHI,LAK,3/10/2010,7:30 PM
PHI,CHI,3/13/2010,0:00 PM
CHI,WSH,3/14/2010,11:30 PM
ANH,CHI,3/17/2010,9:00 PM
LAK,CHI,3/18/2010,9:30 PM
ARI,CHI,3/20/2010,8:00 PM
CHI,ARI,3/23/2010,7:30 PM
CBJ,CHI,3/25/2010,6:00 PM
CHI,CBJ,3/28/2010,6:00 PM
STL,CHI,3/30/2010,7:00 PM
MIN,CHI,3/31/2010,7:00 PM
NJD,CHI,4/2/2010,6:00 PM
CHI,CGY,4/4/2010,2:00 PM
DAL,CHI,4/6/2010,7:30 PM
CHI,STL,4/7/2010,7:30 PM
COL,CHI,4/9/2010,8:00 PM
CHI,DET,4/11/2010,2:00 PM
