HOME,AWAY,DATE,TIME (ET)
BOS,WSH,10/1/2009,7:00 PM
BOS,CAR,10/3/2009,7:00 PM
BOS,ANH,10/8/2009,7:00 PM
BOS,NYI,10/10/2009,7:00 PM
BOS,COL,10/12/2009,1:00 PM
DAL,BOS,10/16/2009,8:30 PM
ARI,BOS,10/17/2009,9:00 PM
BOS,NSH,10/21/2009,7:00 PM
PHI,BOS,10/22/2009,7:00 PM
OTT,BOS,10/24/2009,7:00 PM
BOS,NJD,10/29/2009,7:00 PM
BOS,EDM,10/31/2009,1:00 PM
NYR,BOS,11/1/2009,1:00 PM
DET,BOS,11/3/2009,7:00 PM
BOS,MON,11/5/2009,7:00 PM
BOS,BUF,11/7/2009,7:00 PM
BOS,PIT,11/10/2009,7:00 PM
BOS,FLA,11/12/2009,7:00 PM
PIT,BOS,11/14/2009,7:30 PM
BOS,NYI,11/16/2009,7:00 PM
ATL,BOS,11/19/2009,7:00 PM
BUF,BOS,11/20/2009,7:30 PM
STL,BOS,11/23/2009,8:00 PM
MIN,BOS,11/25/2009,8:00 PM
BOS,NJD,11/27/2009,0:00 PM
BOS,OTT,11/28/2009,7:00 PM
BOS,TBL,12/2/2009,7:00 PM
MON,BOS,12/4/2009,8:00 PM
BOS,TOR,12/5/2009,7:00 PM
BOS,TOR,12/10/2009,7:00 PM
NYI,BOS,12/12/2009,7:00 PM
BOS,PHI,12/14/2009,7:00 PM
CHI,BOS,12/18/2009,8:30 PM
TOR,BOS,12/19/2009,7:00 PM
OTT,BOS,12/21/2009,7:30 PM
BOS,ATL,12/23/2009,7:00 PM
FLA,BOS,12/27/2009,5:00 PM
TBL,BOS,12/28/2009,7:30 PM
BOS,ATL,12/30/2009,7:00 PM
BOS,PHI,1/1/2010,1:00 PM
NYR,BOS,1/4/2010,7:00 PM
OTT,BOS,1/5/2010,7:30 PM
BOS,CHI,1/7/2010,7:00 PM
BOS,NYR,1/9/2010,1:00 PM
ANH,BOS,1/13/2010,10:00 PM
SJS,BOS,1/14/2010,10:30 PM
LAK,BOS,1/16/2010,4:00 PM
BOS,OTT,1/18/2010,1:00 PM
BOS,CBJ,1/21/2010,7:00 PM
BOS,OTT,1/23/2010,1:00 PM
CAR,BOS,1/24/2010,5:00 PM
BUF,BOS,1/29/2010,7:30 PM
BOS,LAK,1/30/2010,7:00 PM
BOS,WSH,2/2/2010,7:00 PM
BOS,MON,2/4/2010,7:00 PM
BOS,VAN,2/6/2010,1:00 PM
MON,BOS,2/7/2010,3:00 PM
BUF,BOS,2/9/2010,7:00 PM
TBL,BOS,2/11/2010,7:30 PM
FLA,BOS,2/13/2010,7:00 PM
BOS,MON,3/2/2010,7:00 PM
BOS,TOR,3/4/2010,7:00 PM
NYI,BOS,3/6/2010,2:00 PM
PIT,BOS,3/7/2010,3:00 PM
TOR,BOS,3/9/2010,7:00 PM
PHI,BOS,3/11/2010,7:00 PM
MON,BOS,3/13/2010,7:00 PM
NJD,BOS,3/15/2010,7:00 PM
CAR,BOS,3/16/2010,7:00 PM
BOS,PIT,3/18/2010,7:00 PM
BOS,NYR,3/21/2010,0:30 PM
ATL,BOS,3/23/2010,7:00 PM
BOS,TBL,3/25/2010,7:00 PM
BOS,CGY,3/27/2010,1:00 PM
BOS,BUF,3/29/2010,7:00 PM
NJD,BOS,3/30/2010,7:00 PM
BOS,FLA,4/1/2010,7:00 PM
TOR,BOS,4/3/2010,7:00 PM
WSH,BOS,4/5/2010,7:00 PM
BOS,BUF,4/8/2010,7:00 PM
BOS,CAR,4/10/2010,1:00 PM
WSH,BOS,4/11/2010,0:00 PM
