HOME,AWAY,DATE,TIME (ET)
BOS,WSH,10/1/2009,7:00 PM
WSH,TOR,10/3/2009,7:00 PM
PHI,WSH,10/6/2009,7:00 PM
WSH,NYR,10/8/2009,7:00 PM
DET,WSH,10/10/2009,7:00 PM
WSH,NJD,10/12/2009,7:00 PM
WSH,SJS,10/15/2009,7:00 PM
WSH,NSH,10/17/2009,7:00 PM
ATL,WSH,10/22/2009,7:00 PM
NYI,WSH,10/24/2009,7:00 PM
WSH,PHI,10/27/2009,7:00 PM
ATL,WSH,10/29/2009,7:00 PM
WSH,NYI,10/30/2009,7:00 PM
WSH,CBJ,11/1/2009,5:00 PM
NJD,WSH,11/4/2009,7:00 PM
FLA,WSH,11/6/2009,7:30 PM
WSH,FLA,11/7/2009,7:00 PM
WSH,NYI,11/11/2009,7:00 PM
WSH,MIN,11/13/2009,7:00 PM
NJD,WSH,11/14/2009,7:00 PM
NYR,WSH,11/17/2009,7:00 PM
WSH,MON,11/20/2009,7:00 PM
TOR,WSH,11/21/2009,7:00 PM
OTT,WSH,11/23/2009,7:30 PM
WSH,BUF,11/25/2009,7:00 PM
MON,WSH,11/28/2009,7:00 PM
CAR,WSH,11/30/2009,7:00 PM
WSH,FLA,12/3/2009,7:00 PM
PHI,WSH,12/5/2009,7:00 PM
TBL,WSH,12/7/2009,7:30 PM
BUF,WSH,12/9/2009,7:00 PM
WSH,CAR,12/11/2009,7:00 PM
TOR,WSH,12/12/2009,7:00 PM
COL,WSH,12/15/2009,9:30 PM
VAN,WSH,12/18/2009,10:00 PM
EDM,WSH,12/19/2009,10:00 PM
WSH,BUF,12/23/2009,7:00 PM
WSH,NJD,12/26/2009,7:00 PM
WSH,CAR,12/28/2009,7:00 PM
SJS,WSH,12/30/2009,10:00 PM
LAK,WSH,1/2/2010,4:00 PM
WSH,MON,1/5/2010,7:00 PM
WSH,OTT,1/7/2010,7:00 PM
ATL,WSH,1/9/2010,7:00 PM
TBL,WSH,1/12/2010,7:30 PM
FLA,WSH,1/13/2010,7:30 PM
WSH,TOR,1/15/2010,7:00 PM
WSH,PHI,1/17/2010,3:00 PM
WSH,DET,1/19/2010,7:00 PM
PIT,WSH,1/21/2010,7:30 PM
WSH,ARI,1/23/2010,7:00 PM
NYI,WSH,1/26/2010,7:00 PM
WSH,ANH,1/27/2010,7:00 PM
WSH,FLA,1/29/2010,7:00 PM
WSH,TBL,1/31/2010,3:00 PM
BOS,WSH,2/2/2010,7:00 PM
NYR,WSH,2/4/2010,7:00 PM
WSH,ATL,2/5/2010,7:00 PM
WSH,PIT,2/7/2010,0:00 PM
MON,WSH,2/10/2010,7:30 PM
OTT,WSH,2/11/2010,7:00 PM
STL,WSH,2/13/2010,8:00 PM
BUF,WSH,3/3/2010,7:00 PM
WSH,TBL,3/4/2010,7:00 PM
WSH,NYR,3/6/2010,7:00 PM
WSH,DAL,3/8/2010,7:00 PM
WSH,CAR,3/10/2010,7:00 PM
WSH,TBL,3/12/2010,7:00 PM
CHI,WSH,3/14/2010,0:30 PM
FLA,WSH,3/16/2010,7:30 PM
CAR,WSH,3/18/2010,7:00 PM
TBL,WSH,3/20/2010,7:30 PM
WSH,PIT,3/24/2010,7:00 PM
CAR,WSH,3/25/2010,7:00 PM
WSH,CGY,3/28/2010,3:00 PM
WSH,OTT,3/30/2010,7:00 PM
WSH,ATL,4/1/2010,7:00 PM
CBJ,WSH,4/3/2010,7:00 PM
WSH,BOS,4/5/2010,7:00 PM
PIT,WSH,4/6/2010,7:30 PM
WSH,ATL,4/9/2010,7:00 PM
WSH,BOS,4/11/2010,0:00 PM
