HOME,AWAY,DATE,TIME (ET)
PIT,NYR,10/2/2009,7:30 PM
NYR,OTT,10/3/2009,7:00 PM
NJD,NYR,10/5/2009,7:00 PM
WSH,NYR,10/8/2009,7:00 PM
NYR,ANH,10/11/2009,5:00 PM
NYR,TOR,10/12/2009,7:00 PM
NYR,LAK,10/14/2009,7:00 PM
TOR,NYR,10/17/2009,7:00 PM
NYR,SJS,10/19/2009,7:00 PM
NYR,NJD,10/22/2009,7:00 PM
MON,NYR,10/24/2009,7:00 PM
NYR,ARI,10/26/2009,7:00 PM
NYI,NYR,10/28/2009,7:00 PM
MIN,NYR,10/30/2009,8:00 PM
NYR,BOS,11/1/2009,1:00 PM
VAN,NYR,11/3/2009,10:00 PM
EDM,NYR,11/5/2009,9:30 PM
CGY,NYR,11/7/2009,10:00 PM
NYR,ATL,11/12/2009,7:00 PM
OTT,NYR,11/14/2009,2:00 PM
NYR,WSH,11/17/2009,7:00 PM
NYR,FLA,11/21/2009,7:00 PM
NYR,CBJ,11/23/2009,7:00 PM
FLA,NYR,11/25/2009,7:30 PM
TBL,NYR,11/27/2009,7:30 PM
PIT,NYR,11/28/2009,7:30 PM
NYR,PIT,11/30/2009,7:00 PM
BUF,NYR,12/5/2009,7:00 PM
NYR,DET,12/6/2009,7:00 PM
CHI,NYR,12/9/2009,8:30 PM
NYR,BUF,12/12/2009,7:00 PM
NYR,ATL,12/14/2009,7:00 PM
NYR,NYI,12/16/2009,7:00 PM
NYI,NYR,12/17/2009,7:00 PM
PHI,NYR,12/19/2009,1:00 PM
CAR,NYR,12/21/2009,7:00 PM
NYR,FLA,12/23/2009,7:00 PM
NYR,NYI,12/26/2009,7:00 PM
NYR,PHI,12/30/2009,7:00 PM
CAR,NYR,12/31/2009,8:00 PM
NYR,CAR,1/2/2010,1:00 PM
NYR,BOS,1/4/2010,7:00 PM
NYR,DAL,1/6/2010,7:00 PM
ATL,NYR,1/7/2010,7:00 PM
BOS,NYR,1/9/2010,1:00 PM
NYR,NJD,1/12/2010,7:00 PM
NYR,OTT,1/14/2010,7:00 PM
STL,NYR,1/16/2010,8:00 PM
NYR,MON,1/17/2010,7:00 PM
NYR,TBL,1/19/2010,7:00 PM
PHI,NYR,1/21/2010,7:00 PM
MON,NYR,1/23/2010,7:00 PM
NYR,PIT,1/25/2010,7:00 PM
NYR,CAR,1/27/2010,7:00 PM
ARI,NYR,1/30/2010,8:00 PM
COL,NYR,1/31/2010,8:00 PM
LAK,NYR,2/2/2010,10:30 PM
NYR,WSH,2/4/2010,7:00 PM
NYR,NJD,2/6/2010,7:00 PM
NYR,NSH,2/10/2010,7:00 PM
PIT,NYR,2/12/2010,7:30 PM
NYR,TBL,2/14/2010,1:00 PM
OTT,NYR,3/2/2010,7:30 PM
NYR,PIT,3/4/2010,7:00 PM
WSH,NYR,3/6/2010,7:00 PM
NYR,BUF,3/7/2010,7:00 PM
NJD,NYR,3/10/2010,7:00 PM
ATL,NYR,3/12/2010,7:30 PM
NYR,PHI,3/14/2010,3:00 PM
NYR,MON,3/16/2010,7:30 PM
NYR,STL,3/18/2010,7:00 PM
BOS,NYR,3/21/2010,0:30 PM
NYR,NYI,3/24/2010,7:00 PM
NJD,NYR,3/25/2010,7:00 PM
TOR,NYR,3/27/2010,7:00 PM
NYI,NYR,3/30/2010,7:00 PM
TBL,NYR,4/2/2010,7:30 PM
FLA,NYR,4/3/2010,7:00 PM
BUF,NYR,4/6/2010,7:00 PM
NYR,TOR,4/7/2010,7:00 PM
NYR,PHI,4/9/2010,7:00 PM
PHI,NYR,4/11/2010,3:00 PM
