HOME,AWAY,DATE,TIME (ET)
CAR,PHI,10/2/2009,7:00 PM
NJD,PHI,10/3/2009,7:00 PM
PHI,WSH,10/6/2009,7:00 PM
PHI,PIT,10/8/2009,7:00 PM
PHI,ANH,10/10/2009,7:00 PM
FLA,PHI,10/16/2009,7:30 PM
PHI,BOS,10/22/2009,7:00 PM
PHI,FLA,10/24/2009,7:00 PM
PHI,SJS,10/25/2009,7:00 PM
WSH,PHI,10/27/2009,7:00 PM
PHI,CAR,10/31/2009,1:00 PM
PHI,TBL,11/2/2009,5:00 PM
BUF,PHI,11/6/2009,7:30 PM
PHI,STL,11/7/2009,7:00 PM
PHI,OTT,11/12/2009,7:00 PM
PHI,BUF,11/14/2009,7:00 PM
PHI,NJD,11/16/2009,7:00 PM
LAK,PHI,11/18/2009,10:30 PM
SJS,PHI,11/20/2009,10:00 PM
ARI,PHI,11/21/2009,8:00 PM
COL,PHI,11/23/2009,9:00 PM
NYI,PHI,11/25/2009,7:00 PM
PHI,BUF,11/27/2009,1:00 PM
ATL,PHI,11/28/2009,7:00 PM
PHI,VAN,12/3/2009,7:00 PM
PHI,WSH,12/5/2009,7:00 PM
MON,PHI,12/7/2009,7:30 PM
PHI,NYI,12/8/2009,7:00 PM
PHI,OTT,12/10/2009,7:00 PM
NJD,PHI,12/12/2009,7:00 PM
BOS,PHI,12/14/2009,7:00 PM
PIT,PHI,12/15/2009,7:00 PM
PHI,PIT,12/17/2009,7:00 PM
PHI,NYR,12/19/2009,1:00 PM
PHI,FLA,12/21/2009,7:00 PM
TBL,PHI,12/23/2009,7:30 PM
CAR,PHI,12/26/2009,7:00 PM
NYI,PHI,12/27/2009,5:00 PM
NYR,PHI,12/30/2009,7:00 PM
BOS,PHI,1/1/2010,1:00 PM
OTT,PHI,1/3/2010,1:00 PM
PHI,TOR,1/6/2010,7:00 PM
PIT,PHI,1/7/2010,7:30 PM
PHI,TBL,1/9/2010,7:00 PM
PHI,DAL,1/12/2010,7:00 PM
TOR,PHI,1/14/2010,7:00 PM
WSH,PHI,1/17/2010,3:00 PM
PHI,CBJ,1/19/2010,7:00 PM
PHI,NYR,1/21/2010,7:00 PM
PHI,CAR,1/23/2010,1:00 PM
PHI,PIT,1/24/2010,0:30 PM
PHI,ATL,1/28/2010,7:00 PM
PHI,NYI,1/30/2010,1:00 PM
CGY,PHI,2/1/2010,9:30 PM
EDM,PHI,2/3/2010,9:30 PM
MIN,PHI,2/6/2010,8:00 PM
PHI,NJD,2/8/2010,7:00 PM
NJD,PHI,2/10/2010,7:00 PM
PHI,MON,2/12/2010,6:00 PM
MON,PHI,2/13/2010,7:00 PM
TBL,PHI,3/2/2010,7:30 PM
FLA,PHI,3/3/2010,7:30 PM
BUF,PHI,3/5/2010,7:30 PM
PHI,TOR,3/7/2010,7:00 PM
PHI,NYI,3/9/2010,7:30 PM
PHI,BOS,3/11/2010,7:00 PM
PHI,CHI,3/13/2010,1:00 PM
NYR,PHI,3/14/2010,3:00 PM
NSH,PHI,3/16/2010,8:00 PM
DAL,PHI,3/18/2010,8:30 PM
ATL,PHI,3/20/2010,7:00 PM
PHI,ATL,3/21/2010,7:00 PM
OTT,PHI,3/23/2010,7:30 PM
PHI,MIN,3/25/2010,7:00 PM
PIT,PHI,3/27/2010,1:00 PM
PHI,NJD,3/28/2010,7:00 PM
NYI,PHI,4/1/2010,7:00 PM
PHI,MON,4/2/2010,7:00 PM
PHI,DET,4/4/2010,0:30 PM
TOR,PHI,4/6/2010,7:00 PM
NYR,PHI,4/9/2010,7:00 PM
PHI,NYR,4/11/2010,3:00 PM
