HOME,AWAY,DATE,TIME (ET)
NYI,PIT,10/3/2009,7:00 PM
OTT,NYI,10/8/2009,7:00 PM
BOS,NYI,10/10/2009,7:00 PM
NYI,LAK,10/12/2009,2:00 PM
BUF,NYI,10/16/2009,7:30 PM
NYI,SJS,10/17/2009,7:00 PM
NYI,CAR,10/21/2009,7:00 PM
MON,NYI,10/22/2009,7:00 PM
NYI,WSH,10/24/2009,7:00 PM
MON,NYI,10/26/2009,7:30 PM
NYI,NYR,10/28/2009,7:00 PM
WSH,NYI,10/30/2009,7:00 PM
NYI,BUF,10/31/2009,7:00 PM
NYI,EDM,11/2/2009,7:00 PM
BUF,NYI,11/4/2009,7:00 PM
NJD,NYI,11/6/2009,7:00 PM
NYI,ATL,11/7/2009,7:00 PM
WSH,NYI,11/11/2009,7:00 PM
CAR,NYI,11/13/2009,7:00 PM
FLA,NYI,11/14/2009,7:00 PM
BOS,NYI,11/16/2009,7:00 PM
MIN,NYI,11/20/2009,8:00 PM
STL,NYI,11/21/2009,8:00 PM
TOR,NYI,11/23/2009,7:00 PM
NYI,PHI,11/25/2009,7:00 PM
NYI,PIT,11/27/2009,2:00 PM
NJD,NYI,11/28/2009,1:00 PM
ATL,NYI,12/3/2009,7:00 PM
TBL,NYI,12/5/2009,7:30 PM
PHI,NYI,12/8/2009,7:00 PM
TOR,NYI,12/9/2009,7:00 PM
NYI,BOS,12/12/2009,7:00 PM
NYI,FLA,12/14/2009,7:00 PM
NYR,NYI,12/16/2009,7:00 PM
NYI,NYR,12/17/2009,7:00 PM
NYI,MON,12/19/2009,7:00 PM
NYI,TBL,12/21/2009,7:00 PM
NYI,TOR,12/23/2009,7:00 PM
NYR,NYI,12/26/2009,7:00 PM
NYI,PHI,12/27/2009,5:00 PM
NYI,CBJ,12/29/2009,7:00 PM
OTT,NYI,12/31/2009,7:00 PM
NYI,ATL,1/2/2010,7:00 PM
COL,NYI,1/6/2010,9:00 PM
DAL,NYI,1/8/2010,8:30 PM
ARI,NYI,1/9/2010,8:00 PM
NYI,DET,1/12/2010,7:00 PM
NYI,BUF,1/16/2010,7:00 PM
NYI,NJD,1/18/2010,2:00 PM
PIT,NYI,1/19/2010,7:30 PM
NYI,FLA,1/21/2010,7:00 PM
NYI,NJD,1/23/2010,7:00 PM
NYI,WSH,1/26/2010,7:00 PM
CAR,NYI,1/28/2010,7:00 PM
PHI,NYI,1/30/2010,1:00 PM
FLA,NYI,1/31/2010,4:00 PM
TBL,NYI,2/4/2010,7:30 PM
NYI,CAR,2/6/2010,7:00 PM
NYI,NSH,2/9/2010,7:00 PM
PIT,NYI,2/10/2010,7:30 PM
NYI,TBL,2/13/2010,2:00 PM
NYI,OTT,2/14/2010,5:00 PM
NYI,CHI,3/2/2010,7:00 PM
ATL,NYI,3/4/2010,7:00 PM
NYI,BOS,3/6/2010,2:00 PM
PHI,NYI,3/9/2010,7:30 PM
NYI,STL,3/11/2010,7:00 PM
NYI,NJD,3/13/2010,7:00 PM
NYI,TOR,3/14/2010,5:00 PM
VAN,NYI,3/16/2010,10:00 PM
ANH,NYI,3/19/2010,10:00 PM
LAK,NYI,3/20/2010,10:30 PM
NYR,NYI,3/24/2010,7:00 PM
NYI,CGY,3/25/2010,7:00 PM
CBJ,NYI,3/27/2010,7:00 PM
NYI,NYR,3/30/2010,7:00 PM
NYI,PHI,4/1/2010,7:00 PM
NYI,OTT,4/3/2010,2:00 PM
NYI,MON,4/6/2010,7:00 PM
PIT,NYI,4/8/2010,7:30 PM
NJD,NYI,4/10/2010,7:00 PM
NYI,PIT,4/11/2010,5:00 PM
