HOME,AWAY,DATE,TIME (ET)
NJD,PHI,10/3/2009,7:00 PM
NJD,NYR,10/5/2009,7:00 PM
TBL,NJD,10/8/2009,7:30 PM
FLA,NJD,10/10/2009,7:00 PM
WSH,NJD,10/12/2009,7:00 PM
NJD,ATL,10/16/2009,7:00 PM
NJD,CAR,10/17/2009,7:00 PM
NYR,NJD,10/22/2009,7:00 PM
PIT,NJD,10/24/2009,7:30 PM
NJD,BUF,10/28/2009,7:00 PM
BOS,NJD,10/29/2009,7:00 PM
TBL,NJD,10/31/2009,3:00 PM
NJD,WSH,11/4/2009,7:00 PM
NJD,NYI,11/6/2009,7:00 PM
OTT,NJD,11/7/2009,7:00 PM
NJD,ANH,11/11/2009,7:00 PM
PIT,NJD,11/12/2009,7:30 PM
NJD,WSH,11/14/2009,7:00 PM
PHI,NJD,11/16/2009,7:00 PM
NSH,NJD,11/19/2009,8:00 PM
DAL,NJD,11/21/2009,8:00 PM
NJD,OTT,11/25/2009,7:00 PM
BOS,NJD,11/27/2009,0:00 PM
NJD,NYI,11/28/2009,1:00 PM
NJD,VAN,12/2/2009,7:00 PM
NJD,TBL,12/4/2009,7:00 PM
NJD,DET,12/5/2009,7:00 PM
BUF,NJD,12/7/2009,7:00 PM
NJD,CAR,12/9/2009,7:00 PM
NJD,FLA,12/11/2009,7:00 PM
NJD,PHI,12/12/2009,7:00 PM
NJD,MON,12/16/2009,7:00 PM
NJD,OTT,12/18/2009,7:00 PM
ATL,NJD,12/19/2009,7:00 PM
PIT,NJD,12/21/2009,7:30 PM
WSH,NJD,12/26/2009,7:00 PM
NJD,ATL,12/28/2009,7:00 PM
NJD,PIT,12/30/2009,7:00 PM
CHI,NJD,12/31/2009,8:30 PM
MIN,NJD,1/2/2010,8:00 PM
NJD,DAL,1/5/2010,7:00 PM
NJD,TBL,1/8/2010,6:00 PM
MON,NJD,1/9/2010,7:00 PM
NYR,NJD,1/12/2010,7:00 PM
ARI,NJD,1/14/2010,9:00 PM
COL,NJD,1/16/2010,3:00 PM
NYI,NJD,1/18/2010,2:00 PM
NJD,FLA,1/20/2010,7:00 PM
NJD,MON,1/22/2010,7:00 PM
NYI,NJD,1/23/2010,7:00 PM
OTT,NJD,1/26/2010,7:30 PM
BUF,NJD,1/27/2010,7:00 PM
NJD,TOR,1/29/2010,7:00 PM
NJD,LAK,1/31/2010,5:00 PM
TOR,NJD,2/2/2010,7:00 PM
NJD,TOR,2/5/2010,7:00 PM
NYR,NJD,2/6/2010,7:00 PM
PHI,NJD,2/8/2010,7:00 PM
NJD,PHI,2/10/2010,7:00 PM
NJD,NSH,2/12/2010,7:00 PM
CAR,NJD,2/13/2010,7:00 PM
SJS,NJD,3/2/2010,10:30 PM
CGY,NJD,3/5/2010,9:00 PM
EDM,NJD,3/7/2010,8:00 PM
NJD,NYR,3/10/2010,7:00 PM
NJD,PIT,3/12/2010,7:00 PM
NYI,NJD,3/13/2010,7:00 PM
NJD,BOS,3/15/2010,7:00 PM
NJD,PIT,3/17/2010,7:00 PM
TOR,NJD,3/18/2010,7:30 PM
NJD,STL,3/20/2010,7:00 PM
NJD,CBJ,3/23/2010,7:00 PM
NJD,NYR,3/25/2010,7:00 PM
MON,NJD,3/27/2010,7:00 PM
PHI,NJD,3/28/2010,7:00 PM
NJD,BOS,3/30/2010,7:00 PM
NJD,CHI,4/2/2010,7:00 PM
CAR,NJD,4/3/2010,7:00 PM
ATL,NJD,4/6/2010,7:00 PM
FLA,NJD,4/8/2010,7:30 PM
NJD,NYI,4/10/2010,7:00 PM
NJD,BUF,4/11/2010,5:00 PM
