HOME,AWAY,DATE,TIME (ET)
PIT,NYR,10/2/2009,7:30 PM
NYI,PIT,10/3/2009,7:00 PM
PIT,ARI,10/7/2009,7:30 PM
PHI,PIT,10/8/2009,7:00 PM
TOR,PIT,10/10/2009,7:00 PM
OTT,PIT,10/12/2009,7:30 PM
CAR,PIT,10/14/2009,7:00 PM
PIT,TBL,10/17/2009,7:30 PM
PIT,STL,10/20/2009,7:00 PM
PIT,FLA,10/23/2009,7:30 PM
PIT,NJD,10/24/2009,7:30 PM
PIT,MON,10/28/2009,7:30 PM
CBJ,PIT,10/30/2009,7:00 PM
PIT,MIN,10/31/2009,7:30 PM
ANH,PIT,11/3/2009,10:00 PM
LAK,PIT,11/5/2009,10:30 PM
SJS,PIT,11/7/2009,10:30 PM
BOS,PIT,11/10/2009,7:00 PM
PIT,NJD,11/12/2009,7:30 PM
PIT,BOS,11/14/2009,7:30 PM
PIT,ANH,11/16/2009,7:30 PM
OTT,PIT,11/19/2009,7:30 PM
ATL,PIT,11/21/2009,7:00 PM
FLA,PIT,11/23/2009,7:30 PM
PIT,MON,11/25/2009,7:30 PM
NYI,PIT,11/27/2009,2:00 PM
PIT,NYR,11/28/2009,7:30 PM
NYR,PIT,11/30/2009,7:00 PM
PIT,COL,12/3/2009,7:30 PM
PIT,CHI,12/5/2009,7:30 PM
PIT,CAR,12/7/2009,7:30 PM
MON,PIT,12/10/2009,7:30 PM
PIT,FLA,12/12/2009,7:30 PM
PIT,PHI,12/15/2009,7:00 PM
PHI,PIT,12/17/2009,7:00 PM
BUF,PIT,12/19/2009,7:00 PM
PIT,NJD,12/21/2009,7:30 PM
PIT,OTT,12/23/2009,7:00 PM
PIT,TOR,12/27/2009,7:00 PM
BUF,PIT,12/29/2009,7:00 PM
NJD,PIT,12/30/2009,7:00 PM
TBL,PIT,1/2/2010,3:00 PM
FLA,PIT,1/3/2010,5:00 PM
PIT,ATL,1/5/2010,7:30 PM
PIT,PHI,1/7/2010,7:30 PM
TOR,PIT,1/9/2010,7:00 PM
MIN,PIT,1/11/2010,8:00 PM
CGY,PIT,1/13/2010,9:30 PM
EDM,PIT,1/14/2010,9:30 PM
VAN,PIT,1/16/2010,10:00 PM
PIT,NYI,1/19/2010,7:30 PM
PIT,WSH,1/21/2010,7:30 PM
PHI,PIT,1/24/2010,0:30 PM
NYR,PIT,1/25/2010,7:00 PM
PIT,OTT,1/28/2010,7:00 PM
PIT,DET,1/31/2010,0:30 PM
PIT,BUF,2/1/2010,7:00 PM
MON,PIT,2/6/2010,2:00 PM
WSH,PIT,2/7/2010,0:00 PM
PIT,NYI,2/10/2010,7:30 PM
PIT,NYR,2/12/2010,7:30 PM
PIT,NSH,2/14/2010,1:00 PM
PIT,BUF,3/2/2010,7:30 PM
NYR,PIT,3/4/2010,7:00 PM
PIT,DAL,3/6/2010,1:00 PM
PIT,BOS,3/7/2010,3:00 PM
CAR,PIT,3/11/2010,7:00 PM
NJD,PIT,3/12/2010,7:00 PM
TBL,PIT,3/14/2010,5:00 PM
NJD,PIT,3/17/2010,7:00 PM
BOS,PIT,3/18/2010,7:00 PM
PIT,CAR,3/20/2010,1:00 PM
DET,PIT,3/22/2010,7:00 PM
WSH,PIT,3/24/2010,7:00 PM
PIT,PHI,3/27/2010,1:00 PM
PIT,TOR,3/28/2010,5:00 PM
PIT,TBL,3/31/2010,7:30 PM
PIT,ATL,4/3/2010,1:00 PM
PIT,WSH,4/6/2010,7:30 PM
PIT,NYI,4/8/2010,7:30 PM
ATL,PIT,4/10/2010,7:00 PM
NYI,PIT,4/11/2010,5:00 PM
