HOME,AWAY,DATE,TIME (ET)
TOR,MON,10/1/2009,7:00 PM
WSH,TOR,10/3/2009,7:00 PM
TOR,OTT,10/6/2009,7:00 PM
TOR,PIT,10/10/2009,7:00 PM
NYR,TOR,10/12/2009,7:00 PM
TOR,COL,10/13/2009,7:30 PM
TOR,NYR,10/17/2009,7:00 PM
VAN,TOR,10/24/2009,7:00 PM
ANH,TOR,10/26/2009,10:00 PM
DAL,TOR,10/28/2009,8:00 PM
BUF,TOR,10/30/2009,7:30 PM
MON,TOR,10/31/2009,7:00 PM
TOR,TBL,11/3/2009,7:30 PM
CAR,TOR,11/6/2009,7:00 PM
TOR,DET,11/7/2009,7:00 PM
TOR,MIN,11/10/2009,7:00 PM
CHI,TOR,11/13/2009,8:30 PM
TOR,CGY,11/14/2009,7:00 PM
OTT,TOR,11/17/2009,7:30 PM
CAR,TOR,11/19/2009,7:00 PM
TOR,WSH,11/21/2009,7:00 PM
TOR,NYI,11/23/2009,7:00 PM
TBL,TOR,11/25/2009,7:00 PM
FLA,TOR,11/27/2009,7:30 PM
TOR,BUF,11/30/2009,7:00 PM
MON,TOR,12/1/2009,7:30 PM
CBJ,TOR,12/3/2009,7:00 PM
BOS,TOR,12/5/2009,7:00 PM
TOR,ATL,12/7/2009,7:00 PM
TOR,NYI,12/9/2009,7:00 PM
BOS,TOR,12/10/2009,7:00 PM
TOR,WSH,12/12/2009,7:00 PM
TOR,OTT,12/14/2009,7:00 PM
TOR,ARI,12/16/2009,7:30 PM
BUF,TOR,12/18/2009,7:30 PM
TOR,BOS,12/19/2009,7:00 PM
TOR,BUF,12/21/2009,7:00 PM
NYI,TOR,12/23/2009,7:00 PM
TOR,MON,12/26/2009,7:00 PM
PIT,TOR,12/27/2009,7:00 PM
EDM,TOR,12/30/2009,9:30 PM
CGY,TOR,1/2/2010,7:00 PM
TOR,FLA,1/5/2010,7:00 PM
PHI,TOR,1/6/2010,7:00 PM
BUF,TOR,1/8/2010,7:30 PM
TOR,PIT,1/9/2010,7:00 PM
TOR,CAR,1/12/2010,7:00 PM
TOR,PHI,1/14/2010,7:00 PM
WSH,TOR,1/15/2010,7:00 PM
NSH,TOR,1/18/2010,8:00 PM
ATL,TOR,1/19/2010,7:00 PM
TBL,TOR,1/21/2010,7:00 PM
FLA,TOR,1/23/2010,7:00 PM
TOR,LAK,1/26/2010,7:00 PM
NJD,TOR,1/29/2010,7:00 PM
TOR,VAN,1/30/2010,7:00 PM
TOR,NJD,2/2/2010,7:00 PM
NJD,TOR,2/5/2010,7:00 PM
TOR,OTT,2/6/2010,7:00 PM
TOR,SJS,2/8/2010,7:00 PM
STL,TOR,2/12/2010,8:00 PM
TOR,CAR,3/2/2010,7:00 PM
BOS,TOR,3/4/2010,7:00 PM
OTT,TOR,3/6/2010,7:00 PM
PHI,TOR,3/7/2010,7:00 PM
TOR,BOS,3/9/2010,7:00 PM
TOR,TBL,3/11/2010,7:00 PM
TOR,EDM,3/13/2010,7:00 PM
NYI,TOR,3/14/2010,5:00 PM
OTT,TOR,3/16/2010,7:30 PM
TOR,NJD,3/18/2010,7:30 PM
TOR,MON,3/20/2010,7:00 PM
TOR,FLA,3/23/2010,7:00 PM
ATL,TOR,3/25/2010,7:00 PM
TOR,NYR,3/27/2010,7:00 PM
PIT,TOR,3/28/2010,5:00 PM
TOR,ATL,3/30/2010,7:00 PM
TOR,BUF,4/1/2010,7:00 PM
TOR,BOS,4/3/2010,7:00 PM
TOR,PHI,4/6/2010,7:00 PM
NYR,TOR,4/7/2010,7:00 PM
MON,TOR,4/10/2010,7:00 PM
