DATE,VISITING TEAM,HOME TEAM,TIME
"Thu Dec 22, 2016",Winnipeg,Vancouver,10:00 PM ET
"Fri Dec 23, 2016",Buffalo,NY Islanders,7:00 PM ET
"Fri Dec 23, 2016",Minnesota,NY Rangers,7:00 PM ET
"Fri Dec 23, 2016",New Jersey,Pittsburgh,7:00 PM ET
"Fri Dec 23, 2016",Tampa Bay,Washington,7:00 PM ET
"Fri Dec 23, 2016",Montreal,Columbus,7:00 PM ET
"Fri Dec 23, 2016",Detroit,Florida,7:30 PM ET
"Fri Dec 23, 2016",Boston,Carolina,7:30 PM ET
"Fri Dec 23, 2016",Colorado,Chicago,8:30 PM ET
"Fri Dec 23, 2016",Los Angeles,Dallas,8:30 PM ET
"Fri Dec 23, 2016",Vancouver,Calgary,9:00 PM ET
"Fri Dec 23, 2016",Toronto,Arizona,9:00 PM ET
"Fri Dec 23, 2016",Edmonton,San Jose,10:30 PM ET
"Tue Dec 27, 2016",Pittsburgh,New Jersey,7:00 PM ET
"Tue Dec 27, 2016",Washington,NY Islanders,7:00 PM ET
"Tue Dec 27, 2016",Ottawa,NY Rangers,7:00 PM ET
"Tue Dec 27, 2016",Boston,Columbus,7:00 PM ET
"Tue Dec 27, 2016",Buffalo,Detroit,7:30 PM ET
"Tue Dec 27, 2016",Minnesota,Nashville,8:00 PM ET
"Tue Dec 27, 2016",Winnipeg,Chicago,8:30 PM ET
"Tue Dec 27, 2016",Calgary,Colorado,9:00 PM ET
"Tue Dec 27, 2016",Dallas,Arizona,9:00 PM ET
"Tue Dec 27, 2016",San Jose,Anaheim,10:00 PM ET
"Wed Dec 28, 2016",Toronto,Florida,7:00 PM ET
"Wed Dec 28, 2016",Carolina,Pittsburgh,7:00 PM ET
"Wed Dec 28, 2016",Montreal,Tampa Bay,7:30 PM ET
"Wed Dec 28, 2016",Philadelphia,St. Louis,8:00 PM ET
"Wed Dec 28, 2016",Los Angeles,Vancouver,10:00 PM ET
"Thu Dec 29, 2016",Boston,Buffalo,7:00 PM ET
"Thu Dec 29, 2016",New Jersey,Washington,7:00 PM ET
"Thu Dec 29, 2016",Detroit,Ottawa,7:30 PM ET
"Thu Dec 29, 2016",Toronto,Tampa Bay,7:30 PM ET
"Thu Dec 29, 2016",Montreal,Florida,7:30 PM ET
"Thu Dec 29, 2016",Chicago,Nashville,8:00 PM ET
"Thu Dec 29, 2016",NY Islanders,Minnesota,8:00 PM ET
"Thu Dec 29, 2016",Columbus,Winnipeg,8:00 PM ET
"Thu Dec 29, 2016",Colorado,Dallas,8:30 PM ET
"Thu Dec 29, 2016",Anaheim,Calgary,9:00 PM ET
"Thu Dec 29, 2016",Los Angeles,Edmonton,9:00 PM ET
"Thu Dec 29, 2016",NY Rangers,Arizona,9:00 PM ET
"Fri Dec 30, 2016",Chicago,Carolina,7:30 PM ET
"Fri Dec 30, 2016",Nashville,St. Louis,8:00 PM ET
"Fri Dec 30, 2016",Anaheim,Vancouver,10:00 PM ET
"Fri Dec 30, 2016",Philadelphia,San Jose,10:00 PM ET
"Sat Dec 31, 2016",Buffalo,Boston,1:00 PM ET
"Sat Dec 31, 2016",Washington,New Jersey,1:00 PM ET
"Sat Dec 31, 2016",Columbus,Minnesota,6:00 PM ET
"Sat Dec 31, 2016",Carolina,Tampa Bay,7:00 PM ET
"Sat Dec 31, 2016",Montreal,Pittsburgh,7:00 PM ET
"Sat Dec 31, 2016",NY Islanders,Winnipeg,7:00 PM ET
"Sat Dec 31, 2016",Florida,Dallas,8:00 PM ET
"Sat Dec 31, 2016",NY Rangers,Colorado,8:00 PM ET
"Sat Dec 31, 2016",Arizona,Calgary,10:00 PM ET
"Sat Dec 31, 2016",Vancouver,Edmonton,10:00 PM ET
"Sat Dec 31, 2016",San Jose,Los Angeles,10:30 PM ET
"Sun Jan 1, 2017",Detroit,Toronto,3:00 PM ET
"Sun Jan 1, 2017",Ottawa,Washington,7:30 PM ET
"Sun Jan 1, 2017",Philadelphia,Anaheim,8:00 PM ET
"Mon Jan 2, 2017",Chicago,St. Louis,1:00 PM ET
"Mon Jan 2, 2017",Boston,New Jersey,7:00 PM ET
"Mon Jan 2, 2017",Colorado,Vancouver,10:00 PM ET
"Tue Jan 3, 2017",Buffalo,NY Rangers,7:00 PM ET
"Tue Jan 3, 2017",Toronto,Washington,7:00 PM ET
"Tue Jan 3, 2017",New Jersey,Carolina,7:00 PM ET
"Tue Jan 3, 2017",Edmonton,Columbus,7:00 PM ET
"Tue Jan 3, 2017",Winnipeg,Tampa Bay,7:30 PM ET
"Tue Jan 3, 2017",Montreal,Nashville,8:00 PM ET
"Tue Jan 3, 2017",Los Angeles,San Jose,10:30 PM ET
"Wed Jan 4, 2017",Winnipeg,Florida,7:00 PM ET
"Wed Jan 4, 2017",NY Rangers,Philadelphia,8:00 PM ET
"Wed Jan 4, 2017",Montreal,Dallas,8:00 PM ET
"Wed Jan 4, 2017",Colorado,Calgary,10:00 PM ET
"Wed Jan 4, 2017",Arizona,Vancouver,10:00 PM ET
"Wed Jan 4, 2017",Detroit,Anaheim,10:30 PM ET
"Thu Jan 5, 2017",Edmonton,Boston,7:00 PM ET
"Thu Jan 5, 2017",Columbus,Washington,7:00 PM ET
"Thu Jan 5, 2017",Nashville,Tampa Bay,7:30 PM ET
"Thu Jan 5, 2017",Carolina,St. Louis,8:00 PM ET
"Thu Jan 5, 2017",Buffalo,Chicago,8:30 PM ET
"Thu Jan 5, 2017",Detroit,Los Angeles,10:30 PM ET
"Thu Jan 5, 2017",Minnesota,San Jose,10:30 PM ET
"Fri Jan 6, 2017",Nashville,Florida,7:30 PM ET
"Fri Jan 6, 2017",Toronto,New Jersey,7:30 PM ET
"Fri Jan 6, 2017",Carolina,Chicago,8:30 PM ET
"Fri Jan 6, 2017",NY Islanders,Colorado,9:00 PM ET
"Fri Jan 6, 2017",Calgary,Vancouver,10:00 PM ET
"Fri Jan 6, 2017",Arizona,Anaheim,10:00 PM ET
"Sat Jan 7, 2017",Winnipeg,Buffalo,1:00 PM ET
"Sat Jan 7, 2017",Tampa Bay,Philadelphia,1:00 PM ET
"Sat Jan 7, 2017",Minnesota,Los Angeles,4:00 PM ET
"Sat Jan 7, 2017",Montreal,Toronto,7:00 PM ET
"Sat Jan 7, 2017",Washington,Ottawa,7:00 PM ET
"Sat Jan 7, 2017",Boston,Florida,7:00 PM ET
"Sat Jan 7, 2017",Edmonton,New Jersey,7:00 PM ET
"Sat Jan 7, 2017",NY Rangers,Columbus,7:00 PM ET
"Sat Jan 7, 2017",Dallas,St. Louis,8:00 PM ET
"Sat Jan 7, 2017",NY Islanders,Arizona,8:00 PM ET
"Sat Jan 7, 2017",Vancouver,Calgary,10:00 PM ET
"Sat Jan 7, 2017",Detroit,San Jose,10:30 PM ET
"Sun Jan 8, 2017",Tampa Bay,Pittsburgh,1:00 PM ET
"Sun Jan 8, 2017",Boston,Carolina,5:00 PM ET
"Sun Jan 8, 2017",Philadelphia,Columbus,6:00 PM ET
"Sun Jan 8, 2017",Edmonton,Ottawa,7:00 PM ET
"Sun Jan 8, 2017",Nashville,Chicago,7:00 PM ET
"Sun Jan 8, 2017",Minnesota,Anaheim,8:00 PM ET
"Mon Jan 9, 2017",Florida,New Jersey,7:00 PM ET
"Mon Jan 9, 2017",Washington,Montreal,7:30 PM ET
"Mon Jan 9, 2017",Calgary,Winnipeg,8:00 PM ET
"Mon Jan 9, 2017",Dallas,Los Angeles,10:30 PM ET
"Tue Jan 10, 2017",Philadelphia,Buffalo,7:00 PM ET
"Tue Jan 10, 2017",Columbus,Carolina,7:00 PM ET
"Tue Jan 10, 2017",Boston,St. Louis,8:00 PM ET
"Tue Jan 10, 2017",Vancouver,Nashville,8:00 PM ET
"Tue Jan 10, 2017",Detroit,Chicago,8:30 PM ET
"Tue Jan 10, 2017",San Jose,Edmonton,9:00 PM ET
"Tue Jan 10, 2017",Dallas,Anaheim,10:00 PM ET
"Wed Jan 11, 2017",Florida,NY Islanders,7:00 PM ET
"Wed Jan 11, 2017",Montreal,Winnipeg,7:30 PM ET
"Wed Jan 11, 2017",Pittsburgh,Washington,8:00 PM ET
"Wed Jan 11, 2017",San Jose,Calgary,9:30 PM ET
"Thu Jan 12, 2017",Vancouver,Philadelphia,7:00 PM ET
"Thu Jan 12, 2017",Pittsburgh,Ottawa,7:30 PM ET
"Thu Jan 12, 2017",Buffalo,Tampa Bay,7:30 PM ET
"Thu Jan 12, 2017",Boston,Nashville,8:00 PM ET
"Thu Jan 12, 2017",Montreal,Minnesota,8:00 PM ET
"Thu Jan 12, 2017",Detroit,Dallas,8:30 PM ET
"Thu Jan 12, 2017",Anaheim,Colorado,9:00 PM ET
"Thu Jan 12, 2017",New Jersey,Edmonton,9:00 PM ET
"Thu Jan 12, 2017",St. Louis,Los Angeles,10:30 PM ET
"Fri Jan 13, 2017",Toronto,NY Rangers,7:00 PM ET
"Fri Jan 13, 2017",Chicago,Washington,7:00 PM ET
"Fri Jan 13, 2017",Columbus,Tampa Bay,7:30 PM ET
"Fri Jan 13, 2017",NY Islanders,Florida,7:30 PM ET
"Fri Jan 13, 2017",Buffalo,Carolina,7:30 PM ET
"Fri Jan 13, 2017",New Jersey,Calgary,9:00 PM ET
"Fri Jan 13, 2017",Winnipeg,Arizona,9:00 PM ET
"Sat Jan 14, 2017",Philadelphia,Boston,1:00 PM ET
"Sat Jan 14, 2017",Nashville,Colorado,3:00 PM ET
"Sat Jan 14, 2017",NY Rangers,Montreal,7:00 PM ET
"Sat Jan 14, 2017",Toronto,Ottawa,7:00 PM ET
"Sat Jan 14, 2017",Pittsburgh,Detroit,7:00 PM ET
"Sat Jan 14, 2017",Columbus,Florida,7:00 PM ET
"Sat Jan 14, 2017",NY Islanders,Carolina,8:00 PM ET
"Sat Jan 14, 2017",Anaheim,Arizona,8:00 PM ET
"Sat Jan 14, 2017",Minnesota,Dallas,9:00 PM ET
"Sat Jan 14, 2017",Calgary,Edmonton,10:00 PM ET
"Sat Jan 14, 2017",Winnipeg,Los Angeles,10:00 PM ET
"Sat Jan 14, 2017",St. Louis,San Jose,10:30 PM ET
"Sun Jan 15, 2017",Philadelphia,Washington,12:30 PM ET
"Sun Jan 15, 2017",Minnesota,Chicago,7:00 PM ET
"Sun Jan 15, 2017",New Jersey,Vancouver,7:00 PM ET
"Sun Jan 15, 2017",St. Louis,Anaheim,9:00 PM ET
"Mon Jan 16, 2017",NY Islanders,Boston,1:00 PM ET
"Mon Jan 16, 2017",Dallas,Buffalo,1:00 PM ET
"Mon Jan 16, 2017",Montreal,Detroit,3:00 PM ET
"Mon Jan 16, 2017",Tampa Bay,Los Angeles,4:00 PM ET
"Mon Jan 16, 2017",Winnipeg,San Jose,4:00 PM ET
"Mon Jan 16, 2017",Washington,Pittsburgh,7:00 PM ET
"Mon Jan 16, 2017",Arizona,Edmonton,9:00 PM ET
"Tue Jan 17, 2017",Dallas,NY Rangers,7:00 PM ET
"Tue Jan 17, 2017",Carolina,Columbus,7:00 PM ET
"Tue Jan 17, 2017",Buffalo,Toronto,7:30 PM ET
"Tue Jan 17, 2017",Ottawa,St. Louis,8:00 PM ET
"Tue Jan 17, 2017",New Jersey,Minnesota,8:00 PM ET
"Tue Jan 17, 2017",Chicago,Colorado,9:00 PM ET
"Tue Jan 17, 2017",Florida,Calgary,9:00 PM ET
"Tue Jan 17, 2017",Nashville,Vancouver,10:00 PM ET
"Tue Jan 17, 2017",Tampa Bay,Anaheim,10:00 PM ET
"Wed Jan 18, 2017",Pittsburgh,Montreal,7:30 PM ET
"Wed Jan 18, 2017",Arizona,Winnipeg,7:30 PM ET
"Wed Jan 18, 2017",Boston,Detroit,8:00 PM ET
"Wed Jan 18, 2017",Florida,Edmonton,9:30 PM ET
"Wed Jan 18, 2017",San Jose,Los Angeles,10:30 PM ET
"Thu Jan 19, 2017",Dallas,NY Islanders,7:00 PM ET
"Thu Jan 19, 2017",Ottawa,Columbus,7:00 PM ET
"Thu Jan 19, 2017",NY Rangers,Toronto,7:30 PM ET
"Thu Jan 19, 2017",Washington,St. Louis,8:00 PM ET
"Thu Jan 19, 2017",Arizona,Minnesota,8:00 PM ET
"Thu Jan 19, 2017",Nashville,Calgary,9:00 PM ET
"Thu Jan 19, 2017",Colorado,Anaheim,10:00 PM ET
"Thu Jan 19, 2017",Tampa Bay,San Jose,10:30 PM ET
"Fri Jan 20, 2017",Chicago,Boston,7:00 PM ET
"Fri Jan 20, 2017",Detroit,Buffalo,7:00 PM ET
"Fri Jan 20, 2017",Pittsburgh,Carolina,7:00 PM ET
"Fri Jan 20, 2017",Montreal,New Jersey,7:30 PM ET
"Fri Jan 20, 2017",Nashville,Edmonton,9:00 PM ET
"Fri Jan 20, 2017",Florida,Vancouver,10:00 PM ET
"Sat Jan 21, 2017",St. Louis,Winnipeg,3:00 PM ET
"Sat Jan 21, 2017",Carolina,Columbus,5:00 PM ET
"Sat Jan 21, 2017",Ottawa,Toronto,7:00 PM ET
"Sat Jan 21, 2017",Buffalo,Montreal,7:00 PM ET
"Sat Jan 21, 2017",Los Angeles,NY Islanders,7:00 PM ET
"Sat Jan 21, 2017",New Jersey,Philadelphia,7:00 PM ET
"Sat Jan 21, 2017",Washington,Dallas,8:00 PM ET
"Sat Jan 21, 2017",Tampa Bay,Arizona,8:00 PM ET
"Sat Jan 21, 2017",Anaheim,Minnesota,9:00 PM ET
"Sat Jan 21, 2017",Edmonton,Calgary,10:00 PM ET
"Sat Jan 21, 2017",Colorado,San Jose,10:30 PM ET
"Sun Jan 22, 2017",Boston,Pittsburgh,12:30 PM ET
"Sun Jan 22, 2017",NY Rangers,Detroit,3:00 PM ET
"Sun Jan 22, 2017",Columbus,Ottawa,5:00 PM ET
"Sun Jan 22, 2017",Philadelphia,NY Islanders,6:00 PM ET
"Sun Jan 22, 2017",Vancouver,Chicago,7:30 PM ET
"Sun Jan 22, 2017",Nashville,Minnesota,8:00 PM ET
"Mon Jan 23, 2017",Los Angeles,NY Rangers,7:00 PM ET
"Mon Jan 23, 2017",Carolina,Washington,7:00 PM ET
"Mon Jan 23, 2017",Calgary,Toronto,7:30 PM ET
"Mon Jan 23, 2017",Anaheim,Winnipeg,8:00 PM ET
"Mon Jan 23, 2017",San Jose,Colorado,9:00 PM ET
"Mon Jan 23, 2017",Florida,Arizona,9:00 PM ET
"Tue Jan 24, 2017",Detroit,Boston,7:00 PM ET
"Tue Jan 24, 2017",Los Angeles,New Jersey,7:00 PM ET
"Tue Jan 24, 2017",Columbus,NY Islanders,7:00 PM ET
"Tue Jan 24, 2017",St. Louis,Pittsburgh,7:00 PM ET
"Tue Jan 24, 2017",Calgary,Montreal,7:30 PM ET
"Tue Jan 24, 2017",Washington,Ottawa,7:30 PM ET
"Tue Jan 24, 2017",Buffalo,Nashville,8:00 PM ET
"Tue Jan 24, 2017",San Jose,Winnipeg,8:00 PM ET
"Tue Jan 24, 2017",Tampa Bay,Chicago,8:30 PM ET
"Tue Jan 24, 2017",Minnesota,Dallas,8:30 PM ET
"Wed Jan 25, 2017",Toronto,Detroit,7:00 PM ET
"Wed Jan 25, 2017",Philadelphia,NY Rangers,8:00 PM ET
"Wed Jan 25, 2017",Vancouver,Colorado,9:30 PM ET
"Wed Jan 25, 2017",Edmonton,Anaheim,10:00 PM ET
"Thu Jan 26, 2017",Pittsburgh,Boston,7:00 PM ET
"Thu Jan 26, 2017",Washington,New Jersey,7:00 PM ET
"Thu Jan 26, 2017",Montreal,NY Islanders,7:00 PM ET
"Thu Jan 26, 2017",Toronto,Philadelphia,7:00 PM ET
"Thu Jan 26, 2017",Los Angeles,Carolina,7:00 PM ET
"Thu Jan 26, 2017",Calgary,Ottawa,7:30 PM ET
"Thu Jan 26, 2017",Tampa Bay,Florida,7:30 PM ET
"Thu Jan 26, 2017",Columbus,Nashville,8:00 PM ET
"Thu Jan 26, 2017",St. Louis,Minnesota,8:00 PM ET
"Thu Jan 26, 2017",Winnipeg,Chicago,8:30 PM ET
"Thu Jan 26, 2017",Buffalo,Dallas,8:30 PM ET
"Thu Jan 26, 2017",Vancouver,Arizona,9:00 PM ET
"Thu Jan 26, 2017",Edmonton,San Jose,10:30 PM ET
"Tue Jan 31, 2017",Washington,NY Islanders,7:00 PM ET
"Tue Jan 31, 2017",Columbus,NY Rangers,7:00 PM ET
"Tue Jan 31, 2017",Nashville,Pittsburgh,7:00 PM ET
"Tue Jan 31, 2017",Philadelphia,Carolina,7:00 PM ET
"Tue Jan 31, 2017",Buffalo,Montreal,7:30 PM ET
"Tue Jan 31, 2017",New Jersey,Detroit,7:30 PM ET
"Tue Jan 31, 2017",Boston,Tampa Bay,7:30 PM ET
"Tue Jan 31, 2017",Ottawa,Florida,7:30 PM ET
"Tue Jan 31, 2017",Winnipeg,St. Louis,8:00 PM ET
"Tue Jan 31, 2017",Toronto,Dallas,8:30 PM ET
"Tue Jan 31, 2017",Minnesota,Edmonton,9:00 PM ET
"Tue Jan 31, 2017",Los Angeles,Arizona,9:00 PM ET
"Tue Jan 31, 2017",Colorado,Anaheim,10:00 PM ET
"Tue Jan 31, 2017",Chicago,San Jose,10:30 PM ET
"Wed Feb 1, 2017",Boston,Washington,8:00 PM ET
"Wed Feb 1, 2017",Minnesota,Calgary,10:00 PM ET
"Wed Feb 1, 2017",Colorado,Los Angeles,10:30 PM ET
"Thu Feb 2, 2017",NY Rangers,Buffalo,7:00 PM ET
"Thu Feb 2, 2017",Montreal,Philadelphia,7:00 PM ET
"Thu Feb 2, 2017",Ottawa,Tampa Bay,7:30 PM ET
"Thu Feb 2, 2017",Toronto,St. Louis,8:00 PM ET
"Thu Feb 2, 2017",Edmonton,Nashville,8:00 PM ET
"Thu Feb 2, 2017",Winnipeg,Dallas,8:30 PM ET
"Thu Feb 2, 2017",Chicago,Arizona,9:00 PM ET
"Thu Feb 2, 2017",San Jose,Vancouver,10:00 PM ET
"Fri Feb 3, 2017",Columbus,Pittsburgh,7:00 PM ET
"Fri Feb 3, 2017",NY Islanders,Detroit,7:30 PM ET
"Fri Feb 3, 2017",Anaheim,Florida,7:30 PM ET
"Fri Feb 3, 2017",Calgary,New Jersey,7:30 PM ET
"Fri Feb 3, 2017",Edmonton,Carolina,7:30 PM ET
"Sat Feb 4, 2017",Washington,Montreal,1:00 PM ET
"Sat Feb 4, 2017",Los Angeles,Philadelphia,1:00 PM ET
"Sat Feb 4, 2017",Winnipeg,Colorado,3:00 PM ET
"Sat Feb 4, 2017",Toronto,Boston,7:00 PM ET
"Sat Feb 4, 2017",Ottawa,Buffalo,7:00 PM ET
"Sat Feb 4, 2017",Anaheim,Tampa Bay,7:00 PM ET
"Sat Feb 4, 2017",Carolina,NY Islanders,7:00 PM ET
"Sat Feb 4, 2017",New Jersey,Columbus,7:00 PM ET
"Sat Feb 4, 2017",Pittsburgh,St. Louis,8:00 PM ET
"Sat Feb 4, 2017",Detroit,Nashville,8:00 PM ET
"Sat Feb 4, 2017",Chicago,Dallas,8:00 PM ET
"Sat Feb 4, 2017",Minnesota,Vancouver,10:00 PM ET
"Sat Feb 4, 2017",Arizona,San Jose,10:30 PM ET
"Sun Feb 5, 2017",Los Angeles,Washington,12:00 PM ET
"Sun Feb 5, 2017",Edmonton,Montreal,1:00 PM ET
"Sun Feb 5, 2017",Calgary,NY Rangers,2:00 PM ET
"Mon Feb 6, 2017",Buffalo,New Jersey,7:00 PM ET
"Mon Feb 6, 2017",Toronto,NY Islanders,7:00 PM ET
"Mon Feb 6, 2017",St. Louis,Philadelphia,7:00 PM ET
"Tue Feb 7, 2017",San Jose,Buffalo,7:00 PM ET
"Tue Feb 7, 2017",Anaheim,NY Rangers,7:00 PM ET
"Tue Feb 7, 2017",Calgary,Pittsburgh,7:00 PM ET
"Tue Feb 7, 2017",Carolina,Washington,7:00 PM ET
"Tue Feb 7, 2017",Dallas,Toronto,7:30 PM ET
"Tue Feb 7, 2017",St. Louis,Ottawa,7:30 PM ET
"Tue Feb 7, 2017",Columbus,Detroit,7:30 PM ET
"Tue Feb 7, 2017",Los Angeles,Tampa Bay,7:30 PM ET
"Tue Feb 7, 2017",Vancouver,Nashville,8:00 PM ET
"Tue Feb 7, 2017",Minnesota,Winnipeg,8:00 PM ET
"Tue Feb 7, 2017",Montreal,Colorado,9:00 PM ET
"Wed Feb 8, 2017",Chicago,Minnesota,8:00 PM ET
"Thu Feb 9, 2017",San Jose,Boston,7:00 PM ET
"Thu Feb 9, 2017",Anaheim,Buffalo,7:00 PM ET
"Thu Feb 9, 2017",Nashville,NY Rangers,7:00 PM ET
"Thu Feb 9, 2017",NY Islanders,Philadelphia,7:00 PM ET
"Thu Feb 9, 2017",Detroit,Washington,7:00 PM ET
"Thu Feb 9, 2017",Vancouver,Columbus,7:00 PM ET
"Thu Feb 9, 2017",St. Louis,Toronto,7:30 PM ET
"Thu Feb 9, 2017",Dallas,Ottawa,7:30 PM ET
"Thu Feb 9, 2017",Los Angeles,Florida,7:30 PM ET
"Thu Feb 9, 2017",Pittsburgh,Colorado,9:00 PM ET
"Thu Feb 9, 2017",Montreal,Arizona,9:00 PM ET
"Fri Feb 10, 2017",Tampa Bay,Minnesota,8:00 PM ET
"Fri Feb 10, 2017",Chicago,Winnipeg,8:00 PM ET
"Sat Feb 11, 2017",Vancouver,Boston,1:00 PM ET
"Sat Feb 11, 2017",NY Islanders,Ottawa,1:00 PM ET
"Sat Feb 11, 2017",San Jose,Philadelphia,1:00 PM ET
"Sat Feb 11, 2017",Florida,Nashville,2:00 PM ET
"Sat Feb 11, 2017",Carolina,Dallas,2:00 PM ET
"Sat Feb 11, 2017",Detroit,Columbus,5:00 PM ET
"Sat Feb 11, 2017",Buffalo,Toronto,7:00 PM ET
"Sat Feb 11, 2017",St. Louis,Montreal,7:00 PM ET
"Sat Feb 11, 2017",Colorado,NY Rangers,7:00 PM ET
"Sat Feb 11, 2017",Anaheim,Washington,7:00 PM ET
"Sat Feb 11, 2017",Tampa Bay,Winnipeg,7:00 PM ET
"Sat Feb 11, 2017",Pittsburgh,Arizona,8:00 PM ET
"Sat Feb 11, 2017",Chicago,Edmonton,10:00 PM ET
"Sun Feb 12, 2017",San Jose,New Jersey,12:30 PM ET
"Sun Feb 12, 2017",Detroit,Minnesota,3:00 PM ET
"Sun Feb 12, 2017",Colorado,NY Islanders,6:00 PM ET
"Sun Feb 12, 2017",Dallas,Nashville,6:00 PM ET
"Sun Feb 12, 2017",Montreal,Boston,7:30 PM ET
"Sun Feb 12, 2017",Vancouver,Buffalo,7:30 PM ET
"Mon Feb 13, 2017",NY Rangers,Columbus,7:00 PM ET
"Mon Feb 13, 2017",Arizona,Calgary,9:00 PM ET
"Tue Feb 14, 2017",Colorado,New Jersey,7:00 PM ET
"Tue Feb 14, 2017",Vancouver,Pittsburgh,7:00 PM ET
"Tue Feb 14, 2017",NY Islanders,Toronto,7:30 PM ET
"Tue Feb 14, 2017",Buffalo,Ottawa,7:30 PM ET
"Tue Feb 14, 2017",Anaheim,Minnesota,8:00 PM ET
"Tue Feb 14, 2017",Dallas,Winnipeg,8:00 PM ET
"Tue Feb 14, 2017",Arizona,Edmonton,9:00 PM ET
"Wed Feb 15, 2017",Toronto,Columbus,7:00 PM ET
"Wed Feb 15, 2017",St. Louis,Detroit,8:00 PM ET
"Wed Feb 15, 2017",Philadelphia,Calgary,9:30 PM ET
"Wed Feb 15, 2017",Florida,San Jose,10:30 PM ET
"Thu Feb 16, 2017",Colorado,Buffalo,7:00 PM ET
"Thu Feb 16, 2017",Ottawa,New Jersey,7:00 PM ET
"Thu Feb 16, 2017",NY Rangers,NY Islanders,7:00 PM ET
"Thu Feb 16, 2017",Winnipeg,Pittsburgh,7:00 PM ET
"Thu Feb 16, 2017",Vancouver,St. Louis,8:00 PM ET
"Thu Feb 16, 2017",Dallas,Minnesota,8:00 PM ET
"Thu Feb 16, 2017",Philadelphia,Edmonton,9:00 PM ET
"Thu Feb 16, 2017",Arizona,Los Angeles,10:30 PM ET
"Fri Feb 17, 2017",Pittsburgh,Columbus,7:00 PM ET
"Fri Feb 17, 2017",Colorado,Carolina,7:30 PM ET
"Fri Feb 17, 2017",Florida,Anaheim,10:00 PM ET
"Sat Feb 18, 2017",St. Louis,Buffalo,1:00 PM ET
"Sat Feb 18, 2017",Winnipeg,Montreal,2:00 PM ET
"Sat Feb 18, 2017",Washington,Detroit,2:00 PM ET
"Sat Feb 18, 2017",Ottawa,Toronto,7:00 PM ET
"Sat Feb 18, 2017",NY Islanders,New Jersey,7:00 PM ET
"Sat Feb 18, 2017",Edmonton,Chicago,7:00 PM ET
"Sat Feb 18, 2017",Tampa Bay,Dallas,8:00 PM ET
"Sat Feb 18, 2017",Nashville,Minnesota,8:00 PM ET
"Sat Feb 18, 2017",San Jose,Arizona,8:00 PM ET
"Sat Feb 18, 2017",Calgary,Vancouver,10:00 PM ET
"Sat Feb 18, 2017",Florida,Los Angeles,10:00 PM ET
"Sun Feb 19, 2017",Washington,NY Rangers,12:30 PM ET
"Sun Feb 19, 2017",Detroit,Pittsburgh,3:00 PM ET
"Sun Feb 19, 2017",Winnipeg,Ottawa,5:00 PM ET
"Sun Feb 19, 2017",Chicago,Buffalo,6:00 PM ET
"Sun Feb 19, 2017",New Jersey,NY Islanders,6:00 PM ET
"Sun Feb 19, 2017",Nashville,Columbus,6:00 PM ET
"Sun Feb 19, 2017",Toronto,Carolina,7:30 PM ET
"Sun Feb 19, 2017",Tampa Bay,Colorado,8:00 PM ET
"Sun Feb 19, 2017",Boston,San Jose,8:30 PM ET
"Sun Feb 19, 2017",Los Angeles,Anaheim,9:00 PM ET
"Sun Feb 19, 2017",Philadelphia,Vancouver,10:00 PM ET
"Mon Feb 20, 2017",Florida,St. Louis,8:00 PM ET
"Mon Feb 20, 2017",Anaheim,Arizona,9:00 PM ET
"Tue Feb 21, 2017",Ottawa,New Jersey,7:00 PM ET
"Tue Feb 21, 2017",Montreal,NY Rangers,7:00 PM ET
"Tue Feb 21, 2017",Pittsburgh,Carolina,7:00 PM ET
"Tue Feb 21, 2017",Winnipeg,Toronto,7:30 PM ET
"Tue Feb 21, 2017",NY Islanders,Detroit,7:30 PM ET
"Tue Feb 21, 2017",Edmonton,Tampa Bay,7:30 PM ET
"Tue Feb 21, 2017",Calgary,Nashville,8:00 PM ET
"Tue Feb 21, 2017",Chicago,Minnesota,8:00 PM ET
"Tue Feb 21, 2017",Los Angeles,Colorado,9:00 PM ET
"Wed Feb 22, 2017",Edmonton,Florida,7:30 PM ET
"Wed Feb 22, 2017",Washington,Philadelphia,8:00 PM ET
"Wed Feb 22, 2017",Boston,Anaheim,10:30 PM ET
"Thu Feb 23, 2017",NY Rangers,Toronto,7:30 PM ET
"Thu Feb 23, 2017",NY Islanders,Montreal,7:30 PM ET
"Thu Feb 23, 2017",Calgary,Tampa Bay,7:30 PM ET
"Thu Feb 23, 2017",Colorado,Nashville,8:00 PM ET
"Thu Feb 23, 2017",Arizona,Chicago,8:30 PM ET
"Thu Feb 23, 2017",Boston,Los Angeles,10:30 PM ET
"Fri Feb 24, 2017",Edmonton,Washington,7:00 PM ET
"Fri Feb 24, 2017",Calgary,Florida,7:30 PM ET
"Fri Feb 24, 2017",Ottawa,Carolina,7:30 PM ET
"Fri Feb 24, 2017",Arizona,Dallas,8:30 PM ET
"Sat Feb 25, 2017",Anaheim,Los Angeles,4:00 PM ET
"Sat Feb 25, 2017",NY Rangers,New Jersey,5:00 PM ET
"Sat Feb 25, 2017",Washington,Nashville,5:00 PM ET
"Sat Feb 25, 2017",Montreal,Toronto,7:00 PM ET
"Sat Feb 25, 2017",Philadelphia,Pittsburgh,8:00 PM ET
"Sat Feb 25, 2017",NY Islanders,Columbus,5:00 PM ET
