HOME,AWAY,DATE,TIME (CT)
COL,DAL,10/3/2007,8:30 PM
DAL,BOS,10/5/2007,7:30 PM
NSH,DAL,10/6/2007,7:00 PM
DAL,LAK,10/10/2007,7:30 PM
DAL,CGY,10/12/2007,7:30 PM
CHI,DAL,10/13/2007,7:30 PM
CBJ,DAL,10/17/2007,6:00 PM
DAL,ANH,10/20/2007,7:00 PM
LAK,DAL,10/25/2007,9:30 PM
ARI,DAL,10/27/2007,9:00 PM
DAL,SJS,10/29/2007,7:00 PM
DAL,CHI,10/31/2007,7:30 PM
DAL,ARI,11/2/2007,7:30 PM
ANH,DAL,11/5/2007,9:00 PM
SJS,DAL,11/7/2007,9:30 PM
ARI,DAL,11/8/2007,8:00 PM
LAK,DAL,11/10/2007,9:30 PM
DAL,SJS,11/14/2007,7:30 PM
DAL,COL,11/16/2007,7:30 PM
DAL,LAK,11/19/2007,7:30 PM
DAL,ANH,11/21/2007,7:30 PM
DAL,TOR,11/23/2007,7:30 PM
NYR,DAL,11/25/2007,0:00 PM
NYI,DAL,11/26/2007,6:00 PM
NJD,DAL,11/28/2007,6:00 PM
PIT,DAL,11/30/2007,6:30 PM
PHI,DAL,12/1/2007,6:00 PM
CBJ,DAL,12/3/2007,6:00 PM
DAL,SJS,12/5/2007,7:30 PM
DAL,OTT,12/7/2007,7:30 PM
DAL,EDM,12/10/2007,7:30 PM
DAL,LAK,12/13/2007,7:30 PM
SJS,DAL,12/15/2007,3:00 PM
EDM,DAL,12/18/2007,8:30 PM
VAN,DAL,12/20/2007,9:00 PM
CGY,DAL,12/21/2007,9:00 PM
DAL,MON,12/23/2007,7:00 PM
DAL,MIN,12/26/2007,7:30 PM
DAL,STL,12/29/2007,8:00 PM
DAL,NSH,12/31/2007,7:30 PM
DET,DAL,1/2/2008,6:30 PM
MIN,DAL,1/3/2008,7:00 PM
DAL,DET,1/5/2008,1:00 PM
DAL,MIN,1/7/2008,7:30 PM
CHI,DAL,1/9/2008,7:30 PM
STL,DAL,1/10/2008,7:30 PM
LAK,DAL,1/12/2008,3:00 PM
ANH,DAL,1/15/2008,9:00 PM
SJS,DAL,1/17/2008,9:30 PM
DAL,CBJ,1/19/2008,1:00 PM
DAL,ANH,1/20/2008,2:30 PM
DAL,CBJ,1/22/2008,7:30 PM
DAL,BUF,1/24/2008,7:30 PM
VAN,DAL,1/29/2008,9:00 PM
EDM,DAL,2/1/2008,8:00 PM
CGY,DAL,2/2/2008,9:00 PM
DAL,VAN,2/5/2008,7:30 PM
MIN,DAL,2/7/2008,7:00 PM
DAL,STL,2/9/2008,7:00 PM
DAL,ARI,2/11/2008,6:00 PM
ARI,DAL,2/14/2008,8:00 PM
ANH,DAL,2/15/2008,9:00 PM
DAL,DET,2/17/2008,2:30 PM
DAL,CGY,2/20/2008,7:30 PM
DAL,EDM,2/22/2008,7:30 PM
NSH,DAL,2/23/2008,7:00 PM
STL,DAL,2/26/2008,7:30 PM
DAL,CHI,2/28/2008,7:30 PM
DAL,NSH,3/1/2008,7:00 PM
DAL,ARI,3/5/2008,7:30 PM
COL,DAL,3/8/2008,2:00 PM
DAL,COL,3/9/2008,7:00 PM
DET,DAL,3/13/2008,6:30 PM
DAL,VAN,3/15/2008,6:00 PM
DAL,ANH,3/19/2008,7:30 PM
DAL,LAK,3/22/2008,2:00 PM
SJS,DAL,3/27/2008,9:00 PM
LAK,DAL,3/29/2008,3:00 PM
ANH,DAL,3/30/2008,7:00 PM
ARI,DAL,4/3/2008,9:00 PM
DAL,ARI,4/4/2008,7:30 PM
DAL,SJS,4/6/2008,2:00 PM
