HOME,AWAY,DATE,TIME (ET)
DAL,BOS,10/5/2007,8:30 PM
ARI,BOS,10/6/2007,10:00 PM
ANH,BOS,10/10/2007,10:00 PM
LAK,BOS,10/12/2007,10:30 PM
SJS,BOS,10/13/2007,10:30 PM
BOS,TBL,10/18/2007,7:00 PM
BOS,NYR,10/20/2007,4:00 PM
MON,BOS,10/22/2007,7:30 PM
BOS,CHI,10/25/2007,7:00 PM
BOS,PHI,10/27/2007,4:00 PM
BOS,BUF,11/1/2007,7:00 PM
OTT,BOS,11/3/2007,7:00 PM
BOS,OTT,11/4/2007,7:00 PM
BUF,BOS,11/7/2007,7:00 PM
BOS,MON,11/8/2007,7:30 PM
BOS,BUF,11/10/2007,7:00 PM
BOS,TOR,11/15/2007,7:00 PM
MON,BOS,11/17/2007,7:00 PM
TOR,BOS,11/20/2007,7:00 PM
BOS,NYI,11/23/2007,0:00 PM
NYI,BOS,11/24/2007,7:00 PM
PHI,BOS,11/26/2007,7:00 PM
FLA,BOS,11/29/2007,7:30 PM
TBL,BOS,12/1/2007,7:30 PM
NYI,BOS,12/3/2007,7:00 PM
NJD,BOS,12/5/2007,7:00 PM
BOS,MON,12/6/2007,7:00 PM
TOR,BOS,12/8/2007,7:00 PM
BUF,BOS,12/10/2007,7:00 PM
ATL,BOS,12/12/2007,7:00 PM
BOS,NJD,12/13/2007,7:00 PM
BOS,CBJ,12/15/2007,7:00 PM
BOS,OTT,12/18/2007,7:00 PM
BOS,PIT,12/20/2007,7:00 PM
BOS,STL,12/22/2007,1:00 PM
PIT,BOS,12/23/2007,3:00 PM
CAR,BOS,12/28/2007,7:00 PM
ATL,BOS,12/29/2007,7:00 PM
BOS,ATL,12/31/2007,1:00 PM
BOS,WSH,1/3/2008,7:00 PM
BOS,NJD,1/5/2008,7:00 PM
BOS,CAR,1/8/2008,7:00 PM
BOS,MON,1/10/2008,7:30 PM
PHI,BOS,1/12/2008,1:00 PM
BOS,TOR,1/17/2008,7:00 PM
BOS,NYR,1/19/2008,1:00 PM
NYR,BOS,1/20/2008,0:30 PM
MON,BOS,1/22/2008,7:30 PM
BOS,NYI,1/24/2008,7:00 PM
BOS,NSH,1/29/2008,7:00 PM
OTT,BOS,1/31/2008,7:30 PM
BOS,DET,2/2/2008,7:00 PM
BOS,BUF,2/5/2008,7:00 PM
BUF,BOS,2/8/2008,7:30 PM
BOS,FLA,2/9/2008,7:00 PM
BOS,CAR,2/12/2008,7:00 PM
PIT,BOS,2/13/2008,7:30 PM
TOR,BOS,2/16/2008,7:00 PM
CAR,BOS,2/19/2008,7:00 PM
FLA,BOS,2/21/2008,7:30 PM
TBL,BOS,2/23/2008,7:30 PM
BOS,OTT,2/26/2008,7:30 PM
BOS,PIT,2/28/2008,7:00 PM
BOS,ATL,3/1/2008,1:00 PM
WSH,BOS,3/3/2008,7:00 PM
BOS,FLA,3/4/2008,7:00 PM
BOS,TOR,3/6/2008,7:00 PM
BOS,WSH,3/8/2008,1:00 PM
NYR,BOS,3/9/2008,3:00 PM
OTT,BOS,3/11/2008,7:30 PM
BOS,TBL,3/13/2008,7:00 PM
BOS,PHI,3/15/2008,1:00 PM
WSH,BOS,3/16/2008,3:00 PM
BOS,MON,3/20/2008,7:00 PM
MON,BOS,3/22/2008,7:00 PM
TOR,BOS,3/25/2008,7:30 PM
BOS,TOR,3/27/2008,7:00 PM
BOS,OTT,3/29/2008,1:00 PM
BUF,BOS,3/30/2008,6:00 PM
NJD,BOS,4/2/2008,7:00 PM
OTT,BOS,4/4/2008,7:30 PM
BOS,BUF,4/5/2008,7:00 PM
