HOME,AWAY,DATE,TIME (ET)
ATL,WSH,10/5/2007,7:30 PM
TBL,ATL,10/6/2007,7:30 PM
ATL,OTT,10/10/2007,7:00 PM
BUF,ATL,10/11/2007,7:00 PM
ATL,NJD,10/13/2007,7:00 PM
PHI,ATL,10/16/2007,7:00 PM
ATL,NYR,10/18/2007,7:00 PM
TBL,ATL,10/20/2007,7:30 PM
TOR,ATL,10/23/2007,7:30 PM
NSH,ATL,10/25/2007,8:00 PM
CHI,ATL,10/27/2007,8:30 PM
MON,ATL,10/30/2007,7:30 PM
OTT,ATL,11/1/2007,7:30 PM
TBL,ATL,11/3/2007,7:30 PM
ATL,WSH,11/6/2007,7:00 PM
FLA,ATL,11/9/2007,7:30 PM
ATL,CAR,11/10/2007,7:00 PM
ATL,FLA,11/13/2007,7:00 PM
CAR,ATL,11/16/2007,7:00 PM
ATL,TBL,11/19/2007,7:00 PM
WSH,ATL,11/21/2007,7:00 PM
ATL,NJD,11/23/2007,7:30 PM
PIT,ATL,11/24/2007,7:30 PM
ATL,TOR,11/29/2007,7:00 PM
NYI,ATL,12/1/2007,7:00 PM
NJD,ATL,12/2/2007,5:00 PM
ATL,NYI,12/5/2007,7:00 PM
ATL,NYR,12/7/2007,7:30 PM
WSH,ATL,12/8/2007,7:00 PM
ATL,BOS,12/12/2007,7:00 PM
ATL,TOR,12/14/2007,7:30 PM
OTT,ATL,12/15/2007,7:00 PM
ATL,TBL,12/18/2007,7:00 PM
ATL,OTT,12/20/2007,7:00 PM
ATL,MON,12/22/2007,7:00 PM
STL,ATL,12/23/2007,6:00 PM
CBJ,ATL,12/26/2007,7:00 PM
ATL,FLA,12/27/2007,7:00 PM
ATL,BOS,12/29/2007,7:00 PM
BOS,ATL,12/31/2007,1:00 PM
CAR,ATL,1/2/2008,7:00 PM
ATL,CAR,1/4/2008,7:30 PM
ATL,BUF,1/6/2008,2:00 PM
ATL,PHI,1/8/2008,7:00 PM
ATL,FLA,1/10/2008,7:00 PM
ATL,PIT,1/12/2008,7:00 PM
DET,ATL,1/15/2008,7:30 PM
ATL,MON,1/17/2008,7:00 PM
BUF,ATL,1/18/2008,7:30 PM
ATL,EDM,1/20/2008,2:00 PM
NYR,ATL,1/22/2008,7:00 PM
NYR,ATL,1/24/2008,8:00 PM
ATL,PIT,1/30/2008,7:00 PM
ATL,BUF,2/1/2008,7:30 PM
WSH,ATL,2/2/2008,7:00 PM
ATL,PHI,2/5/2008,7:00 PM
ATL,VAN,2/7/2008,7:00 PM
ATL,TBL,2/9/2008,7:00 PM
ATL,WSH,2/13/2008,7:00 PM
NJD,ATL,2/15/2008,7:00 PM
NYI,ATL,2/16/2008,7:00 PM
CAR,ATL,2/21/2008,7:00 PM
TOR,ATL,2/23/2008,7:00 PM
MON,ATL,2/26/2008,7:30 PM
ATL,NYI,2/28/2008,7:00 PM
BOS,ATL,3/1/2008,1:00 PM
PIT,ATL,3/2/2008,3:00 PM
ATL,CAR,3/5/2008,7:00 PM
ATL,MIN,3/7/2008,7:30 PM
FLA,ATL,3/8/2008,7:00 PM
ATL,COL,3/11/2008,7:00 PM
ATL,CGY,3/13/2008,7:00 PM
WSH,ATL,3/14/2008,7:00 PM
FLA,ATL,3/16/2008,5:00 PM
PHI,ATL,3/18/2008,7:00 PM
ATL,CAR,3/19/2008,7:00 PM
ATL,WSH,3/21/2008,7:30 PM
FLA,ATL,3/27/2008,7:30 PM
CAR,ATL,3/28/2008,7:00 PM
TBL,ATL,3/31/2008,7:30 PM
ATL,FLA,4/1/2008,7:00 PM
ATL,TBL,4/5/2008,7:00 PM
