HOME,AWAY,DATE,TIME (ET)
NYR,FLA,10/4/2007,7:00 PM
OTT,NYR,10/6/2007,7:00 PM
NYI,NYR,10/10/2007,7:00 PM
NYR,WSH,10/12/2007,7:00 PM
NYR,OTT,10/13/2007,7:00 PM
ATL,NYR,10/18/2007,7:00 PM
BOS,NYR,10/20/2007,4:00 PM
PIT,NYR,10/23/2007,7:00 PM
NYR,NJD,10/25/2007,7:00 PM
NYR,TOR,10/27/2007,7:00 PM
NYR,TBL,10/29/2007,7:00 PM
NYR,WSH,11/1/2007,7:00 PM
NYR,NJD,11/3/2007,7:00 PM
NYR,PHI,11/5/2007,7:00 PM
NYI,NYR,11/6/2007,7:00 PM
NYR,PIT,11/8/2007,7:00 PM
TOR,NYR,11/10/2007,7:00 PM
NJD,NYR,11/14/2007,7:00 PM
PHI,NYR,11/15/2007,7:00 PM
PIT,NYR,11/17/2007,7:30 PM
NYR,NYI,11/19/2007,7:00 PM
TBL,NYR,11/21/2007,7:30 PM
FLA,NYR,11/23/2007,7:30 PM
NYR,DAL,11/25/2007,1:00 PM
NYR,NYI,11/29/2007,7:00 PM
OTT,NYR,12/1/2007,2:00 PM
NYR,CAR,12/3/2007,7:00 PM
NYR,TOR,12/6/2007,7:00 PM
ATL,NYR,12/7/2007,7:30 PM
NYR,NJD,12/9/2007,5:00 PM
WSH,NYR,12/12/2007,7:00 PM
NYR,ARI,12/16/2007,5:00 PM
NYR,PIT,12/18/2007,7:00 PM
MIN,NYR,12/20/2007,8:00 PM
COL,NYR,12/21/2007,9:00 PM
NYR,OTT,12/23/2007,7:00 PM
NYR,CAR,12/26/2007,7:00 PM
TOR,NYR,12/29/2007,7:00 PM
NYR,MON,12/30/2007,7:00 PM
CGY,NYR,1/2/2008,9:00 PM
VAN,NYR,1/3/2008,10:00 PM
EDM,NYR,1/5/2008,10:00 PM
NYR,TBL,1/8/2008,7:00 PM
NYR,PHI,1/10/2008,7:00 PM
NYR,MON,1/12/2008,7:00 PM
PIT,NYR,1/14/2008,7:00 PM
NYR,BUF,1/16/2008,7:00 PM
BOS,NYR,1/19/2008,1:00 PM
NYR,BOS,1/20/2008,0:30 PM
NYR,ATL,1/22/2008,7:00 PM
NYR,ATL,1/24/2008,8:00 PM
CAR,NYR,1/29/2008,7:00 PM
PHI,NYR,1/31/2008,7:00 PM
NJD,NYR,2/1/2008,7:00 PM
MON,NYR,2/3/2008,2:00 PM
NYR,LAK,2/5/2008,7:00 PM
NYR,ANH,2/7/2008,7:00 PM
PHI,NYR,2/9/2008,1:00 PM
WSH,NYR,2/10/2008,1:00 PM
NYR,BUF,2/16/2008,1:00 PM
NYR,SJS,2/17/2008,1:00 PM
MON,NYR,2/19/2008,7:30 PM
BUF,NYR,2/23/2008,7:00 PM
NYR,FLA,2/24/2008,7:00 PM
CAR,NYR,2/28/2008,7:00 PM
NYR,PHI,3/2/2008,0:30 PM
NYR,NYI,3/4/2008,7:00 PM
NYI,NYR,3/6/2008,7:00 PM
NYR,BOS,3/9/2008,3:00 PM
BUF,NYR,3/10/2008,7:00 PM
FLA,NYR,3/14/2008,7:30 PM
TBL,NYR,3/15/2008,7:30 PM
NYR,PIT,3/18/2008,7:00 PM
NJD,NYR,3/19/2008,7:00 PM
PHI,NYR,3/21/2008,7:00 PM
NYR,PHI,3/25/2008,7:30 PM
NYR,NJD,3/27/2008,7:00 PM
PIT,NYR,3/30/2008,0:30 PM
NYR,PIT,3/31/2008,7:00 PM
NYI,NYR,4/3/2008,7:00 PM
NYR,NYI,4/4/2008,7:00 PM
NJD,NYR,4/6/2008,3:00 PM
