HOME,AWAY,DATE,TIME (CT)
MIN,CHI,10/4/2007,7:30 PM
MIN,CBJ,10/6/2007,7:00 PM
MIN,EDM,10/10/2007,7:00 PM
ARI,MIN,10/13/2007,9:00 PM
ANH,MIN,10/14/2007,7:00 PM
LAK,MIN,10/16/2007,9:30 PM
STL,MIN,10/20/2007,7:30 PM
MIN,COL,10/21/2007,6:00 PM
CGY,MIN,10/24/2007,8:00 PM
EDM,MIN,10/25/2007,8:00 PM
COL,MIN,10/28/2007,2:00 PM
MIN,PIT,10/30/2007,6:00 PM
MIN,STL,11/1/2007,7:00 PM
MIN,CGY,11/3/2007,7:00 PM
MIN,EDM,11/5/2007,7:00 PM
COL,MIN,11/11/2007,7:00 PM
CGY,MIN,11/13/2007,8:30 PM
EDM,MIN,11/15/2007,8:00 PM
VAN,MIN,11/16/2007,9:00 PM
MIN,COL,11/18/2007,5:00 PM
MIN,VAN,11/21/2007,7:00 PM
MIN,CBJ,11/23/2007,1:00 PM
NSH,MIN,11/24/2007,7:00 PM
MIN,ARI,11/28/2007,7:00 PM
MIN,STL,11/30/2007,7:00 PM
MIN,VAN,12/2/2007,5:00 PM
MIN,PHI,12/5/2007,7:00 PM
DET,MIN,12/7/2007,6:30 PM
CBJ,MIN,12/8/2007,6:00 PM
SJS,MIN,12/11/2007,9:30 PM
ANH,MIN,12/14/2007,9:00 PM
LAK,MIN,12/15/2007,9:30 PM
MIN,NSH,12/18/2007,7:00 PM
MIN,NYR,12/20/2007,7:00 PM
MIN,DET,12/22/2007,7:00 PM
DAL,MIN,12/26/2007,7:30 PM
ARI,MIN,12/27/2007,8:00 PM
MIN,EDM,12/29/2007,7:00 PM
MIN,SJS,12/31/2007,6:00 PM
MIN,DAL,1/3/2008,7:00 PM
NSH,MIN,1/5/2008,7:00 PM
DAL,MIN,1/7/2008,7:30 PM
DET,MIN,1/10/2008,6:30 PM
CHI,MIN,1/11/2008,7:30 PM
MIN,ARI,1/13/2008,5:00 PM
MIN,CGY,1/16/2008,7:30 PM
MIN,ANH,1/18/2008,7:00 PM
VAN,MIN,1/21/2008,9:00 PM
CGY,MIN,1/22/2008,8:00 PM
COL,MIN,1/24/2008,8:00 PM
MIN,ANH,1/30/2008,6:00 PM
CBJ,MIN,2/2/2008,6:00 PM
MIN,DET,2/5/2008,7:00 PM
MIN,DAL,2/7/2008,7:00 PM
MIN,NYI,2/9/2008,5:00 PM
STL,MIN,2/10/2008,5:00 PM
EDM,MIN,2/12/2008,8:00 PM
VAN,MIN,2/14/2008,9:00 PM
MIN,NSH,2/17/2008,7:00 PM
MIN,VAN,2/19/2008,7:00 PM
CHI,MIN,2/20/2008,7:30 PM
MIN,CGY,2/24/2008,1:00 PM
WSH,MIN,2/26/2008,6:00 PM
TBL,MIN,2/27/2008,6:30 PM
FLA,MIN,2/29/2008,6:30 PM
MIN,LAK,3/2/2008,6:00 PM
MIN,CHI,3/4/2008,7:00 PM
CAR,MIN,3/6/2008,6:00 PM
ATL,MIN,3/7/2008,6:30 PM
MIN,SJS,3/9/2008,3:00 PM
MIN,NJD,3/13/2008,7:00 PM
MIN,LAK,3/15/2008,7:00 PM
MIN,COL,3/17/2008,6:00 PM
SJS,MIN,3/19/2008,9:30 PM
VAN,MIN,3/21/2008,9:00 PM
CGY,MIN,3/22/2008,9:00 PM
EDM,MIN,3/24/2008,8:30 PM
MIN,EDM,3/26/2008,7:00 PM
MIN,VAN,3/28/2008,7:00 PM
MIN,COL,3/30/2008,5:00 PM
MIN,CGY,4/3/2008,7:00 PM
COL,MIN,4/6/2008,2:00 PM
