HOME,AWAY,DATE,TIME (ET)
TBL,NJD,10/4/2007,7:30 PM
FLA,NJD,10/6/2007,7:00 PM
OTT,NJD,10/8/2007,3:00 PM
FLA,NJD,10/11/2007,7:30 PM
ATL,NJD,10/13/2007,7:00 PM
PIT,NJD,10/17/2007,7:30 PM
PHI,NJD,10/18/2007,7:00 PM
NYI,NJD,10/20/2007,7:00 PM
NYR,NJD,10/25/2007,7:00 PM
NJD,OTT,10/27/2007,7:00 PM
NJD,TBL,10/31/2007,7:00 PM
NJD,TOR,11/2/2007,7:00 PM
NYR,NJD,11/3/2007,7:00 PM
NJD,PIT,11/5/2007,7:00 PM
NJD,PHI,11/8/2007,7:00 PM
NYI,NJD,11/10/2007,7:00 PM
PIT,NJD,11/12/2007,7:30 PM
NJD,NYR,11/14/2007,7:00 PM
NJD,NYI,11/16/2007,7:00 PM
PHI,NJD,11/17/2007,7:00 PM
PIT,NJD,11/21/2007,7:30 PM
ATL,NJD,11/23/2007,7:30 PM
TBL,NJD,11/24/2007,7:30 PM
NJD,DAL,11/28/2007,7:00 PM
NJD,MON,11/30/2007,7:00 PM
NJD,ATL,12/2/2007,5:00 PM
NJD,BOS,12/5/2007,7:00 PM
NJD,WSH,12/7/2007,7:00 PM
NYR,NJD,12/9/2007,5:00 PM
WSH,NJD,12/10/2007,7:00 PM
BOS,NJD,12/13/2007,7:00 PM
NJD,ARI,12/15/2007,1:00 PM
NJD,PHI,12/16/2007,5:00 PM
VAN,NJD,12/18/2007,10:00 PM
EDM,NJD,12/21/2007,9:00 PM
CGY,NJD,12/23/2007,8:00 PM
NJD,BUF,12/28/2007,7:00 PM
NYI,NJD,12/29/2007,7:00 PM
NJD,FLA,1/2/2008,7:00 PM
NJD,PHI,1/4/2008,7:00 PM
BOS,NJD,1/5/2008,7:00 PM
NJD,BUF,1/8/2008,7:00 PM
CAR,NJD,1/10/2008,7:00 PM
BUF,NJD,1/12/2008,7:00 PM
NJD,NYI,1/16/2008,7:00 PM
NJD,FLA,1/18/2008,7:00 PM
NJD,TOR,1/20/2008,5:00 PM
PHI,NJD,1/22/2008,7:00 PM
NJD,MON,1/24/2008,7:00 PM
NJD,PIT,1/29/2008,7:00 PM
NJD,NYR,2/1/2008,7:00 PM
NJD,LAK,2/2/2008,7:00 PM
NJD,PIT,2/4/2008,7:00 PM
BUF,NJD,2/6/2008,7:00 PM
NJD,ANH,2/8/2008,7:00 PM
NJD,CAR,2/9/2008,7:00 PM
NJD,OTT,2/13/2008,7:00 PM
NJD,ATL,2/15/2008,7:00 PM
OTT,NJD,2/16/2008,7:00 PM
NJD,CAR,2/18/2008,1:00 PM
NJD,SJS,2/20/2008,7:00 PM
NJD,NYI,2/23/2008,1:00 PM
WSH,NJD,2/24/2008,3:00 PM
CAR,NJD,2/26/2008,7:00 PM
NJD,WSH,2/29/2008,7:00 PM
MON,NJD,3/1/2008,7:00 PM
TOR,NJD,3/4/2008,7:30 PM
NJD,TBL,3/7/2008,7:00 PM
TOR,NJD,3/8/2008,7:00 PM
MON,NJD,3/11/2008,7:30 PM
MIN,NJD,3/13/2008,8:00 PM
COL,NJD,3/15/2008,3:00 PM
NJD,NYR,3/19/2008,7:00 PM
NJD,NYI,3/21/2008,7:00 PM
PIT,NJD,3/22/2008,7:30 PM
NJD,PIT,3/25/2008,7:00 PM
NYR,NJD,3/27/2008,7:00 PM
NJD,PHI,3/28/2008,7:00 PM
NYI,NJD,4/1/2008,7:00 PM
NJD,BOS,4/2/2008,7:00 PM
PHI,NJD,4/4/2008,7:00 PM
NJD,NYR,4/6/2008,3:00 PM
