HOME,AWAY,DATE,TIME (ET)
CGY,PHI,10/4/2007,10:00 PM
EDM,PHI,10/6/2007,8:00 PM
VAN,PHI,10/10/2007,10:30 PM
PHI,NYI,10/13/2007,7:00 PM
PHI,ATL,10/16/2007,7:00 PM
PHI,NJD,10/18/2007,7:00 PM
PHI,CAR,10/20/2007,7:00 PM
FLA,PHI,10/24/2007,7:30 PM
TBL,PHI,10/25/2007,7:30 PM
BOS,PHI,10/27/2007,4:00 PM
MON,PHI,11/1/2007,7:30 PM
WSH,PHI,11/2/2007,7:00 PM
NYR,PHI,11/5/2007,7:00 PM
PIT,PHI,11/7/2007,7:00 PM
NJD,PHI,11/8/2007,7:00 PM
PHI,PIT,11/10/2007,7:00 PM
PHI,NYI,11/12/2007,7:00 PM
PHI,NYR,11/15/2007,7:00 PM
PHI,NJD,11/17/2007,7:00 PM
CAR,PHI,11/21/2007,7:00 PM
PHI,WSH,11/23/2007,1:00 PM
OTT,PHI,11/24/2007,7:00 PM
PHI,BOS,11/26/2007,7:00 PM
CAR,PHI,11/28/2007,7:00 PM
PHI,DAL,12/1/2007,7:00 PM
MIN,PHI,12/5/2007,8:00 PM
COL,PHI,12/7/2007,9:00 PM
PHI,PIT,12/11/2007,7:00 PM
PHI,MON,12/13/2007,7:00 PM
PHI,CAR,12/15/2007,7:00 PM
NJD,PHI,12/16/2007,5:00 PM
PHI,ARI,12/18/2007,7:00 PM
BUF,PHI,12/21/2007,7:30 PM
PHI,BUF,12/22/2007,7:00 PM
PHI,TOR,12/27/2007,7:00 PM
TBL,PHI,12/29/2007,1:00 PM
FLA,PHI,12/30/2007,5:00 PM
NJD,PHI,1/4/2008,7:00 PM
TOR,PHI,1/5/2008,7:00 PM
ATL,PHI,1/8/2008,7:00 PM
NYR,PHI,1/10/2008,7:00 PM
PHI,BOS,1/12/2008,1:00 PM
WSH,PHI,1/13/2008,1:00 PM
PHI,FLA,1/16/2008,7:00 PM
NYI,PHI,1/19/2008,7:00 PM
PHI,OTT,1/20/2008,7:00 PM
PHI,NJD,1/22/2008,7:00 PM
PHI,PIT,1/24/2008,7:00 PM
PHI,LAK,1/29/2008,7:00 PM
PHI,NYR,1/31/2008,7:00 PM
PHI,ANH,2/2/2008,7:00 PM
ATL,PHI,2/5/2008,7:00 PM
PHI,WSH,2/6/2008,7:00 PM
PHI,NYR,2/9/2008,1:00 PM
PIT,PHI,2/10/2008,1:00 PM
NYI,PHI,2/12/2008,7:00 PM
PHI,TBL,2/14/2008,7:00 PM
MON,PHI,2/16/2008,7:00 PM
PHI,MON,2/17/2008,7:00 PM
OTT,PHI,2/19/2008,7:30 PM
PHI,SJS,2/21/2008,7:00 PM
PHI,FLA,2/23/2008,7:00 PM
BUF,PHI,2/25/2008,7:00 PM
PHI,OTT,2/28/2008,7:00 PM
NYI,PHI,3/1/2008,2:00 PM
NYR,PHI,3/2/2008,0:30 PM
PHI,BUF,3/4/2008,7:00 PM
PHI,TBL,3/6/2008,7:00 PM
PHI,NYI,3/8/2008,7:00 PM
TOR,PHI,3/11/2008,7:30 PM
PHI,TOR,3/12/2008,7:00 PM
BOS,PHI,3/15/2008,1:00 PM
PIT,PHI,3/16/2008,0:00 PM
PHI,ATL,3/18/2008,7:00 PM
PHI,NYR,3/21/2008,7:00 PM
PHI,NYI,3/23/2008,7:00 PM
NYR,PHI,3/25/2008,7:30 PM
NJD,PHI,3/28/2008,7:00 PM
NYI,PHI,3/29/2008,7:00 PM
PIT,PHI,4/2/2008,7:30 PM
PHI,NJD,4/4/2008,7:00 PM
PHI,PIT,4/6/2008,3:00 PM
