HOME,AWAY,DATE,TIME (ET)
CAR,PIT,10/5/2007,7:00 PM
PIT,ANH,10/6/2007,7:30 PM
PIT,MON,10/10/2007,7:30 PM
TOR,PIT,10/13/2007,7:00 PM
PIT,NJD,10/17/2007,7:30 PM
PIT,CAR,10/19/2007,7:30 PM
WSH,PIT,10/20/2007,7:00 PM
PIT,NYR,10/23/2007,7:00 PM
PIT,TOR,10/25/2007,7:30 PM
PIT,MON,10/27/2007,7:00 PM
MIN,PIT,10/30/2007,7:00 PM
COL,PIT,11/1/2007,9:00 PM
NYI,PIT,11/3/2007,7:00 PM
NJD,PIT,11/5/2007,7:00 PM
PIT,PHI,11/7/2007,7:00 PM
NYR,PIT,11/8/2007,7:00 PM
PHI,PIT,11/10/2007,7:00 PM
PIT,NJD,11/12/2007,7:30 PM
PIT,NYI,11/15/2007,7:30 PM
PIT,NYR,11/17/2007,7:30 PM
PIT,NJD,11/21/2007,7:30 PM
OTT,PIT,11/22/2007,7:30 PM
PIT,ATL,11/24/2007,7:30 PM
PIT,DAL,11/30/2007,7:30 PM
TOR,PIT,12/1/2007,7:00 PM
PIT,ARI,12/3/2007,7:30 PM
EDM,PIT,12/5/2007,9:30 PM
CGY,PIT,12/6/2007,9:00 PM
VAN,PIT,12/8/2007,10:00 PM
PHI,PIT,12/11/2007,7:00 PM
PIT,OTT,12/13/2007,7:30 PM
NYI,PIT,12/15/2007,7:00 PM
NYR,PIT,12/18/2007,7:00 PM
BOS,PIT,12/20/2007,7:00 PM
PIT,NYI,12/21/2007,7:30 PM
PIT,BOS,12/23/2007,3:00 PM
PIT,WSH,12/27/2007,7:30 PM
PIT,BUF,12/29/2007,7:30 PM
BUF,PIT,1/1/2008,1:00 PM
PIT,TOR,1/3/2008,7:30 PM
PIT,FLA,1/5/2008,3:00 PM
FLA,PIT,1/8/2008,7:30 PM
TBL,PIT,1/10/2008,7:30 PM
ATL,PIT,1/12/2008,7:00 PM
PIT,NYR,1/14/2008,7:00 PM
PIT,TBL,1/18/2008,7:30 PM
MON,PIT,1/19/2008,7:00 PM
PIT,WSH,1/21/2008,7:30 PM
PHI,PIT,1/24/2008,7:00 PM
NJD,PIT,1/29/2008,7:00 PM
ATL,PIT,1/30/2008,7:00 PM
PIT,CAR,2/2/2008,7:30 PM
NJD,PIT,2/4/2008,7:00 PM
PIT,NYI,2/7/2008,7:30 PM
PIT,LAK,2/9/2008,1:00 PM
PIT,PHI,2/10/2008,1:00 PM
PIT,BOS,2/13/2008,7:30 PM
CAR,PIT,2/14/2008,7:00 PM
BUF,PIT,2/17/2008,6:00 PM
PIT,FLA,2/19/2008,7:30 PM
MON,PIT,2/21/2008,7:30 PM
PIT,OTT,2/23/2008,3:00 PM
PIT,SJS,2/24/2008,3:00 PM
NYI,PIT,2/26/2008,7:00 PM
BOS,PIT,2/28/2008,7:00 PM
OTT,PIT,3/1/2008,3:00 PM
PIT,ATL,3/2/2008,3:00 PM
TBL,PIT,3/4/2008,7:30 PM
FLA,PIT,3/6/2008,7:30 PM
WSH,PIT,3/9/2008,0:30 PM
PIT,BUF,3/12/2008,7:30 PM
PIT,PHI,3/16/2008,0:00 PM
NYR,PIT,3/18/2008,7:00 PM
PIT,TBL,3/20/2008,7:30 PM
PIT,NJD,3/22/2008,7:30 PM
NYI,PIT,3/24/2008,7:00 PM
NJD,PIT,3/25/2008,7:00 PM
PIT,NYI,3/27/2008,7:30 PM
PIT,NYR,3/30/2008,0:30 PM
NYR,PIT,3/31/2008,7:00 PM
PIT,PHI,4/2/2008,7:30 PM
PHI,PIT,4/6/2008,3:00 PM
