HOME,AWAY,DATE,TIME (CT)
CBJ,ANH,10/5/2007,6:00 PM
MIN,CBJ,10/6/2007,7:00 PM
CBJ,ARI,10/10/2007,6:00 PM
COL,CBJ,10/13/2007,8:00 PM
CBJ,DAL,10/17/2007,6:00 PM
BUF,CBJ,10/19/2007,6:30 PM
CBJ,VAN,10/21/2007,4:00 PM
CHI,CBJ,10/23/2007,7:30 PM
CBJ,STL,10/25/2007,6:00 PM
CBJ,SJS,10/27/2007,4:30 PM
LAK,CBJ,10/31/2007,9:30 PM
ANH,CBJ,11/1/2007,9:00 PM
CBJ,STL,11/4/2007,4:00 PM
CHI,CBJ,11/7/2007,7:30 PM
DET,CBJ,11/9/2007,6:30 PM
NSH,CBJ,11/10/2007,7:00 PM
CBJ,NSH,11/12/2007,6:00 PM
CBJ,CHI,11/14/2007,6:00 PM
STL,CBJ,11/16/2007,7:30 PM
CBJ,DET,11/18/2007,4:00 PM
CBJ,FLA,11/21/2007,6:00 PM
MIN,CBJ,11/23/2007,1:00 PM
CBJ,DET,11/24/2007,6:00 PM
EDM,CBJ,11/26/2007,8:00 PM
VAN,CBJ,11/29/2007,9:00 PM
CGY,CBJ,12/1/2007,9:00 PM
CBJ,DAL,12/3/2007,6:00 PM
CBJ,COL,12/5/2007,6:00 PM
CBJ,MIN,12/8/2007,6:00 PM
CBJ,ANH,12/10/2007,6:00 PM
CBJ,COL,12/12/2007,6:00 PM
BOS,CBJ,12/15/2007,6:00 PM
CBJ,CGY,12/18/2007,6:00 PM
CBJ,LAK,12/21/2007,6:00 PM
CBJ,NSH,12/23/2007,4:00 PM
CBJ,ATL,12/26/2007,6:00 PM
NSH,CBJ,12/27/2007,7:00 PM
CBJ,CAR,12/29/2007,6:00 PM
CBJ,EDM,12/31/2007,5:00 PM
ANH,CBJ,1/2/2008,9:00 PM
LAK,CBJ,1/3/2008,9:30 PM
SJS,CBJ,1/5/2008,9:30 PM
STL,CBJ,1/8/2008,7:30 PM
CBJ,STL,1/11/2008,6:00 PM
CBJ,NSH,1/12/2008,6:00 PM
CBJ,VAN,1/15/2008,6:00 PM
ARI,CBJ,1/17/2008,8:00 PM
DAL,CBJ,1/19/2008,1:00 PM
COL,CBJ,1/20/2008,7:00 PM
DAL,CBJ,1/22/2008,7:30 PM
CHI,CBJ,1/24/2008,7:30 PM
CBJ,ARI,1/29/2008,6:00 PM
NSH,CBJ,1/31/2008,7:00 PM
CBJ,MIN,2/2/2008,6:00 PM
CBJ,WSH,2/5/2008,6:00 PM
ARI,CBJ,2/7/2008,8:00 PM
SJS,CBJ,2/8/2008,9:30 PM
CBJ,LAK,2/10/2008,5:00 PM
CBJ,CHI,2/13/2008,6:00 PM
DET,CBJ,2/15/2008,6:30 PM
STL,CBJ,2/17/2008,5:00 PM
TOR,CBJ,2/19/2008,6:30 PM
OTT,CBJ,2/21/2008,6:30 PM
MON,CBJ,2/23/2008,6:30 PM
CBJ,SJS,2/27/2008,6:00 PM
VAN,CBJ,2/29/2008,9:00 PM
EDM,CBJ,3/2/2008,7:00 PM
CGY,CBJ,3/4/2008,8:00 PM
CBJ,EDM,3/7/2008,6:00 PM
CBJ,TBL,3/9/2008,2:00 PM
CBJ,CHI,3/14/2008,6:00 PM
CBJ,DET,3/16/2008,2:00 PM
CBJ,CGY,3/18/2008,6:00 PM
DET,CBJ,3/19/2008,6:30 PM
CBJ,DET,3/22/2008,6:00 PM
NSH,CBJ,3/25/2008,7:00 PM
CBJ,CHI,3/26/2008,6:00 PM
CBJ,NSH,3/28/2008,6:00 PM
CHI,CBJ,3/30/2008,6:00 PM
DET,CBJ,4/3/2008,6:30 PM
STL,CBJ,4/5/2008,4:00 PM
CBJ,STL,4/6/2008,2:00 PM
