HOME,AWAY,DATE,TIME (ET)
NYR,FLA,10/4/2007,7:00 PM
FLA,NJD,10/6/2007,7:00 PM
TBL,FLA,10/10/2007,7:30 PM
FLA,NJD,10/11/2007,7:30 PM
FLA,TBL,10/13/2007,7:00 PM
MON,FLA,10/16/2007,7:30 PM
TOR,FLA,10/18/2007,7:30 PM
OTT,FLA,10/20/2007,7:00 PM
FLA,PHI,10/24/2007,7:30 PM
FLA,BUF,10/26/2007,7:30 PM
NSH,FLA,10/27/2007,8:00 PM
FLA,CAR,10/31/2007,7:30 PM
BUF,FLA,11/2/2007,7:30 PM
CAR,FLA,11/3/2007,7:00 PM
FLA,TBL,11/5/2007,7:30 PM
TBL,FLA,11/7/2007,7:30 PM
FLA,ATL,11/9/2007,7:30 PM
FLA,CAR,11/12/2007,7:30 PM
ATL,FLA,11/13/2007,7:00 PM
FLA,WSH,11/15/2007,7:30 PM
CAR,FLA,11/17/2007,7:00 PM
WSH,FLA,11/19/2007,7:00 PM
CBJ,FLA,11/21/2007,7:00 PM
FLA,NYR,11/23/2007,7:30 PM
WSH,FLA,11/28/2007,7:00 PM
FLA,BOS,11/29/2007,7:30 PM
FLA,WSH,12/1/2007,7:00 PM
FLA,OTT,12/5/2007,7:30 PM
FLA,NYI,12/7/2007,7:30 PM
FLA,CGY,12/11/2007,7:30 PM
STL,FLA,12/13/2007,8:30 PM
DET,FLA,12/15/2007,7:00 PM
CHI,FLA,12/16/2007,7:00 PM
MON,FLA,12/18/2007,7:30 PM
FLA,CAR,12/20/2007,7:30 PM
FLA,TOR,12/22/2007,7:00 PM
ATL,FLA,12/27/2007,7:00 PM
FLA,MON,12/28/2007,7:30 PM
FLA,PHI,12/30/2007,5:00 PM
NJD,FLA,1/2/2008,7:00 PM
NYI,FLA,1/3/2008,7:00 PM
PIT,FLA,1/5/2008,3:00 PM
FLA,PIT,1/8/2008,7:30 PM
ATL,FLA,1/10/2008,7:00 PM
FLA,TBL,1/12/2008,7:00 PM
FLA,COL,1/13/2008,5:00 PM
PHI,FLA,1/16/2008,7:00 PM
NJD,FLA,1/18/2008,7:00 PM
WSH,FLA,1/19/2008,7:00 PM
FLA,OTT,1/22/2008,7:30 PM
FLA,EDM,1/24/2008,7:30 PM
FLA,BUF,1/30/2008,7:30 PM
FLA,VAN,2/1/2008,7:30 PM
TBL,FLA,2/2/2008,7:30 PM
TOR,FLA,2/5/2008,7:30 PM
OTT,FLA,2/7/2008,7:30 PM
BOS,FLA,2/9/2008,7:00 PM
BUF,FLA,2/10/2008,6:00 PM
FLA,MON,2/13/2008,7:30 PM
FLA,WSH,2/15/2008,7:30 PM
CAR,FLA,2/16/2008,7:00 PM
PIT,FLA,2/19/2008,7:30 PM
FLA,BOS,2/21/2008,7:30 PM
PHI,FLA,2/23/2008,7:00 PM
NYR,FLA,2/24/2008,7:00 PM
FLA,TOR,2/27/2008,7:30 PM
FLA,MIN,2/29/2008,7:30 PM
NYI,FLA,3/2/2008,4:00 PM
BOS,FLA,3/4/2008,7:00 PM
FLA,PIT,3/6/2008,7:30 PM
FLA,ATL,3/8/2008,7:00 PM
FLA,NYI,3/12/2008,7:30 PM
FLA,NYR,3/14/2008,7:30 PM
FLA,ATL,3/16/2008,5:00 PM
FLA,CAR,3/20/2008,7:30 PM
FLA,TBL,3/22/2008,7:00 PM
TBL,FLA,3/25/2008,7:30 PM
FLA,ATL,3/27/2008,7:30 PM
FLA,WSH,3/29/2008,7:00 PM
ATL,FLA,4/1/2008,7:00 PM
CAR,FLA,4/4/2008,7:00 PM
WSH,FLA,4/5/2008,7:00 PM
