HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
LAK,ARI,10/3/2009,7:30 PM,0,0.0
LAK,SJS,10/6/2009,7:30 PM,0,72.0
LAK,MIN,10/8/2009,7:30 PM,0,48.0
STL,LAK,10/10/2009,5:00 PM,1597,45.5
NYI,LAK,10/12/2009,11:00 PM,879,54.0
NYR,LAK,10/14/2009,4:00 PM,7,41.0
DET,LAK,10/15/2009,4:30 PM,486,24.5
CBJ,LAK,10/17/2009,4:00 PM,166,47.5
DAL,LAK,10/19/2009,5:30 PM,913,49.5
LAK,DAL,10/22/2009,7:30 PM,1252,74.0
ARI,LAK,10/24/2009,6:00 PM,360,46.5
LAK,CBJ,10/25/2009,6:00 PM,360,24.0
SJS,LAK,10/28/2009,7:30 PM,296,73.5
LAK,VAN,10/29/2009,7:30 PM,296,24.0
ARI,LAK,11/2/2009,6:00 PM,360,94.5
LAK,PIT,11/5/2009,7:30 PM,360,73.5
LAK,NSH,11/7/2009,1:00 PM,0,41.5
CHI,LAK,11/9/2009,5:00 PM,1752,52.0
CAR,LAK,11/11/2009,4:00 PM,639,47.0
ATL,LAK,11/13/2009,4:30 PM,1559,48.5
TBL,LAK,11/14/2009,4:30 PM,415,24.0
FLA,LAK,11/16/2009,4:30 PM,206,48.0
LAK,PHI,11/18/2009,7:30 PM,2348,51.0
LAK,CGY,11/21/2009,1:00 PM,0,65.5
EDM,LAK,11/25/2009,6:30 PM,1371,101.5
VAN,LAK,11/26/2009,7:00 PM,509,24.5
LAK,CHI,11/28/2009,7:30 PM,1081,48.5
ANH,LAK,12/1/2009,7:30 PM,32,72.0
LAK,OTT,12/3/2009,7:30 PM,32,48.0
LAK,STL,12/5/2009,1:00 PM,0,41.5
LAK,CGY,12/7/2009,7:30 PM,0,54.5
SJS,LAK,12/9/2009,7:30 PM,296,48.0
LAK,ARI,12/10/2009,7:30 PM,296,24.0
LAK,DAL,12/12/2009,7:30 PM,0,48.0
VAN,LAK,12/14/2009,7:00 PM,1081,47.5
EDM,LAK,12/15/2009,6:30 PM,509,23.5
CGY,LAK,12/17/2009,6:30 PM,176,48.0
ARI,LAK,12/26/2009,6:00 PM,1213,215.5
LAK,MIN,12/28/2009,7:30 PM,360,49.5
CGY,LAK,12/30/2009,6:30 PM,1196,47.0
MIN,LAK,12/31/2009,5:00 PM,1054,22.5
LAK,WSH,1/2/2010,1:00 PM,1539,44.0
SJS,LAK,1/4/2010,7:30 PM,296,54.5
LAK,DET,1/7/2010,7:30 PM,296,72.0
LAK,STL,1/9/2010,7:30 PM,0,48.0
LAK,SJS,1/11/2010,7:30 PM,0,48.0
LAK,ANH,1/14/2010,7:30 PM,0,72.0
LAK,BOS,1/16/2010,1:00 PM,0,41.5
LAK,SJS,1/19/2010,7:30 PM,0,78.5
LAK,BUF,1/21/2010,7:30 PM,0,48.0
DET,LAK,1/23/2010,4:00 PM,1990,44.5
TOR,LAK,1/26/2010,4:00 PM,208,72.0
CBJ,LAK,1/28/2010,4:00 PM,314,48.0
BOS,LAK,1/30/2010,4:00 PM,644,48.0
NJD,LAK,1/31/2010,2:00 PM,198,22.0
LAK,NYR,2/2/2010,7:30 PM,2452,53.5
LAK,ANH,2/4/2010,7:30 PM,0,48.0
LAK,DET,2/6/2010,1:00 PM,0,41.5
ANH,LAK,2/8/2010,7:00 PM,32,54.0
LAK,EDM,2/11/2010,7:30 PM,32,72.5
LAK,COL,2/13/2010,7:30 PM,0,48.0
DAL,LAK,3/2/2010,5:30 PM,1252,406.0
NSH,LAK,3/4/2010,5:00 PM,615,47.5
LAK,MON,3/6/2010,7:00 PM,1790,50.0
LAK,CBJ,3/8/2010,7:30 PM,0,48.5
CHI,LAK,3/10/2010,5:30 PM,1752,46.0
DAL,LAK,3/12/2010,5:30 PM,799,48.0
LAK,NSH,3/14/2010,0:00 PM,1252,42.5
LAK,CHI,3/18/2010,7:30 PM,0,103.5
LAK,NYI,3/20/2010,7:30 PM,0,48.0
LAK,COL,3/22/2010,7:30 PM,0,48.0
COL,LAK,3/24/2010,6:00 PM,946,46.5
STL,LAK,3/25/2010,5:00 PM,789,23.0
LAK,DAL,3/27/2010,7:30 PM,1597,50.5
MIN,LAK,3/29/2010,6:00 PM,1539,46.5
NSH,LAK,3/30/2010,5:00 PM,691,23.0
LAK,VAN,4/1/2010,7:30 PM,1790,50.5
LAK,ANH,4/3/2010,7:30 PM,0,48.0
ANH,LAK,4/6/2010,7:00 PM,32,71.5
LAK,ARI,4/8/2010,7:30 PM,32,48.5
LAK,EDM,4/10/2010,1:00 PM,0,41.5
COL,LAK,4/11/2010,0:00 PM,946,23.0
