HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
DAL,NSH,10/3/2009,7:00 PM,615,0.0
NSH,COL,10/8/2009,7:00 PM,615,120.0
NSH,BUF,10/10/2009,7:00 PM,0,48.0
NSH,EDM,10/12/2009,7:00 PM,0,48.0
DAL,NSH,10/14/2009,7:30 PM,615,48.5
NSH,CHI,10/15/2009,7:00 PM,615,23.5
WSH,NSH,10/17/2009,6:00 PM,568,47.0
BOS,NSH,10/21/2009,6:00 PM,394,96.0
OTT,NSH,10/22/2009,6:30 PM,317,24.5
CHI,NSH,10/24/2009,7:30 PM,649,49.0
MIN,NSH,10/28/2009,7:00 PM,347,95.5
NSH,CHI,10/29/2009,7:00 PM,691,24.0
NSH,DAL,10/31/2009,7:00 PM,0,48.0
ANH,NSH,11/5/2009,9:00 PM,1764,122.0
LAK,NSH,11/7/2009,3:00 PM,32,42.0
SJS,NSH,11/10/2009,9:30 PM,296,78.5
STL,NSH,11/12/2009,7:00 PM,1718,45.5
NSH,MON,11/14/2009,7:00 PM,255,48.0
NSH,SJS,11/17/2009,7:00 PM,0,72.0
NSH,NJD,11/19/2009,7:00 PM,0,48.0
NSH,CBJ,11/21/2009,7:00 PM,0,48.0
NSH,DET,11/23/2009,6:00 PM,0,47.0
COL,NSH,11/25/2009,8:00 PM,1017,50.0
NSH,STL,11/27/2009,7:00 PM,1017,47.0
NSH,FLA,11/28/2009,7:00 PM,0,24.0
NSH,CGY,11/30/2009,7:00 PM,0,48.0
MIN,NSH,12/2/2009,7:00 PM,691,48.0
CHI,NSH,12/4/2009,7:30 PM,347,48.5
NSH,MIN,12/5/2009,7:00 PM,394,23.5
NSH,VAN,12/8/2009,7:00 PM,0,72.0
NSH,CBJ,12/10/2009,7:00 PM,0,48.0
NSH,DET,12/12/2009,7:00 PM,0,48.0
CBJ,NSH,12/14/2009,6:00 PM,335,47.0
NSH,TBL,12/15/2009,7:00 PM,335,25.0
EDM,NSH,12/17/2009,8:30 PM,1761,49.5
CGY,NSH,12/19/2009,3:00 PM,176,42.5
VAN,NSH,12/22/2009,9:30 PM,421,78.5
NSH,CHI,12/26/2009,7:00 PM,2033,93.5
CHI,NSH,12/27/2009,6:00 PM,394,23.0
STL,NSH,12/29/2009,7:00 PM,259,49.0
CBJ,NSH,12/31/2009,6:00 PM,400,47.0
NSH,ANH,1/2/2010,7:00 PM,335,49.0
NSH,CGY,1/5/2010,7:00 PM,0,72.0
NSH,CAR,1/7/2010,7:00 PM,0,48.0
NSH,ANH,1/9/2010,7:00 PM,0,48.0
VAN,NSH,1/11/2010,9:30 PM,2033,50.5
EDM,NSH,1/12/2010,8:00 PM,509,22.5
CGY,NSH,1/15/2010,8:00 PM,176,72.0
NSH,TOR,1/18/2010,7:00 PM,1694,71.0
ARI,NSH,1/21/2010,8:00 PM,1451,73.0
COL,NSH,1/22/2010,8:00 PM,591,24.0
CBJ,NSH,1/26/2010,6:00 PM,1161,94.0
DET,NSH,1/29/2010,6:30 PM,166,72.5
NSH,ATL,1/30/2010,7:00 PM,472,24.5
NSH,ARI,2/2/2010,7:00 PM,0,72.0
NSH,COL,2/4/2010,7:00 PM,0,48.0
NSH,SJS,2/6/2010,7:00 PM,0,48.0
NYI,NSH,2/9/2010,6:00 PM,762,71.0
NYR,NSH,2/10/2010,6:00 PM,7,24.0
NJD,NSH,2/12/2010,6:00 PM,11,48.0
PIT,NSH,2/14/2010,0:00 PM,306,42.0
NSH,EDM,3/2/2010,7:00 PM,473,391.0
NSH,LAK,3/4/2010,7:00 PM,0,48.0
DET,NSH,3/5/2010,6:30 PM,472,23.5
NSH,VAN,3/7/2010,2:00 PM,472,43.5
ATL,NSH,3/9/2010,6:00 PM,213,52.0
SJS,NSH,3/11/2010,9:30 PM,2108,51.5
ANH,NSH,3/12/2010,9:00 PM,325,23.5
LAK,NSH,3/14/2010,2:00 PM,32,41.0
NSH,PHI,3/16/2010,7:00 PM,1790,53.0
NSH,MIN,3/18/2010,7:00 PM,0,48.0
NSH,CBJ,3/20/2010,7:00 PM,0,48.0
STL,NSH,3/21/2010,5:00 PM,255,22.0
NSH,DAL,3/23/2010,7:00 PM,255,50.0
NSH,ARI,3/25/2010,7:00 PM,0,48.0
NSH,DET,3/27/2010,7:00 PM,0,48.0
FLA,NSH,3/29/2010,6:30 PM,815,47.5
NSH,LAK,3/30/2010,7:00 PM,815,24.5
NSH,STL,4/1/2010,7:00 PM,0,48.0
DET,NSH,4/3/2010,1:00 PM,472,42.0
ARI,NSH,4/7/2010,9:00 PM,1691,104.0
NSH,STL,4/10/2010,7:00 PM,1451,70.0
