HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
ATL,TBL,10/3/2009,7:00 PM,415,0.0
CAR,TBL,10/6/2009,7:00 PM,1559,72.0
TBL,NJD,10/8/2009,7:30 PM,587,48.5
TBL,CAR,10/10/2009,7:30 PM,0,48.0
TBL,FLA,10/12/2009,7:30 PM,0,48.0
OTT,TBL,10/15/2009,7:30 PM,1259,72.0
PIT,TBL,10/17/2009,7:30 PM,406,48.0
TBL,SJS,10/22/2009,7:30 PM,871,120.0
TBL,BUF,10/24/2009,7:30 PM,0,48.0
TBL,OTT,10/29/2009,7:00 PM,0,119.5
TBL,NJD,10/31/2009,3:00 PM,0,44.0
PHI,TBL,11/2/2009,5:00 PM,930,50.0
TOR,TBL,11/3/2009,7:30 PM,333,26.5
OTT,TBL,11/5/2009,7:30 PM,219,48.0
MON,TBL,11/7/2009,7:00 PM,104,47.5
TBL,MIN,11/12/2009,7:30 PM,1305,120.5
TBL,LAK,11/14/2009,7:30 PM,0,48.0
ARI,TBL,11/16/2009,9:00 PM,1802,49.5
ANH,TBL,11/19/2009,10:00 PM,329,73.0
CAR,TBL,11/21/2009,7:00 PM,2220,45.0
ATL,TBL,11/22/2009,5:00 PM,1559,22.0
TBL,TOR,11/25/2009,7:00 PM,415,74.0
TBL,NYR,11/27/2009,7:30 PM,0,48.5
DAL,TBL,11/28/2009,8:30 PM,915,25.0
TBL,COL,11/30/2009,7:30 PM,915,47.0
BOS,TBL,12/2/2009,7:00 PM,1181,47.5
NJD,TBL,12/4/2009,7:00 PM,198,48.0
TBL,NYI,12/5/2009,7:30 PM,998,24.5
TBL,WSH,12/7/2009,7:30 PM,0,48.0
TBL,EDM,12/9/2009,7:30 PM,0,48.0
COL,TBL,12/11/2009,9:00 PM,1516,49.5
CHI,TBL,12/13/2009,7:00 PM,912,46.0
NSH,TBL,12/15/2009,8:00 PM,394,49.0
DET,TBL,12/17/2009,7:30 PM,472,47.5
STL,TBL,12/18/2009,8:00 PM,456,24.5
NYI,TBL,12/21/2009,7:00 PM,879,71.0
TBL,PHI,12/23/2009,7:30 PM,1001,48.5
TBL,ATL,12/26/2009,7:30 PM,0,72.0
TBL,BOS,12/28/2009,7:30 PM,0,48.0
TBL,MON,12/30/2009,7:00 PM,0,47.5
TBL,PIT,1/2/2010,3:00 PM,0,68.0
BUF,TBL,1/6/2010,7:00 PM,1049,100.0
NJD,TBL,1/8/2010,6:00 PM,285,47.0
PHI,TBL,1/9/2010,7:00 PM,71,25.0
TBL,WSH,1/12/2010,7:30 PM,930,72.5
TBL,FLA,1/14/2010,7:30 PM,0,48.0
FLA,TBL,1/16/2010,7:00 PM,206,47.5
CAR,TBL,1/18/2010,7:00 PM,699,48.0
NYR,TBL,1/19/2010,7:00 PM,425,24.0
TBL,TOR,1/21/2010,7:00 PM,1006,48.0
TBL,ATL,1/23/2010,7:30 PM,0,48.5
TBL,MON,1/27/2010,7:00 PM,0,95.5
TBL,ANH,1/29/2010,7:30 PM,0,48.5
WSH,TBL,1/31/2010,3:00 PM,817,43.5
ATL,TBL,2/2/2010,7:00 PM,544,52.0
TBL,NYI,2/4/2010,7:30 PM,415,48.5
TBL,CGY,2/6/2010,7:00 PM,0,47.5
TBL,VAN,2/9/2010,7:30 PM,0,72.5
TBL,BOS,2/11/2010,7:30 PM,0,48.0
NYI,TBL,2/13/2010,2:00 PM,1001,42.5
NYR,TBL,2/14/2010,1:00 PM,7,23.0
TBL,PHI,3/2/2010,7:30 PM,1006,390.5
WSH,TBL,3/4/2010,7:00 PM,817,47.5
TBL,ATL,3/6/2010,7:30 PM,817,48.5
MON,TBL,3/9/2010,7:30 PM,1305,72.0
TOR,TBL,3/11/2010,7:00 PM,314,47.5
WSH,TBL,3/12/2010,7:00 PM,350,24.0
TBL,PIT,3/14/2010,5:00 PM,817,46.0
TBL,ARI,3/16/2010,7:30 PM,0,50.5
TBL,BUF,3/18/2010,7:30 PM,0,48.0
TBL,WSH,3/20/2010,7:30 PM,0,48.0
FLA,TBL,3/21/2010,5:00 PM,206,21.5
TBL,CAR,3/23/2010,7:30 PM,206,50.5
BOS,TBL,3/25/2010,7:00 PM,1181,47.5
BUF,TBL,3/27/2010,7:00 PM,401,48.0
CBJ,TBL,3/30/2010,7:00 PM,294,72.0
PIT,TBL,3/31/2010,7:30 PM,162,24.5
TBL,NYR,4/2/2010,7:30 PM,871,48.0
TBL,CAR,4/6/2010,7:30 PM,0,96.0
TBL,OTT,4/8/2010,7:30 PM,0,48.0
TBL,FLA,4/10/2010,7:30 PM,0,48.0
FLA,TBL,4/11/2010,5:00 PM,206,21.5
