HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
CGY,SJS,1/20/2013,3:00 PM,1023,0.0
EDM,SJS,1/22/2013,7:00 PM,176,52.0
SJS,ARI,1/24/2013,7:30 PM,1192,48.5
SJS,COL,1/26/2013,1:00 PM,0,41.5
SJS,VAN,1/27/2013,5:00 PM,0,28.0
SJS,ANH,1/29/2013,7:30 PM,0,50.5
SJS,EDM,1/31/2013,7:30 PM,0,48.0
SJS,NSH,2/2/2013,7:30 PM,0,48.0
ANH,SJS,2/4/2013,7:00 PM,325,47.5
SJS,CHI,2/5/2013,7:30 PM,325,24.5
SJS,ARI,2/9/2013,1:00 PM,0,89.5
CBJ,SJS,2/11/2013,4:00 PM,2092,51.0
NSH,SJS,2/12/2013,5:00 PM,335,25.0
CHI,SJS,2/15/2013,5:30 PM,394,72.5
STL,SJS,2/19/2013,5:00 PM,259,95.5
CHI,SJS,2/22/2013,5:30 PM,259,72.5
DAL,SJS,2/23/2013,5:00 PM,799,23.5
SJS,COL,2/26/2013,7:30 PM,1449,74.5
SJS,DET,2/28/2013,7:30 PM,0,48.0
SJS,NSH,3/2/2013,7:30 PM,0,48.0
VAN,SJS,3/5/2013,7:00 PM,830,71.5
CGY,SJS,3/6/2013,6:30 PM,421,23.5
SJS,STL,3/9/2013,1:00 PM,1023,66.5
COL,SJS,3/10/2013,5:00 PM,932,28.0
STL,SJS,3/12/2013,5:00 PM,789,48.0
SJS,LAK,3/14/2013,7:30 PM,1718,50.5
LAK,SJS,3/16/2013,7:30 PM,296,48.0
ANH,SJS,3/18/2013,7:00 PM,32,47.5
EDM,SJS,3/20/2013,6:30 PM,1379,47.5
MIN,SJS,3/23/2013,11:00 PM,1094,76.5
ANH,SJS,3/25/2013,7:00 PM,1523,44.0
SJS,ANH,3/27/2013,7:00 PM,325,48.0
SJS,DET,3/28/2013,7:30 PM,0,24.5
SJS,ARI,3/30/2013,7:30 PM,0,48.0
SJS,VAN,4/1/2013,7:30 PM,0,48.0
SJS,MIN,4/3/2013,7:30 PM,0,48.0
SJS,CGY,4/5/2013,7:30 PM,0,48.0
SJS,DAL,4/7/2013,1:00 PM,0,41.5
CBJ,SJS,4/9/2013,4:00 PM,2092,51.0
DET,SJS,4/11/2013,4:30 PM,166,48.5
DAL,SJS,4/13/2013,5:00 PM,998,48.5
ARI,SJS,4/15/2013,7:00 PM,987,50.0
SJS,LAK,4/16/2013,7:30 PM,602,24.5
SJS,MIN,4/18/2013,7:30 PM,0,48.0
SJS,CBJ,4/21/2013,5:00 PM,0,69.5
SJS,DAL,4/23/2013,7:00 PM,0,50.0
ARI,SJS,4/24/2013,7:00 PM,602,24.0
LAK,SJS,4/27/2013,7:30 PM,360,72.5
