HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
DAL,ARI,1/19/2013,6:00 PM,987,0.0
ARI,CHI,1/20/2013,8:00 PM,987,26.0
ARI,CBJ,1/23/2013,8:00 PM,0,72.0
SJS,ARI,1/24/2013,8:30 PM,602,24.5
ARI,LAK,1/26/2013,6:00 PM,602,45.5
ARI,NSH,1/28/2013,7:00 PM,0,49.0
ARI,EDM,1/30/2013,7:30 PM,0,48.5
DAL,ARI,2/1/2013,6:30 PM,987,47.0
ARI,DAL,2/2/2013,6:00 PM,987,23.5
ARI,MIN,2/4/2013,7:00 PM,0,49.0
ARI,CHI,2/7/2013,7:00 PM,0,72.0
SJS,ARI,2/9/2013,2:00 PM,602,43.0
COL,ARI,2/11/2013,7:00 PM,932,53.0
NSH,ARI,2/14/2013,6:00 PM,1017,71.0
ARI,CBJ,2/16/2013,6:00 PM,1451,48.0
ARI,CGY,2/18/2013,7:00 PM,0,49.0
EDM,ARI,2/23/2013,1:30 PM,1385,114.5
CGY,ARI,2/24/2013,6:00 PM,176,28.5
VAN,ARI,2/26/2013,8:00 PM,421,50.0
ARI,MIN,2/28/2013,7:00 PM,1223,47.0
ARI,ANH,3/2/2013,6:00 PM,0,47.0
ARI,ANH,3/4/2013,7:00 PM,0,49.0
ANH,ARI,3/6/2013,8:00 PM,329,49.0
ARI,STL,3/7/2013,7:00 PM,329,23.0
ARI,DAL,3/9/2013,6:00 PM,0,47.0
ARI,LAK,3/12/2013,8:00 PM,0,74.0
STL,ARI,3/14/2013,6:00 PM,1274,46.0
CBJ,ARI,3/16/2013,5:00 PM,400,47.0
LAK,ARI,3/18/2013,8:30 PM,1988,51.5
LAK,ARI,3/19/2013,8:30 PM,0,24.0
ARI,VAN,3/21/2013,8:00 PM,360,47.5
ARI,DET,3/25/2013,8:00 PM,0,96.0
MIN,ARI,3/27/2013,7:00 PM,1286,47.0
NSH,ARI,3/28/2013,6:00 PM,691,23.0
SJS,ARI,3/30/2013,8:30 PM,1935,50.5
ARI,LAK,4/2/2013,8:00 PM,602,71.5
ARI,DET,4/4/2013,8:00 PM,0,48.0
ARI,COL,4/6/2013,7:00 PM,0,47.0
VAN,ARI,4/8/2013,8:00 PM,1223,49.0
EDM,ARI,4/10/2013,7:30 PM,509,47.5
CGY,ARI,4/12/2013,7:00 PM,176,47.5
ARI,SJS,4/15/2013,8:00 PM,1213,73.0
STL,ARI,4/18/2013,6:00 PM,1274,70.0
CHI,ARI,4/20/2013,6:30 PM,259,48.5
DET,ARI,4/22/2013,5:30 PM,238,47.0
ARI,SJS,4/24/2013,8:00 PM,1691,50.5
ARI,COL,4/26/2013,8:00 PM,0,48.0
ANH,ARI,4/27/2013,8:00 PM,329,24.0
