HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
PHI,PIT,1/19/2013,3:00 PM,0,0.0
BUF,PHI,1/20/2013,0:30 PM,278,21.5
NJD,PHI,1/22/2013,7:30 PM,285,55.0
PHI,NYR,1/24/2013,7:00 PM,71,47.5
FLA,PHI,1/26/2013,7:30 PM,1024,48.5
TBL,PHI,1/27/2013,6:00 PM,206,22.5
NYR,PHI,1/29/2013,7:00 PM,1006,49.0
WSH,PHI,2/1/2013,7:00 PM,207,72.0
PHI,CAR,2/2/2013,7:00 PM,126,24.0
PHI,TBL,2/5/2013,7:30 PM,0,72.5
PHI,FLA,2/7/2013,7:00 PM,0,47.5
PHI,CAR,2/9/2013,1:00 PM,0,42.0
TOR,PHI,2/11/2013,7:00 PM,333,54.0
WPG,PHI,2/12/2013,8:00 PM,945,25.0
NJD,PHI,2/15/2013,7:00 PM,1279,71.0
MON,PHI,2/16/2013,7:00 PM,333,24.0
NYI,PHI,2/18/2013,1:00 PM,335,42.0
PIT,PHI,2/20/2013,7:30 PM,318,54.5
PHI,FLA,2/21/2013,7:00 PM,258,23.5
PHI,WPG,2/23/2013,1:00 PM,0,42.0
PHI,TOR,2/25/2013,7:00 PM,0,54.0
PHI,WSH,2/27/2013,7:30 PM,0,48.5
PHI,OTT,3/2/2013,0:00 PM,0,64.5
NYR,PHI,3/5/2013,7:30 PM,81,79.5
PHI,PIT,3/7/2013,7:00 PM,81,47.5
BOS,PHI,3/9/2013,1:00 PM,268,42.0
PHI,BUF,3/10/2013,7:30 PM,268,30.5
NJD,PHI,3/13/2013,7:30 PM,71,72.0
PHI,NJD,3/15/2013,7:00 PM,71,47.5
TBL,PHI,3/18/2013,7:30 PM,930,72.5
PIT,PHI,3/24/2013,7:30 PM,871,144.0
PHI,NYR,3/26/2013,7:30 PM,258,48.0
PHI,NYI,3/28/2013,7:00 PM,0,47.5
PHI,BOS,3/30/2013,1:00 PM,0,42.0
PHI,WSH,3/31/2013,6:00 PM,0,29.0
PHI,MON,4/3/2013,7:30 PM,0,73.5
TOR,PHI,4/4/2013,7:00 PM,333,23.5
WPG,PHI,4/6/2013,3:00 PM,945,44.0
NYI,PHI,4/9/2013,7:00 PM,1291,76.0
PHI,OTT,4/11/2013,7:00 PM,78,48.0
BUF,PHI,4/13/2013,3:00 PM,278,44.0
MON,PHI,4/15/2013,7:30 PM,319,52.5
PHI,NYR,4/16/2013,7:30 PM,389,24.0
PHI,NJD,4/18/2013,7:30 PM,0,48.0
CAR,PHI,4/20/2013,7:00 PM,346,47.5
PHI,BOS,4/23/2013,7:30 PM,346,72.5
PHI,NYI,4/25/2013,7:00 PM,0,47.5
OTT,PHI,4/27/2013,7:00 PM,375,48.0
