HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
EDM,SJS,10/4/2007,7:00 PM,0,0.0
EDM,PHI,10/6/2007,6:00 PM,0,47.0
DET,EDM,10/8/2007,5:30 PM,1592,47.5
MIN,EDM,10/10/2007,6:00 PM,617,48.5
EDM,VAN,10/12/2007,7:00 PM,1094,49.0
VAN,EDM,10/13/2007,8:00 PM,509,25.0
ARI,EDM,10/18/2007,8:00 PM,1223,120.0
CGY,EDM,10/20/2007,8:00 PM,1213,48.0
EDM,COL,10/23/2007,7:30 PM,176,71.5
EDM,MIN,10/25/2007,7:00 PM,0,47.5
LAK,EDM,10/27/2007,8:00 PM,1371,49.0
ANH,EDM,10/28/2007,6:00 PM,32,22.0
EDM,DET,10/30/2007,7:30 PM,1379,49.5
EDM,NSH,11/2/2007,7:00 PM,0,71.5
MIN,EDM,11/5/2007,6:00 PM,1094,71.0
COL,EDM,11/7/2007,7:30 PM,700,49.5
CGY,EDM,11/10/2007,8:00 PM,897,72.5
VAN,EDM,11/14/2007,8:00 PM,421,96.0
EDM,MIN,11/15/2007,7:00 PM,509,23.0
EDM,CGY,11/17/2007,8:00 PM,0,49.0
EDM,VAN,11/20/2007,7:00 PM,0,71.0
EDM,COL,11/22/2007,7:00 PM,0,48.0
EDM,CHI,11/24/2007,8:00 PM,0,49.0
EDM,CBJ,11/26/2007,7:00 PM,0,47.0
COL,EDM,11/28/2007,7:30 PM,1037,48.5
EDM,ANH,11/30/2007,7:00 PM,1037,47.5
ANH,EDM,12/2/2007,6:00 PM,1379,47.0
LAK,EDM,12/3/2007,8:30 PM,32,26.5
EDM,PIT,12/5/2007,7:30 PM,1371,47.0
EDM,STL,12/7/2007,7:00 PM,0,47.5
DAL,EDM,12/10/2007,6:30 PM,1656,71.5
STL,EDM,12/11/2007,7:00 PM,544,24.5
DET,EDM,12/13/2007,5:30 PM,456,46.5
EDM,VAN,12/15/2007,8:00 PM,1592,50.5
EDM,DAL,12/18/2007,7:30 PM,0,71.5
EDM,NJD,12/21/2007,7:00 PM,0,71.5
CHI,EDM,12/23/2007,5:00 PM,1440,46.0
EDM,ANH,12/27/2007,7:00 PM,1440,98.0
MIN,EDM,12/29/2007,6:00 PM,1094,47.0
CBJ,EDM,12/31/2007,4:00 PM,620,46.0
STL,EDM,1/2/2008,6:30 PM,400,50.5
NSH,EDM,1/3/2008,6:00 PM,255,23.5
EDM,NYR,1/5/2008,8:00 PM,1761,50.0
EDM,NYI,1/7/2008,7:00 PM,0,47.0
EDM,ARI,1/10/2008,7:00 PM,0,72.0
EDM,CGY,1/13/2008,6:00 PM,0,71.0
EDM,LAK,1/15/2008,7:00 PM,0,49.0
WSH,EDM,1/17/2008,5:00 PM,1991,46.0
CAR,EDM,1/18/2008,5:00 PM,230,24.0
ATL,EDM,1/20/2008,0:00 PM,1559,43.0
TBL,EDM,1/22/2008,5:30 PM,415,53.5
FLA,EDM,1/24/2008,5:30 PM,206,48.0
EDM,SJS,1/29/2008,7:30 PM,2570,122.0
EDM,DAL,2/1/2008,7:00 PM,0,71.5
EDM,CGY,2/4/2008,7:00 PM,0,72.0
EDM,CHI,2/6/2008,7:00 PM,0,48.0
CGY,EDM,2/9/2008,5:00 PM,176,70.0
EDM,MIN,2/12/2008,7:00 PM,176,74.0
SJS,EDM,2/14/2008,8:30 PM,1192,49.5
VAN,EDM,2/16/2008,8:00 PM,830,47.5
NSH,EDM,2/19/2008,6:00 PM,2033,70.0
DAL,EDM,2/22/2008,6:30 PM,615,72.5
EDM,COL,2/24/2008,6:00 PM,1656,47.5
EDM,DET,2/26/2008,7:00 PM,0,49.0
EDM,LAK,2/28/2008,7:00 PM,0,48.0
EDM,CBJ,3/2/2008,6:00 PM,0,71.0
EDM,NSH,3/4/2008,7:00 PM,0,49.0
CBJ,EDM,3/7/2008,5:00 PM,1707,70.0
CHI,EDM,3/9/2008,1:00 PM,277,44.0
EDM,STL,3/11/2008,7:00 PM,1440,54.0
COL,EDM,3/13/2008,7:30 PM,1037,48.5
ARI,EDM,3/15/2008,8:00 PM,591,48.5
SJS,EDM,3/16/2008,6:00 PM,602,22.0
EDM,ARI,3/18/2008,7:30 PM,1192,49.5
EDM,VAN,3/20/2008,7:00 PM,0,47.5
EDM,COL,3/22/2008,1:00 PM,0,42.0
EDM,MIN,3/24/2008,7:30 PM,0,54.5
MIN,EDM,3/26/2008,6:00 PM,1094,46.5
COL,EDM,3/28/2008,7:00 PM,700,49.0
CGY,EDM,3/29/2008,8:00 PM,897,25.0
EDM,CGY,4/1/2008,7:00 PM,176,71.0
VAN,EDM,4/3/2008,8:30 PM,509,49.5
