HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
COL,DAL,10/3/2007,8:30 PM,660,0.0
DAL,BOS,10/5/2007,7:30 PM,660,47.0
NSH,DAL,10/6/2007,7:00 PM,615,23.5
DAL,LAK,10/10/2007,7:30 PM,615,96.5
DAL,CGY,10/12/2007,7:30 PM,0,48.0
CHI,DAL,10/13/2007,7:30 PM,799,24.0
CBJ,DAL,10/17/2007,6:00 PM,277,94.5
DAL,ANH,10/20/2007,7:00 PM,913,73.0
LAK,DAL,10/25/2007,9:30 PM,1252,122.5
ARI,DAL,10/27/2007,9:00 PM,360,47.5
DAL,SJS,10/29/2007,7:00 PM,987,46.0
DAL,CHI,10/31/2007,7:30 PM,0,48.5
DAL,ARI,11/2/2007,7:30 PM,0,48.0
ANH,DAL,11/5/2007,9:00 PM,1222,73.5
SJS,DAL,11/7/2007,9:30 PM,325,48.5
ARI,DAL,11/8/2007,8:00 PM,602,22.5
LAK,DAL,11/10/2007,9:30 PM,360,49.5
DAL,SJS,11/14/2007,7:30 PM,1252,94.0
DAL,COL,11/16/2007,7:30 PM,0,48.0
DAL,LAK,11/19/2007,7:30 PM,0,72.0
DAL,ANH,11/21/2007,7:30 PM,0,48.0
DAL,TOR,11/23/2007,7:30 PM,0,48.0
NYR,DAL,11/25/2007,0:00 PM,1373,40.5
NYI,DAL,11/26/2007,6:00 PM,7,30.0
NJD,DAL,11/28/2007,6:00 PM,13,48.0
PIT,DAL,11/30/2007,6:30 PM,306,48.5
PHI,DAL,12/1/2007,6:00 PM,258,23.5
CBJ,DAL,12/3/2007,6:00 PM,417,48.0
DAL,SJS,12/5/2007,7:30 PM,913,49.5
DAL,OTT,12/7/2007,7:30 PM,0,48.0
DAL,EDM,12/10/2007,7:30 PM,0,72.0
DAL,LAK,12/13/2007,7:30 PM,0,72.0
SJS,DAL,12/15/2007,3:00 PM,1449,43.5
EDM,DAL,12/18/2007,8:30 PM,1192,77.5
VAN,DAL,12/20/2007,9:00 PM,509,48.5
CGY,DAL,12/21/2007,9:00 PM,421,24.0
DAL,MON,12/23/2007,7:00 PM,1535,46.0
DAL,MIN,12/26/2007,7:30 PM,0,72.5
DAL,STL,12/29/2007,8:00 PM,0,72.5
DAL,NSH,12/31/2007,7:30 PM,0,47.5
DET,DAL,1/2/2008,6:30 PM,998,47.0
MIN,DAL,1/3/2008,7:00 PM,617,24.5
DAL,DET,1/5/2008,1:00 PM,861,42.0
DAL,MIN,1/7/2008,7:30 PM,0,54.5
CHI,DAL,1/9/2008,7:30 PM,799,48.0
STL,DAL,1/10/2008,7:30 PM,259,24.0
LAK,DAL,1/12/2008,3:00 PM,1597,43.5
ANH,DAL,1/15/2008,9:00 PM,32,78.0
SJS,DAL,1/17/2008,9:30 PM,325,48.5
DAL,CBJ,1/19/2008,1:00 PM,1449,39.5
DAL,ANH,1/20/2008,2:30 PM,0,25.5
DAL,CBJ,1/22/2008,7:30 PM,0,53.0
DAL,BUF,1/24/2008,7:30 PM,0,48.0
VAN,DAL,1/29/2008,9:00 PM,1770,121.5
EDM,DAL,2/1/2008,8:00 PM,509,71.0
CGY,DAL,2/2/2008,9:00 PM,176,25.0
DAL,VAN,2/5/2008,7:30 PM,1535,70.5
MIN,DAL,2/7/2008,7:00 PM,861,47.5
DAL,STL,2/9/2008,7:00 PM,861,48.0
DAL,ARI,2/11/2008,6:00 PM,0,47.0
ARI,DAL,2/14/2008,8:00 PM,987,74.0
ANH,DAL,2/15/2008,9:00 PM,329,25.0
DAL,DET,2/17/2008,2:30 PM,1222,41.5
DAL,CGY,2/20/2008,7:30 PM,0,77.0
DAL,EDM,2/22/2008,7:30 PM,0,48.0
NSH,DAL,2/23/2008,7:00 PM,615,23.5
STL,DAL,2/26/2008,7:30 PM,255,72.5
DAL,CHI,2/28/2008,7:30 PM,544,48.0
DAL,NSH,3/1/2008,7:00 PM,0,47.5
DAL,ARI,3/5/2008,7:30 PM,0,96.5
COL,DAL,3/8/2008,2:00 PM,660,66.5
DAL,COL,3/9/2008,7:00 PM,660,29.0
DET,DAL,3/13/2008,6:30 PM,998,95.5
DAL,VAN,3/15/2008,6:00 PM,998,47.5
DAL,ANH,3/19/2008,7:30 PM,0,97.5
DAL,LAK,3/22/2008,2:00 PM,0,66.5
SJS,DAL,3/27/2008,9:00 PM,1449,127.0
LAK,DAL,3/29/2008,3:00 PM,296,42.0
ANH,DAL,3/30/2008,7:00 PM,32,28.0
ARI,DAL,4/3/2008,9:00 PM,329,98.0
DAL,ARI,4/4/2008,7:30 PM,987,22.5
DAL,SJS,4/6/2008,2:00 PM,0,42.5
