HOME,AWAY,DATE,TIME (ET)
PHI,NYR,10/5/2005,7:00 PM
NYR,MON,10/6/2005,7:00 PM
NJD,NYR,10/8/2005,7:30 PM
WSH,NYR,10/10/2005,1:00 PM
NYR,NJD,10/13/2005,7:00 PM
NYR,ATL,10/15/2005,7:00 PM
NYR,FLA,10/17/2005,7:00 PM
NYR,NYI,10/19/2005,7:00 PM
NYI,NYR,10/20/2005,7:00 PM
BUF,NYR,10/22/2005,7:30 PM
NYR,NYI,10/27/2005,7:00 PM
MON,NYR,10/29/2005,7:00 PM
NYR,MON,10/31/2005,7:00 PM
NJD,NYR,11/3/2005,7:30 PM
NYR,NJD,11/5/2005,1:00 PM
NYR,PIT,11/7/2005,7:00 PM
FLA,NYR,11/9/2005,7:00 PM
TBL,NYR,11/10/2005,7:30 PM
PIT,NYR,11/12/2005,7:30 PM
TOR,NYR,11/15/2005,7:30 PM
CAR,NYR,11/17/2005,7:00 PM
NYR,CAR,11/19/2005,1:00 PM
NYR,BOS,11/20/2005,7:30 PM
BUF,NYR,11/22/2005,7:00 PM
ATL,NYR,11/24/2005,7:00 PM
NYR,WSH,11/26/2005,8:00 PM
NYR,PIT,12/1/2005,7:00 PM
WSH,NYR,12/3/2005,7:00 PM
NYR,MIN,12/5/2005,7:00 PM
CHI,NYR,12/7/2005,8:30 PM
NSH,NYR,12/8/2005,8:00 PM
STL,NYR,12/10/2005,8:00 PM
NYR,VAN,12/13/2005,7:00 PM
NYR,COL,12/18/2005,5:00 PM
NYR,NJD,12/20/2005,7:00 PM
NYR,TBL,12/22/2005,7:00 PM
OTT,NYR,12/26/2005,7:30 PM
NYI,NYR,12/28/2005,7:00 PM
PIT,NYR,12/31/2005,1:00 PM
NYR,TBL,1/3/2006,7:00 PM
NYR,PHI,1/5/2006,7:00 PM
NYR,FLA,1/7/2006,1:00 PM
NYR,CGY,1/10/2006,7:00 PM
NYR,EDM,1/12/2006,7:00 PM
DET,NYR,1/14/2006,2:00 PM
CBJ,NYR,1/16/2006,7:00 PM
PIT,NYR,1/19/2006,7:30 PM
BOS,NYR,1/21/2006,7:00 PM
NYR,NJD,1/22/2006,7:00 PM
NYR,BUF,1/24/2006,7:00 PM
NYR,PIT,1/28/2006,2:00 PM
NYR,PHI,1/30/2006,7:00 PM
NYR,PIT,2/1/2006,7:00 PM
NYI,NYR,2/2/2006,7:00 PM
PHI,NYR,2/4/2006,5:00 PM
NYR,OTT,2/8/2006,7:00 PM
NYR,TOR,2/10/2006,7:00 PM
TOR,NYR,2/11/2006,6:00 PM
PHI,NYR,3/2/2006,7:00 PM
NJD,NYR,3/4/2006,7:30 PM
NYR,CAR,3/6/2006,7:00 PM
ATL,NYR,3/8/2006,7:00 PM
MON,NYR,3/11/2006,7:30 PM
NYR,ATL,3/12/2006,5:00 PM
CAR,NYR,3/14/2006,7:00 PM
NYR,WSH,3/16/2006,7:00 PM
NYR,TOR,3/18/2006,7:00 PM
NYR,BOS,3/20/2006,7:00 PM
NYR,PHI,3/22/2006,7:00 PM
FLA,NYR,3/24/2006,7:30 PM
TBL,NYR,3/25/2006,7:30 PM
NYR,BUF,3/27/2006,7:00 PM
NYI,NYR,3/29/2006,7:00 PM
OTT,NYR,3/30/2006,7:30 PM
NYR,PHI,4/4/2006,7:00 PM
NYR,NYI,4/6/2006,7:00 PM
BOS,NYR,4/8/2006,2:00 PM
NJD,NYR,4/9/2006,7:30 PM
NYR,NYI,4/11/2006,7:00 PM
PIT,NYR,4/13/2006,7:30 PM
PHI,NYR,4/15/2006,2:00 PM
NYR,OTT,4/18/2006,7:00 PM
