HOME,AWAY,DATE,TIME (ET)
TBL,CAR,10/5/2005,7:30 PM
FLA,TBL,10/7/2005,7:30 PM
TBL,FLA,10/8/2005,7:30 PM
TBL,BOS,10/10/2005,7:30 PM
TBL,BUF,10/13/2005,7:30 PM
PIT,TBL,10/15/2005,7:30 PM
WSH,TBL,10/16/2005,6:00 PM
ATL,TBL,10/20/2005,7:00 PM
TBL,OTT,10/21/2005,7:30 PM
NJD,TBL,10/26/2005,7:30 PM
TBL,WSH,10/28/2005,7:30 PM
ATL,TBL,10/29/2005,7:00 PM
TBL,ATL,11/1/2005,7:30 PM
OTT,TBL,11/3/2005,7:30 PM
TOR,TBL,11/5/2005,7:00 PM
MON,TBL,11/8/2005,7:30 PM
TBL,NYR,11/10/2005,7:30 PM
ATL,TBL,11/11/2005,7:00 PM
TBL,PHI,11/14/2005,7:30 PM
WSH,TBL,11/15/2005,7:00 PM
TBL,NYI,11/17/2005,7:30 PM
CAR,TBL,11/20/2005,7:00 PM
PHI,TBL,11/22/2005,7:00 PM
WSH,TBL,11/23/2005,7:00 PM
TBL,NJD,11/25/2005,7:30 PM
TBL,PIT,11/27/2005,5:00 PM
TBL,TOR,11/30/2005,7:30 PM
TBL,CHI,12/2/2005,7:30 PM
TBL,STL,12/8/2005,7:30 PM
TBL,NSH,12/10/2005,8:00 PM
ANH,TBL,12/14/2005,10:30 PM
ARI,TBL,12/15/2005,9:00 PM
TBL,DET,12/17/2005,7:30 PM
CAR,TBL,12/20/2005,7:00 PM
NYR,TBL,12/22/2005,7:00 PM
TBL,BUF,12/23/2005,7:30 PM
TBL,CAR,12/26/2005,7:30 PM
TBL,MON,12/28/2005,7:30 PM
TBL,BOS,12/30/2005,7:30 PM
NYI,TBL,1/2/2006,7:00 PM
NYR,TBL,1/3/2006,7:00 PM
BUF,TBL,1/5/2006,7:00 PM
BOS,TBL,1/7/2006,5:00 PM
TBL,CBJ,1/13/2006,7:30 PM
SJS,TBL,1/16/2006,8:00 PM
LAK,TBL,1/17/2006,10:30 PM
DAL,TBL,1/20/2006,8:30 PM
ATL,TBL,1/21/2006,7:00 PM
TBL,FLA,1/24/2006,7:30 PM
TBL,NJD,1/26/2006,7:30 PM
PHI,TBL,1/28/2006,2:00 PM
WSH,TBL,1/29/2006,3:00 PM
TBL,TOR,1/31/2006,7:30 PM
TBL,WSH,2/4/2006,7:30 PM
NYI,TBL,2/6/2006,7:00 PM
NJD,TBL,2/7/2006,7:30 PM
TBL,CAR,2/9/2006,7:30 PM
BOS,TBL,2/11/2006,7:00 PM
TBL,FLA,2/28/2006,7:30 PM
TBL,MON,3/4/2006,7:30 PM
TBL,OTT,3/6/2006,7:30 PM
PIT,TBL,3/7/2006,7:30 PM
BUF,TBL,3/9/2006,7:00 PM
TOR,TBL,3/11/2006,7:00 PM
MON,TBL,3/13/2006,7:30 PM
OTT,TBL,3/14/2006,7:30 PM
TBL,PHI,3/17/2006,7:30 PM
TBL,NYI,3/19/2006,5:00 PM
FLA,TBL,3/20/2006,7:00 PM
TBL,WSH,3/23/2006,7:30 PM
TBL,NYR,3/25/2006,7:30 PM
CAR,TBL,3/27/2006,7:00 PM
TBL,ATL,3/30/2006,7:30 PM
FLA,TBL,4/1/2006,7:30 PM
TBL,FLA,4/3/2006,7:30 PM
TBL,ATL,4/6/2006,7:30 PM
TBL,PIT,4/8/2006,7:30 PM
FLA,TBL,4/9/2006,5:00 PM
TBL,ATL,4/11/2006,7:30 PM
CAR,TBL,4/14/2006,7:00 PM
TBL,CAR,4/15/2006,7:30 PM
TBL,WSH,4/18/2006,7:30 PM
