HOME,AWAY,DATE,TIME (ET)
BOS,MON,10/5/2005,7:00 PM
NYR,MON,10/6/2005,7:00 PM
TOR,MON,10/8/2005,7:00 PM
MON,OTT,10/11/2005,7:30 PM
ATL,MON,10/12/2005,7:00 PM
MON,TOR,10/15/2005,7:00 PM
MON,BOS,10/18/2005,7:30 PM
MON,NYI,10/22/2005,7:00 PM
MON,PHI,10/25/2005,7:00 PM
OTT,MON,10/27/2005,7:30 PM
MON,NYR,10/29/2005,7:00 PM
NYR,MON,10/31/2005,7:00 PM
MON,FLA,11/1/2005,7:30 PM
BUF,MON,11/4/2005,8:00 PM
MON,BUF,11/5/2005,7:00 PM
MON,TBL,11/8/2005,7:30 PM
PIT,MON,11/10/2005,7:30 PM
MON,TOR,11/12/2005,7:00 PM
MON,FLA,11/15/2005,7:30 PM
NJD,MON,11/18/2005,7:30 PM
MON,WSH,11/19/2005,7:00 PM
MON,ATL,11/22/2005,7:30 PM
BUF,MON,11/25/2005,8:00 PM
TOR,MON,11/26/2005,7:00 PM
OTT,MON,11/29/2005,7:30 PM
MON,BUF,12/1/2005,7:30 PM
MON,LAK,12/3/2005,7:00 PM
MON,ANH,12/10/2005,7:00 PM
MON,ARI,12/13/2005,7:30 PM
EDM,MON,12/15/2005,9:00 PM
MIN,MON,12/17/2005,8:00 PM
MON,OTT,12/20/2005,7:30 PM
WSH,MON,12/23/2005,7:00 PM
ATL,MON,12/26/2005,7:00 PM
TBL,MON,12/28/2005,7:30 PM
FLA,MON,12/30/2005,7:30 PM
CAR,MON,12/31/2005,8:00 PM
MON,PIT,1/3/2006,7:30 PM
NJD,MON,1/5/2006,7:30 PM
MON,OTT,1/7/2006,2:00 PM
COL,MON,1/11/2006,9:00 PM
MON,SJS,1/14/2006,7:00 PM
MON,DAL,1/16/2006,7:30 PM
CGY,MON,1/19/2006,9:00 PM
VAN,MON,1/21/2006,10:00 PM
CAR,MON,1/23/2006,7:00 PM
PHI,MON,1/25/2006,7:00 PM
OTT,MON,1/26/2006,7:30 PM
TOR,MON,1/28/2006,7:00 PM
MON,CAR,1/31/2006,7:30 PM
BOS,MON,2/2/2006,7:00 PM
MON,BOS,2/4/2006,0:00 PM
MON,PHI,2/5/2006,3:00 PM
MON,BUF,2/7/2006,7:30 PM
BUF,MON,2/9/2006,7:00 PM
MON,ATL,2/11/2006,7:00 PM
NYI,MON,2/28/2006,7:00 PM
FLA,MON,3/2/2006,7:00 PM
TBL,MON,3/4/2006,7:30 PM
PHI,MON,3/6/2006,7:00 PM
TOR,MON,3/7/2006,7:30 PM
BOS,MON,3/9/2006,7:00 PM
MON,NYR,3/11/2006,7:30 PM
MON,TBL,3/13/2006,7:30 PM
MON,CAR,3/16/2006,7:30 PM
MON,PIT,3/18/2006,7:00 PM
WSH,MON,3/20/2006,7:00 PM
NYI,MON,3/21/2006,7:00 PM
MON,TOR,3/23/2006,7:30 PM
MON,TOR,3/25/2006,7:00 PM
PIT,MON,3/26/2006,7:30 PM
MON,NYI,3/28/2006,7:30 PM
MON,WSH,3/30/2006,7:30 PM
MON,BOS,4/1/2006,7:00 PM
MON,BOS,4/4/2006,7:30 PM
OTT,MON,4/6/2006,7:30 PM
MON,NJD,4/8/2006,7:00 PM
MON,OTT,4/10/2006,7:30 PM
BUF,MON,4/12/2006,7:00 PM
BOS,MON,4/13/2006,7:00 PM
MON,BUF,4/15/2006,7:00 PM
MON,NJD,4/18/2006,7:30 PM
