HOME,AWAY,DATE,TIME (ET)
TOR,OTT,10/5/2005,8:00 PM
TOR,MON,10/8/2005,7:00 PM
OTT,TOR,10/10/2005,7:30 PM
TOR,PHI,10/11/2005,7:30 PM
ATL,TOR,10/14/2005,7:00 PM
MON,TOR,10/15/2005,7:00 PM
TOR,CAR,10/20/2005,7:30 PM
TOR,PHI,10/22/2005,7:00 PM
TOR,BOS,10/24/2005,7:30 PM
BOS,TOR,10/27/2005,7:00 PM
TOR,OTT,10/29/2005,7:00 PM
TOR,FLA,10/31/2005,7:30 PM
CAR,TOR,11/3/2005,7:00 PM
TOR,TBL,11/5/2005,7:00 PM
WSH,TOR,11/6/2005,5:00 PM
TOR,WSH,11/8/2005,7:30 PM
BUF,TOR,11/11/2005,8:00 PM
MON,TOR,11/12/2005,7:00 PM
TOR,NYR,11/15/2005,7:30 PM
BOS,TOR,11/17/2005,7:00 PM
TOR,ATL,11/19/2005,7:00 PM
TOR,BOS,11/23/2005,7:30 PM
CAR,TOR,11/25/2005,7:00 PM
TOR,MON,11/26/2005,7:00 PM
FLA,TOR,11/28/2005,7:00 PM
TBL,TOR,11/30/2005,7:30 PM
ATL,TOR,12/1/2005,7:00 PM
TOR,SJS,12/3/2005,7:00 PM
TOR,LAK,12/6/2005,7:30 PM
TOR,DAL,12/10/2005,7:00 PM
TOR,ANH,12/12/2005,7:30 PM
OTT,TOR,12/17/2005,7:00 PM
TOR,NYI,12/19/2005,7:30 PM
BOS,TOR,12/22/2005,7:00 PM
TOR,BOS,12/23/2005,7:00 PM
TOR,NJD,12/26/2005,7:30 PM
PIT,TOR,12/27/2005,7:30 PM
TOR,BUF,12/29/2005,7:30 PM
NJD,TOR,12/31/2005,7:00 PM
TOR,PIT,1/2/2006,7:30 PM
CGY,TOR,1/6/2006,9:00 PM
EDM,TOR,1/7/2006,7:00 PM
VAN,TOR,1/10/2006,10:00 PM
TOR,ARI,1/14/2006,7:00 PM
COL,TOR,1/17/2006,9:00 PM
MIN,TOR,1/18/2006,8:00 PM
OTT,TOR,1/21/2006,7:00 PM
OTT,TOR,1/23/2006,7:30 PM
TOR,BUF,1/26/2006,7:30 PM
TOR,MON,1/28/2006,7:00 PM
FLA,TOR,1/30/2006,7:00 PM
TBL,TOR,1/31/2006,7:30 PM
WSH,TOR,2/3/2006,7:00 PM
TOR,NJD,2/4/2006,7:00 PM
TOR,ATL,2/7/2006,7:30 PM
NYR,TOR,2/10/2006,7:00 PM
TOR,NYR,2/11/2006,6:00 PM
TOR,WSH,2/28/2006,7:30 PM
BUF,TOR,3/3/2006,8:00 PM
TOR,OTT,3/4/2006,7:00 PM
TOR,MON,3/7/2006,7:30 PM
NYI,TOR,3/10/2006,7:00 PM
TOR,TBL,3/11/2006,7:00 PM
TOR,BOS,3/14/2006,7:30 PM
BUF,TOR,3/16/2006,7:00 PM
NYR,TOR,3/18/2006,7:00 PM
PIT,TOR,3/19/2006,7:30 PM
TOR,CAR,3/21/2006,7:30 PM
MON,TOR,3/23/2006,7:30 PM
MON,TOR,3/25/2006,7:00 PM
NJD,TOR,3/26/2006,7:30 PM
PHI,TOR,3/28/2006,7:00 PM
TOR,BUF,4/1/2006,7:00 PM
TOR,BUF,4/3/2006,7:30 PM
TOR,NYI,4/5/2006,7:30 PM
BOS,TOR,4/6/2006,7:00 PM
PHI,TOR,4/8/2006,7:00 PM
TOR,FLA,4/11/2006,7:30 PM
NYI,TOR,4/13/2006,7:00 PM
TOR,OTT,4/15/2006,7:00 PM
BUF,TOR,4/16/2006,5:00 PM
TOR,PIT,4/18/2006,7:30 PM
