HOME,AWAY,DATE,TIME (ET)
TOR,OTT,10/5/2005,8:00 PM
OTT,BUF,10/8/2005,7:00 PM
OTT,TOR,10/10/2005,7:30 PM
MON,OTT,10/11/2005,7:30 PM
OTT,BOS,10/15/2005,7:00 PM
TBL,OTT,10/21/2005,7:30 PM
CAR,OTT,10/24/2005,7:00 PM
OTT,MON,10/27/2005,7:30 PM
TOR,OTT,10/29/2005,7:00 PM
OTT,PHI,10/30/2005,7:00 PM
BUF,OTT,11/2/2005,7:00 PM
OTT,TBL,11/3/2005,7:30 PM
OTT,NYI,11/5/2005,7:00 PM
BOS,OTT,11/10/2005,7:00 PM
OTT,BUF,11/12/2005,7:00 PM
OTT,CAR,11/15/2005,7:30 PM
OTT,FLA,11/17/2005,7:30 PM
OTT,NJD,11/19/2005,7:00 PM
CAR,OTT,11/22/2005,7:00 PM
NYI,OTT,11/25/2005,2:00 PM
OTT,BOS,11/26/2005,7:00 PM
OTT,MON,11/29/2005,7:30 PM
BOS,OTT,12/1/2005,7:00 PM
OTT,LAK,12/2/2005,7:30 PM
FLA,OTT,12/5/2005,7:00 PM
VAN,OTT,12/9/2005,10:00 PM
CGY,OTT,12/10/2005,10:00 PM
COL,OTT,12/12/2005,9:00 PM
OTT,DAL,12/15/2005,7:30 PM
OTT,TOR,12/17/2005,7:00 PM
MON,OTT,12/20/2005,7:30 PM
PHI,OTT,12/22/2005,7:00 PM
NYI,OTT,12/23/2005,7:00 PM
OTT,NYR,12/26/2005,7:30 PM
OTT,CAR,12/28/2005,7:30 PM
OTT,NYI,12/30/2005,7:00 PM
ATL,OTT,1/2/2006,3:00 PM
WSH,OTT,1/4/2006,7:00 PM
BOS,OTT,1/5/2006,7:00 PM
MON,OTT,1/7/2006,2:00 PM
OTT,ARI,1/10/2006,7:30 PM
OTT,SJS,1/12/2006,7:30 PM
EDM,OTT,1/14/2006,10:00 PM
MIN,OTT,1/16/2006,8:00 PM
OTT,ANH,1/19/2006,7:30 PM
OTT,TOR,1/21/2006,7:00 PM
OTT,TOR,1/23/2006,7:30 PM
OTT,MON,1/26/2006,7:30 PM
OTT,BOS,1/30/2006,7:30 PM
NJD,OTT,2/1/2006,7:30 PM
PIT,OTT,2/2/2006,7:30 PM
BUF,OTT,2/4/2006,7:30 PM
OTT,PIT,2/6/2006,7:30 PM
NYR,OTT,2/8/2006,7:00 PM
OTT,ATL,2/9/2006,7:30 PM
OTT,PHI,2/11/2006,7:00 PM
PIT,OTT,3/1/2006,7:30 PM
OTT,WSH,3/2/2006,7:30 PM
TOR,OTT,3/4/2006,7:00 PM
TBL,OTT,3/6/2006,7:30 PM
FLA,OTT,3/8/2006,7:00 PM
ATL,OTT,3/10/2006,7:00 PM
WSH,OTT,3/12/2006,3:00 PM
OTT,TBL,3/14/2006,7:30 PM
BOS,OTT,3/16/2006,7:00 PM
OTT,BUF,3/18/2006,7:00 PM
NJD,OTT,3/19/2006,7:30 PM
OTT,PIT,3/21/2006,7:00 PM
BUF,OTT,3/24/2006,8:00 PM
PHI,OTT,3/25/2006,7:00 PM
OTT,NJD,3/28/2006,7:30 PM
OTT,NYR,3/30/2006,7:30 PM
OTT,WSH,4/1/2006,7:30 PM
OTT,ATL,4/3/2006,7:30 PM
BUF,OTT,4/5/2006,7:00 PM
OTT,MON,4/6/2006,7:30 PM
OTT,BUF,4/8/2006,7:30 PM
MON,OTT,4/10/2006,7:30 PM
OTT,BOS,4/11/2006,7:30 PM
OTT,FLA,4/13/2006,7:30 PM
TOR,OTT,4/15/2006,7:00 PM
NYR,OTT,4/18/2006,7:00 PM
