HOME,AWAY,DATE,TIME (ET)
BUF,NYI,10/5/2005,7:00 PM
NYI,CAR,10/8/2005,7:00 PM
NYI,FLA,10/10/2005,1:00 PM
WSH,NYI,10/13/2005,7:00 PM
PHI,NYI,10/15/2005,7:00 PM
NYR,NYI,10/19/2005,7:00 PM
NYI,NYR,10/20/2005,7:00 PM
MON,NYI,10/22/2005,7:00 PM
NYI,ATL,10/25/2005,7:00 PM
NYR,NYI,10/27/2005,7:00 PM
NYI,BUF,10/29/2005,7:00 PM
NYI,BOS,11/1/2005,7:00 PM
NYI,PIT,11/3/2005,7:00 PM
OTT,NYI,11/5/2005,7:00 PM
NJD,NYI,11/8/2005,7:30 PM
PHI,NYI,11/10/2005,7:00 PM
NYI,BOS,11/12/2005,7:00 PM
PIT,NYI,11/14/2005,7:30 PM
ATL,NYI,11/16/2005,7:00 PM
TBL,NYI,11/17/2005,7:30 PM
FLA,NYI,11/19/2005,7:30 PM
NYI,BUF,11/23/2005,7:00 PM
NYI,OTT,11/25/2005,2:00 PM
PHI,NYI,11/26/2005,2:00 PM
NYI,PHI,11/29/2005,7:00 PM
DET,NYI,12/4/2005,5:00 PM
STL,NYI,12/6/2005,8:00 PM
CBJ,NYI,12/8/2005,7:00 PM
NYI,EDM,12/10/2005,7:00 PM
NYI,MIN,12/13/2005,7:00 PM
NYI,COL,12/17/2005,7:00 PM
TOR,NYI,12/19/2005,7:30 PM
NYI,NJD,12/21/2005,7:30 PM
NYI,OTT,12/23/2005,7:00 PM
BUF,NYI,12/26/2005,7:00 PM
NYI,NYR,12/28/2005,7:00 PM
OTT,NYI,12/30/2005,7:00 PM
NYI,TBL,1/2/2006,7:00 PM
NYI,FLA,1/4/2006,7:00 PM
CAR,NYI,1/6/2006,7:00 PM
NYI,CAR,1/7/2006,7:00 PM
NSH,NYI,1/10/2006,8:00 PM
NYI,CGY,1/12/2006,7:00 PM
NYI,VAN,1/14/2006,7:00 PM
CHI,NYI,1/17/2006,8:30 PM
CAR,NYI,1/19/2006,7:00 PM
NJD,NYI,1/21/2006,0:00 PM
NYI,NJD,1/24/2006,7:00 PM
NYI,PIT,1/26/2006,7:00 PM
BOS,NYI,1/28/2006,7:00 PM
NYI,WSH,1/31/2006,7:00 PM
NYI,NYR,2/2/2006,7:00 PM
PIT,NYI,2/4/2006,2:00 PM
NYI,TBL,2/6/2006,7:00 PM
PHI,NYI,2/8/2006,7:00 PM
NJD,NYI,2/11/2006,1:00 PM
NYI,MON,2/28/2006,7:00 PM
NYI,NJD,3/2/2006,7:00 PM
NYI,PHI,3/4/2006,7:00 PM
WSH,NYI,3/6/2006,7:00 PM
NYI,NJD,3/7/2006,7:00 PM
NYI,TOR,3/10/2006,7:00 PM
BOS,NYI,3/11/2006,7:00 PM
NJD,NYI,3/14/2006,7:30 PM
ATL,NYI,3/16/2006,7:00 PM
FLA,NYI,3/17/2006,7:30 PM
TBL,NYI,3/19/2006,5:00 PM
NYI,MON,3/21/2006,7:00 PM
PIT,NYI,3/24/2006,7:30 PM
NYI,ATL,3/25/2006,7:00 PM
MON,NYI,3/28/2006,7:30 PM
NYI,NYR,3/29/2006,7:00 PM
NYI,PIT,3/31/2006,7:00 PM
NYI,PHI,4/2/2006,1:00 PM
TOR,NYI,4/5/2006,7:30 PM
NYR,NYI,4/6/2006,7:00 PM
NYI,WSH,4/8/2006,7:00 PM
NYR,NYI,4/11/2006,7:00 PM
NYI,TOR,4/13/2006,7:00 PM
NYI,PIT,4/15/2006,7:00 PM
PIT,NYI,4/17/2006,7:30 PM
NYI,PHI,4/18/2006,7:00 PM
