HOME,AWAY,DATE,TIME (ET)
WSH,CBJ,10/5/2005,7:00 PM
WSH,ATL,10/7/2005,7:00 PM
ATL,WSH,10/8/2005,7:00 PM
WSH,NYR,10/10/2005,1:00 PM
CAR,WSH,10/12/2005,7:00 PM
WSH,NYI,10/13/2005,7:00 PM
WSH,TBL,10/16/2005,6:00 PM
FLA,WSH,10/20/2005,7:00 PM
WSH,CAR,10/22/2005,7:00 PM
BUF,WSH,10/26/2005,7:30 PM
TBL,WSH,10/28/2005,7:30 PM
PHI,WSH,11/3/2005,7:00 PM
WSH,ATL,11/4/2005,7:00 PM
WSH,TOR,11/6/2005,5:00 PM
TOR,WSH,11/8/2005,7:30 PM
WSH,NJD,11/11/2005,1:00 PM
NJD,WSH,11/12/2005,1:00 PM
WSH,TBL,11/15/2005,7:00 PM
BUF,WSH,11/17/2005,7:00 PM
MON,WSH,11/19/2005,7:00 PM
PIT,WSH,11/22/2005,7:30 PM
WSH,TBL,11/23/2005,7:00 PM
NYR,WSH,11/26/2005,8:00 PM
WSH,BUF,11/27/2005,4:00 PM
FLA,WSH,12/1/2005,7:00 PM
WSH,NYR,12/3/2005,7:00 PM
WSH,NSH,12/7/2005,7:00 PM
WSH,DET,12/9/2005,7:00 PM
LAK,WSH,12/14/2005,10:30 PM
SJS,WSH,12/16/2005,10:30 PM
WSH,FLA,12/18/2005,6:00 PM
ATL,WSH,12/22/2005,7:00 PM
WSH,MON,12/23/2005,7:00 PM
WSH,BOS,12/27/2005,7:00 PM
NJD,WSH,12/28/2005,7:30 PM
WSH,PHI,12/31/2005,1:00 PM
WSH,ATL,1/1/2006,3:00 PM
WSH,OTT,1/4/2006,7:00 PM
WSH,PHI,1/6/2006,7:00 PM
WSH,FLA,1/8/2006,3:00 PM
WSH,CHI,1/10/2006,7:00 PM
DAL,WSH,1/12/2006,8:30 PM
ANH,WSH,1/13/2006,10:30 PM
ARI,WSH,1/16/2006,4:00 PM
WSH,STL,1/19/2006,7:00 PM
WSH,CAR,1/21/2006,7:30 PM
WSH,BOS,1/23/2006,7:00 PM
PIT,WSH,1/25/2006,7:30 PM
BOS,WSH,1/26/2006,7:00 PM
WSH,TBL,1/29/2006,3:00 PM
NYI,WSH,1/31/2006,7:00 PM
WSH,TOR,2/3/2006,7:00 PM
TBL,WSH,2/4/2006,7:30 PM
WSH,FLA,2/7/2006,7:00 PM
PHI,WSH,2/10/2006,7:00 PM
WSH,PIT,2/11/2006,7:00 PM
TOR,WSH,2/28/2006,7:30 PM
OTT,WSH,3/2/2006,7:30 PM
ATL,WSH,3/4/2006,7:00 PM
WSH,NYI,3/6/2006,7:00 PM
WSH,PIT,3/8/2006,7:00 PM
WSH,NJD,3/10/2006,7:00 PM
WSH,OTT,3/12/2006,3:00 PM
WSH,BUF,3/14/2006,7:00 PM
NYR,WSH,3/16/2006,7:00 PM
WSH,FLA,3/18/2006,7:00 PM
WSH,MON,3/20/2006,7:00 PM
FLA,WSH,3/22/2006,7:00 PM
TBL,WSH,3/23/2006,7:30 PM
CAR,WSH,3/25/2006,7:00 PM
CAR,WSH,3/29/2006,7:00 PM
MON,WSH,3/30/2006,7:30 PM
OTT,WSH,4/1/2006,7:30 PM
CAR,WSH,4/3/2006,7:00 PM
WSH,CAR,4/5/2006,7:00 PM
WSH,CAR,4/7/2006,7:00 PM
NYI,WSH,4/8/2006,7:00 PM
BOS,WSH,4/10/2006,7:00 PM
ATL,WSH,4/13/2006,7:00 PM
FLA,WSH,4/15/2006,7:30 PM
WSH,ATL,4/17/2006,7:00 PM
TBL,WSH,4/18/2006,7:30 PM
