HOME,AWAY,DATE,TIME (ET)
FLA,ATL,10/5/2005,7:00 PM
FLA,TBL,10/7/2005,7:30 PM
TBL,FLA,10/8/2005,7:30 PM
NYI,FLA,10/10/2005,1:00 PM
FLA,BOS,10/13/2005,7:00 PM
FLA,BUF,10/15/2005,7:30 PM
NYR,FLA,10/17/2005,7:00 PM
NJD,FLA,10/18/2005,7:30 PM
FLA,WSH,10/20/2005,7:00 PM
PIT,FLA,10/25/2005,7:30 PM
PHI,FLA,10/27/2005,7:00 PM
TOR,FLA,10/31/2005,7:30 PM
MON,FLA,11/1/2005,7:30 PM
BOS,FLA,11/3/2005,7:00 PM
CAR,FLA,11/5/2005,7:00 PM
FLA,NYR,11/9/2005,7:00 PM
FLA,CAR,11/11/2005,7:30 PM
PHI,FLA,11/12/2005,7:00 PM
MON,FLA,11/15/2005,7:30 PM
OTT,FLA,11/17/2005,7:30 PM
FLA,NYI,11/19/2005,7:30 PM
FLA,NJD,11/23/2005,7:00 PM
FLA,PIT,11/25/2005,7:30 PM
ATL,FLA,11/26/2005,7:00 PM
FLA,TOR,11/28/2005,7:00 PM
FLA,WSH,12/1/2005,7:00 PM
FLA,CHI,12/3/2005,7:30 PM
FLA,OTT,12/5/2005,7:00 PM
DAL,FLA,12/7/2005,8:30 PM
SJS,FLA,12/8/2005,10:30 PM
LAK,FLA,12/10/2005,4:00 PM
FLA,NSH,12/13/2005,7:00 PM
FLA,DET,12/15/2005,8:00 PM
ATL,FLA,12/17/2005,7:00 PM
WSH,FLA,12/18/2005,6:00 PM
FLA,BUF,12/22/2005,7:00 PM
CAR,FLA,12/23/2005,7:00 PM
FLA,PHI,12/26/2005,7:00 PM
FLA,BOS,12/28/2005,7:00 PM
FLA,MON,12/30/2005,7:30 PM
BUF,FLA,1/1/2006,5:00 PM
NJD,FLA,1/3/2006,7:30 PM
NYI,FLA,1/4/2006,7:00 PM
NYR,FLA,1/7/2006,1:00 PM
WSH,FLA,1/8/2006,3:00 PM
FLA,STL,1/12/2006,7:00 PM
FLA,CBJ,1/14/2006,7:30 PM
ARI,FLA,1/19/2006,9:00 PM
ANH,FLA,1/21/2006,10:30 PM
TBL,FLA,1/24/2006,7:30 PM
FLA,CAR,1/25/2006,7:00 PM
FLA,NJD,1/27/2006,7:30 PM
FLA,TOR,1/30/2006,7:00 PM
FLA,ATL,2/3/2006,7:30 PM
ATL,FLA,2/4/2006,7:00 PM
WSH,FLA,2/7/2006,7:00 PM
BUF,FLA,2/11/2006,7:30 PM
TBL,FLA,2/28/2006,7:30 PM
FLA,MON,3/2/2006,7:00 PM
CAR,FLA,3/3/2006,7:00 PM
ATL,FLA,3/6/2006,7:00 PM
FLA,OTT,3/8/2006,7:00 PM
FLA,CAR,3/10/2006,7:30 PM
FLA,CAR,3/11/2006,7:30 PM
FLA,PHI,3/15/2006,7:00 PM
FLA,NYI,3/17/2006,7:30 PM
WSH,FLA,3/18/2006,7:00 PM
FLA,TBL,3/20/2006,7:00 PM
FLA,WSH,3/22/2006,7:00 PM
FLA,NYR,3/24/2006,7:30 PM
BOS,FLA,3/27/2006,7:00 PM
PIT,FLA,3/29/2006,7:30 PM
CAR,FLA,3/31/2006,7:00 PM
FLA,TBL,4/1/2006,7:30 PM
TBL,FLA,4/3/2006,7:30 PM
FLA,ATL,4/5/2006,7:00 PM
FLA,PIT,4/7/2006,7:30 PM
FLA,TBL,4/9/2006,5:00 PM
TOR,FLA,4/11/2006,7:30 PM
OTT,FLA,4/13/2006,7:30 PM
FLA,WSH,4/15/2006,7:30 PM
FLA,ATL,4/18/2006,7:00 PM
