HOME,AWAY,DATE,TIME (ET)
PHI,PIT,"JAN 19, 2013",3:00 PM
WPG,OTT,"JAN 19, 2013",3:00 PM
LAK,CHI,"JAN 19, 2013",3:00 PM
BOS,NYR,"JAN 19, 2013",7:00 PM
MON,TOR,"JAN 19, 2013",7:00 PM
NYI,NJD,"JAN 19, 2013",7:00 PM
TBL,WSH,"JAN 19, 2013",7:00 PM
FLA,CAR,"JAN 19, 2013",7:30 PM
STL,DET,"JAN 19, 2013",8:00 PM
NSH,CBJ,"JAN 19, 2013",8:00 PM
DAL,ARI,"JAN 19, 2013",8:00 PM
MIN,COL,"JAN 19, 2013",9:00 PM
VAN,ANH,"JAN 19, 2013",10:00 PM
BUF,PHI,"JAN 20, 2013",12:30 PM
CGY,SJS,"JAN 20, 2013",6:00 PM
NYR,PIT,"JAN 20, 2013",7:00 PM
MIN,DAL,"JAN 20, 2013",8:00 PM
VAN,EDM,"JAN 20, 2013",9:00 PM
ARI,CHI,"JAN 20, 2013",10:00 PM
BOS,WPG,"JAN 21, 2013",1:00 PM
NYI,TBL,"JAN 21, 2013",1:00 PM
NSH,STL,"JAN 21, 2013",6:00 PM
TOR,BUF,"JAN 21, 2013",7:00 PM
OTT,FLA,"JAN 21, 2013",7:30 PM
CBJ,DET,"JAN 21, 2013",7:30 PM
CGY,ANH,"JAN 21, 2013",9:00 PM
WSH,WPG,"JAN 22, 2013",7:00 PM
CAR,TBL,"JAN 22, 2013",7:00 PM
MON,FLA,"JAN 22, 2013",7:30 PM
NJD,PHI,"JAN 22, 2013",7:30 PM
DET,DAL,"JAN 22, 2013",7:30 PM
MIN,NSH,"JAN 22, 2013",8:00 PM
CHI,STL,"JAN 22, 2013",8:30 PM
COL,LAK,"JAN 22, 2013",9:00 PM
EDM,SJS,"JAN 22, 2013",10:00 PM
PIT,TOR,"JAN 23, 2013",7:00 PM
NYR,BOS,"JAN 23, 2013",7:30 PM
VAN,CGY,"JAN 23, 2013",10:00 PM
ARI,CBJ,"JAN 23, 2013",10:00 PM
TOR,NYI,"JAN 24, 2013",7:00 PM
PHI,NYR,"JAN 24, 2013",7:00 PM
WSH,MON,"JAN 24, 2013",7:00 PM
CAR,BUF,"JAN 24, 2013",7:00 PM
FLA,OTT,"JAN 24, 2013",7:30 PM
STL,NSH,"JAN 24, 2013",8:00 PM
DAL,CHI,"JAN 24, 2013",8:30 PM
COL,CBJ,"JAN 24, 2013",9:00 PM
EDM,LAK,"JAN 24, 2013",9:30 PM
SJS,ARI,"JAN 24, 2013",10:30 PM
BOS,NYI,"JAN 25, 2013",7:00 PM
BUF,CAR,"JAN 25, 2013",7:00 PM
NJD,WSH,"JAN 25, 2013",7:00 PM
TBL,OTT,"JAN 25, 2013",7:30 PM
DET,MIN,"JAN 25, 2013",7:30 PM
WPG,PIT,"JAN 25, 2013",8:00 PM
ANH,VAN,"JAN 25, 2013",10:00 PM
SJS,COL,"JAN 26, 2013",4:00 PM
NYR,TOR,"JAN 26, 2013",7:00 PM
CBJ,CHI,"JAN 26, 2013",7:00 PM
FLA,PHI,"JAN 26, 2013",7:30 PM
DAL,STL,"JAN 26, 2013",8:00 PM
ARI,LAK,"JAN 26, 2013",8:00 PM
CGY,EDM,"JAN 26, 2013",10:00 PM
ANH,NSH,"JAN 26, 2013",10:30 PM
WSH,BUF,"JAN 27, 2013",3:00 PM
OTT,PIT,"JAN 27, 2013",5:00 PM
MON,NJD,"JAN 27, 2013",6:00 PM
TBL,PHI,"JAN 27, 2013",6:00 PM
CHI,DET,"JAN 27, 2013",7:00 PM
WPG,NYI,"JAN 27, 2013",8:00 PM
STL,MIN,"JAN 27, 2013",8:00 PM
SJS,VAN,"JAN 27, 2013",8:00 PM
CAR,BOS,"JAN 28, 2013",7:00 PM
CBJ,DAL,"JAN 28, 2013",7:00 PM
ARI,NSH,"JAN 28, 2013",9:00 PM
EDM,COL,"JAN 28, 2013",9:30 PM
LAK,VAN,"JAN 28, 2013",10:30 PM
BOS,NJD,"JAN 29, 2013",7:00 PM
BUF,TOR,"JAN 29, 2013",7:00 PM
NYR,PHI,"JAN 29, 2013",7:00 PM
MON,WPG,"JAN 29, 2013",7:30 PM
OTT,WSH,"JAN 29, 2013",7:30 PM
PIT,NYI,"JAN 29, 2013",7:30 PM
TBL,FLA,"JAN 29, 2013",7:30 PM
DET,DAL,"JAN 29, 2013",7:30 PM
MIN,CBJ,"JAN 29, 2013",8:00 PM
SJS,ANH,"JAN 29, 2013",10:30 PM
OTT,MON,"JAN 30, 2013",7:00 PM
MIN,CHI,"JAN 30, 2013",8:00 PM
ARI,EDM,"JAN 30, 2013",9:30 PM
VAN,COL,"JAN 30, 2013",10:00 PM
BOS,BUF,"JAN 31, 2013",7:00 PM
TOR,WSH,"JAN 31, 2013",7:00 PM
NJD,NYI,"JAN 31, 2013",7:00 PM
NYR,PIT,"JAN 31, 2013",7:00 PM
CBJ,STL,"JAN 31, 2013",7:00 PM
FLA,WPG,"JAN 31, 2013",7:30 PM
CGY,COL,"JAN 31, 2013",9:00 PM
LAK,NSH,"JAN 31, 2013",10:30 PM
SJS,EDM,"JAN 31, 2013",10:30 PM
WSH,PHI,"FEB 1, 2013",7:00 PM
CAR,OTT,"FEB 1, 2013",7:00 PM
TBL,WPG,"FEB 1, 2013",7:30 PM
DET,STL,"FEB 1, 2013",7:30 PM
DAL,ARI,"FEB 1, 2013",8:30 PM
VAN,CHI,"FEB 1, 2013",10:00 PM
ANH,MIN,"FEB 1, 2013",10:00 PM
PIT,NJD,"FEB 2, 2013",1:00 PM
MON,BUF,"FEB 2, 2013",2:00 PM
COL,EDM,"FEB 2, 2013",3:00 PM
TOR,BOS,"FEB 2, 2013",7:00 PM
PHI,CAR,"FEB 2, 2013",7:00 PM
TBL,NYR,"FEB 2, 2013",7:00 PM
CBJ,DET,"FEB 2, 2013",7:00 PM
ARI,DAL,"FEB 2, 2013",8:00 PM
CGY,CHI,"FEB 2, 2013",10:00 PM
ANH,LAK,"FEB 2, 2013",10:00 PM
SJS,NSH,"FEB 2, 2013",10:30 PM
WSH,PIT,"FEB 3, 2013",12:30 PM
MON,OTT,"FEB 3, 2013",2:00 PM
BUF,FLA,"FEB 3, 2013",3:00 PM
NYI,NJD,"FEB 3, 2013",3:00 PM
TOR,CAR,"FEB 4, 2013",7:00 PM
COL,DAL,"FEB 4, 2013",9:00 PM
ARI,MIN,"FEB 4, 2013",9:00 PM
EDM,VAN,"FEB 4, 2013",9:30 PM
ANH,SJS,"FEB 4, 2013",10:00 PM
NJD,NYR,"FEB 5, 2013",7:00 PM
NYI,PIT,"FEB 5, 2013",7:00 PM
WSH,TOR,"FEB 5, 2013",7:00 PM
CBJ,LAK,"FEB 5, 2013",7:00 PM
OTT,BUF,"FEB 5, 2013",7:30 PM
PHI,TBL,"FEB 5, 2013",7:30 PM
DET,CGY,"FEB 5, 2013",7:30 PM
WPG,FLA,"FEB 5, 2013",8:00 PM
STL,NSH,"FEB 5, 2013",8:00 PM
SJS,CHI,"FEB 5, 2013",10:30 PM
MON,BOS,"FEB 6, 2013",7:30 PM
COL,ANH,"FEB 6, 2013",9:30 PM
EDM,DAL,"FEB 6, 2013",10:00 PM
BUF,MON,"FEB 7, 2013",7:00 PM
NJD,TBL,"FEB 7, 2013",7:00 PM
NYR,NYI,"FEB 7, 2013",7:00 PM
PHI,FLA,"FEB 7, 2013",7:00 PM
PIT,WSH,"FEB 7, 2013",7:00 PM
CBJ,CGY,"FEB 7, 2013",7:00 PM
OTT,CAR,"FEB 7, 2013",7:30 PM
WPG,TOR,"FEB 7, 2013",8:00 PM
STL,DET,"FEB 7, 2013",8:00 PM
NSH,LAK,"FEB 7, 2013",8:00 PM
MIN,VAN,"FEB 7, 2013",8:00 PM
ARI,CHI,"FEB 7, 2013",9:00 PM
DAL,ANH,"FEB 8, 2013",8:30 PM
NJD,PIT,"FEB 9, 2013",1:00 PM
PHI,CAR,"FEB 9, 2013",1:00 PM
OTT,WPG,"FEB 9, 2013",2:00 PM
DET,EDM,"FEB 9, 2013",2:00 PM
SJS,ARI,"FEB 9, 2013",4:00 PM
MON,TOR,"FEB 9, 2013",7:00 PM
NYI,BUF,"FEB 9, 2013",7:00 PM
WSH,FLA,"FEB 9, 2013",7:00 PM
STL,ANH,"FEB 9, 2013",8:00 PM
MIN,NSH,"FEB 9, 2013",8:00 PM
VAN,CGY,"FEB 9, 2013",10:00 PM
DET,LAK,"FEB 10, 2013",12:30 PM
CBJ,EDM,"FEB 10, 2013",6:00 PM
BUF,BOS,"FEB 10, 2013",7:00 PM
NYR,TBL,"FEB 10, 2013",7:30 PM
PIT,NJD,"FEB 10, 2013",7:30 PM
NSH,CHI,"FEB 10, 2013",8:00 PM
TOR,PHI,"FEB 11, 2013",7:00 PM
NYI,CAR,"FEB 11, 2013",7:00 PM
CBJ,SJS,"FEB 11, 2013",7:00 PM
STL,LAK,"FEB 11, 2013",8:00 PM
COL,ARI,"FEB 11, 2013",9:00 PM
CGY,MIN,"FEB 11, 2013",9:00 PM
NJD,CAR,"FEB 12, 2013",7:00 PM
BOS,NYR,"FEB 12, 2013",7:30 PM
OTT,BUF,"FEB 12, 2013",7:30 PM
TBL,MON,"FEB 12, 2013",7:30 PM
FLA,WSH,"FEB 12, 2013",7:30 PM
WPG,PHI,"FEB 12, 2013",8:00 PM
NSH,SJS,"FEB 12, 2013",8:00 PM
CHI,ANH,"FEB 12, 2013",8:30 PM
EDM,DAL,"FEB 12, 2013",9:30 PM
VAN,MIN,"FEB 12, 2013",10:00 PM
PIT,OTT,"FEB 13, 2013",7:00 PM
DET,STL,"FEB 13, 2013",7:30 PM
CGY,DAL,"FEB 13, 2013",9:30 PM
NYR,NYI,"FEB 14, 2013",7:00 PM
CAR,TOR,"FEB 14, 2013",7:00 PM
TBL,WSH,"FEB 14, 2013",7:30 PM
FLA,MON,"FEB 14, 2013",7:30 PM
NSH,ARI,"FEB 14, 2013",8:00 PM
MIN,COL,"FEB 14, 2013",8:00 PM
BUF,BOS,"FEB 15, 2013",7:00 PM
NJD,PHI,"FEB 15, 2013",7:00 PM
WPG,PIT,"FEB 15, 2013",7:00 PM
DET,ANH,"FEB 15, 2013",7:30 PM
CHI,SJS,"FEB 15, 2013",8:30 PM
CGY,STL,"FEB 15, 2013",9:00 PM
VAN,DAL,"FEB 15, 2013",10:00 PM
LAK,CBJ,"FEB 15, 2013",10:30 PM
FLA,TBL,"FEB 16, 2013",3:00 PM
TOR,OTT,"FEB 16, 2013",7:00 PM
MON,PHI,"FEB 16, 2013",7:00 PM
NYI,NJD,"FEB 16, 2013",7:00 PM
NSH,ANH,"FEB 16, 2013",8:00 PM
ARI,CBJ,"FEB 16, 2013",8:00 PM
EDM,COL,"FEB 16, 2013",10:00 PM
BUF,PIT,"FEB 17, 2013",12:30 PM
CHI,LAK,"FEB 17, 2013",3:30 PM
WPG,BOS,"FEB 17, 2013",6:00 PM
DAL,CGY,"FEB 17, 2013",6:00 PM
MIN,DET,"FEB 17, 2013",6:00 PM
NYR,WSH,"FEB 17, 2013",6:00 PM
VAN,STL,"FEB 17, 2013",9:00 PM
NJD,OTT,"FEB 18, 2013",1:00 PM
NYI,PHI,"FEB 18, 2013",1:00 PM
COL,NSH,"FEB 18, 2013",3:00 PM
MON,CAR,"FEB 18, 2013",7:30 PM
FLA,TOR,"FEB 18, 2013",7:30 PM
ARI,CGY,"FEB 18, 2013",9:00 PM
ANH,CBJ,"FEB 18, 2013",10:00 PM
BUF,WPG,"FEB 19, 2013",7:00 PM
NYR,MON,"FEB 19, 2013",7:00 PM
OTT,NYI,"FEB 19, 2013",7:30 PM
TBL,TOR,"FEB 19, 2013",7:30 PM
STL,SJS,"FEB 19, 2013",8:00 PM
NSH,DET,"FEB 19, 2013",8:00 PM
CHI,VAN,"FEB 19, 2013",8:30 PM
EDM,LAK,"FEB 19, 2013",10:00 PM
PIT,PHI,"FEB 20, 2013",7:30 PM
COL,STL,"FEB 20, 2013",10:00 PM
CGY,LAK,"FEB 20, 2013",10:00 PM
TOR,BUF,"FEB 21, 2013",7:00 PM
PHI,FLA,"FEB 21, 2013",7:00 PM
WSH,NJD,"FEB 21, 2013",7:00 PM
CAR,WPG,"FEB 21, 2013",7:00 PM
MON,NYI,"FEB 21, 2013",7:30 PM
OTT,NYR,"FEB 21, 2013",7:30 PM
TBL,BOS,"FEB 21, 2013",7:30 PM
DET,CBJ,"FEB 21, 2013",7:30 PM
DAL,VAN,"FEB 21, 2013",8:30 PM
EDM,MIN,"FEB 21, 2013",9:30 PM
PIT,FLA,"FEB 22, 2013",7:00 PM
NSH,VAN,"FEB 22, 2013",8:00 PM
CHI,SJS,"FEB 22, 2013",8:30 PM
WSH,NJD,"FEB 23, 2013",12:00 PM
PHI,WPG,"FEB 23, 2013",1:00 PM
EDM,ARI,"FEB 23, 2013",3:30 PM
LAK,COL,"FEB 23, 2013",4:00 PM
BUF,NYI,"FEB 23, 2013",7:00 PM
MON,NYR,"FEB 23, 2013",7:00 PM
OTT,TOR,"FEB 23, 2013",7:00 PM
CAR,TBL,"FEB 23, 2013",7:00 PM
DET,NSH,"FEB 23, 2013",7:00 PM
STL,CBJ,"FEB 23, 2013",8:00 PM
DAL,SJS,"FEB 23, 2013",8:00 PM
CGY,MIN,"FEB 23, 2013",10:00 PM
FLA,BOS,"FEB 24, 2013",3:00 PM
NJD,WPG,"FEB 24, 2013",5:00 PM
DET,VAN,"FEB 24, 2013",5:00 PM
NYI,CAR,"FEB 24, 2013",7:00 PM
CHI,CBJ,"FEB 24, 2013",7:00 PM
PIT,TBL,"FEB 24, 2013",7:30 PM
CGY,ARI,"FEB 24, 2013",8:00 PM
ANH,COL,"FEB 24, 2013",8:00 PM
PHI,TOR,"FEB 25, 2013",7:00 PM
OTT,MON,"FEB 25, 2013",7:30 PM
NSH,DAL,"FEB 25, 2013",8:00 PM
CHI,EDM,"FEB 25, 2013",8:30 PM
LAK,ANH,"FEB 25, 2013",10:30 PM
NYR,WPG,"FEB 26, 2013",7:00 PM
WSH,CAR,"FEB 26, 2013",7:00 PM
CBJ,DAL,"FEB 26, 2013",7:00 PM
NYI,BOS,"FEB 26, 2013",7:30 PM
TBL,BUF,"FEB 26, 2013",7:30 PM
FLA,PIT,"FEB 26, 2013",7:30 PM
MIN,CGY,"FEB 26, 2013",8:00 PM
VAN,ARI,"FEB 26, 2013",10:00 PM
SJS,COL,"FEB 26, 2013",10:30 PM
TOR,MON,"FEB 27, 2013",7:30 PM
PHI,WSH,"FEB 27, 2013",7:30 PM
ANH,NSH,"FEB 27, 2013",10:00 PM
LAK,DET,"FEB 27, 2013",10:00 PM
BOS,OTT,"FEB 28, 2013",7:00 PM
NYI,TOR,"FEB 28, 2013",7:00 PM
NYR,TBL,"FEB 28, 2013",7:00 PM
CAR,PIT,"FEB 28, 2013",7:00 PM
FLA,BUF,"FEB 28, 2013",7:30 PM
WPG,NJD,"FEB 28, 2013",8:00 PM
STL,CHI,"FEB 28, 2013",8:00 PM
DAL,EDM,"FEB 28, 2013",8:30 PM
COL,CGY,"FEB 28, 2013",9:00 PM
ARI,MIN,"FEB 28, 2013",9:00 PM
SJS,DET,"FEB 28, 2013",10:30 PM
STL,EDM,"MAR 1, 2013",8:00 PM
CHI,CBJ,"MAR 1, 2013",8:30 PM
ANH,MIN,"MAR 1, 2013",10:00 PM
PHI,OTT,"MAR 2, 2013",12:00 PM
BOS,TBL,"MAR 2, 2013",1:00 PM
BUF,NJD,"MAR 2, 2013",3:00 PM
WPG,WSH,"MAR 2, 2013",3:00 PM
MON,PIT,"MAR 2, 2013",7:00 PM
CAR,FLA,"MAR 2, 2013",7:00 PM
ARI,ANH,"MAR 2, 2013",8:00 PM
VAN,LAK,"MAR 2, 2013",10:00 PM
SJS,NSH,"MAR 2, 2013",10:30 PM
DET,CHI,"MAR 3, 2013",12:30 PM
NYI,OTT,"MAR 3, 2013",3:00 PM
CBJ,COL,"MAR 3, 2013",3:00 PM
DAL,STL,"MAR 3, 2013",3:00 PM
FLA,CAR,"MAR 3, 2013",6:00 PM
BOS,MON,"MAR 3, 2013",7:30 PM
NYR,BUF,"MAR 3, 2013",7:30 PM
MIN,EDM,"MAR 3, 2013",8:00 PM
CGY,VAN,"MAR 3, 2013",8:00 PM
TOR,NJD,"MAR 4, 2013",7:00 PM
PIT,TBL,"MAR 4, 2013",7:30 PM
ARI,ANH,"MAR 4, 2013",9:00 PM
LAK,NSH,"MAR 4, 2013",10:30 PM
NJD,TBL,"MAR 5, 2013",7:00 PM
NYI,MON,"MAR 5, 2013",7:00 PM
WSH,BOS,"MAR 5, 2013",7:00 PM
CAR,BUF,"MAR 5, 2013",7:00 PM
CBJ,EDM,"MAR 5, 2013",7:00 PM
NYR,PHI,"MAR 5, 2013",7:30 PM
FLA,WPG,"MAR 5, 2013",7:30 PM
DET,COL,"MAR 5, 2013",7:30 PM
CHI,MIN,"MAR 5, 2013",8:30 PM
VAN,SJS,"MAR 5, 2013",10:00 PM
LAK,STL,"MAR 5, 2013",10:30 PM
TOR,OTT,"MAR 6, 2013",7:00 PM
CHI,COL,"MAR 6, 2013",8:00 PM
CGY,SJS,"MAR 6, 2013",9:30 PM
ANH,ARI,"MAR 6, 2013",10:00 PM
BOS,TOR,"MAR 7, 2013",7:00 PM
NJD,BUF,"MAR 7, 2013",7:00 PM
