HOME,AWAY,DATE,TIME (ET)
TBL,NYR,"OCT 4, 2008",12:00 PM
OTT,PIT,"OCT 4, 2008",2:30 PM
NYR,TBL,"OCT 5, 2008",12:00 PM
PIT,OTT,"OCT 5, 2008",2:30 PM
DET,TOR,"OCT 9, 2008",7:00 PM
COL,BOS,"OCT 9, 2008",10:00 PM
VAN,CGY,"OCT 9, 2008",10:30 PM
SJS,ANH,"OCT 9, 2008",10:30 PM
NJD,NYI,"OCT 10, 2008",7:00 PM
NYR,CHI,"OCT 10, 2008",7:00 PM
CAR,FLA,"OCT 10, 2008",7:00 PM
BUF,MON,"OCT 10, 2008",7:30 PM
ATL,WSH,"OCT 10, 2008",7:30 PM
STL,NSH,"OCT 10, 2008",8:30 PM
DAL,CBJ,"OCT 10, 2008",8:30 PM
TOR,MON,"OCT 11, 2008",7:00 PM
OTT,DET,"OCT 11, 2008",7:00 PM
NYI,STL,"OCT 11, 2008",7:00 PM
PHI,NYR,"OCT 11, 2008",7:00 PM
WSH,CHI,"OCT 11, 2008",7:00 PM
FLA,ATL,"OCT 11, 2008",7:00 PM
PIT,NJD,"OCT 11, 2008",7:30 PM
TBL,CAR,"OCT 11, 2008",7:30 PM
NSH,DAL,"OCT 11, 2008",8:00 PM
MIN,BOS,"OCT 11, 2008",8:30 PM
CGY,VAN,"OCT 11, 2008",10:00 PM
ARI,CBJ,"OCT 11, 2008",10:00 PM
SJS,LAK,"OCT 11, 2008",10:00 PM
EDM,COL,"OCT 12, 2008",8:00 PM
ANH,ARI,"OCT 12, 2008",8:00 PM
LAK,SJS,"OCT 12, 2008",9:00 PM
TOR,STL,"OCT 13, 2008",1:00 PM
NYI,BUF,"OCT 13, 2008",2:00 PM
NYR,NJD,"OCT 13, 2008",7:00 PM
PHI,MON,"OCT 13, 2008",7:00 PM
WSH,VAN,"OCT 13, 2008",7:00 PM
CAR,DET,"OCT 13, 2008",7:00 PM
CHI,NSH,"OCT 13, 2008",8:30 PM
ATL,MIN,"OCT 14, 2008",7:00 PM
PIT,PHI,"OCT 14, 2008",7:30 PM
CGY,COL,"OCT 14, 2008",9:30 PM
LAK,ANH,"OCT 14, 2008",10:30 PM
SJS,CBJ,"OCT 14, 2008",10:30 PM
NYR,BUF,"OCT 15, 2008",7:00 PM
MON,BOS,"OCT 15, 2008",7:30 PM
CHI,ARI,"OCT 15, 2008",8:30 PM
DAL,NSH,"OCT 15, 2008",8:30 PM
ANH,EDM,"OCT 15, 2008",10:00 PM
ATL,NJD,"OCT 16, 2008",7:00 PM
PIT,WSH,"OCT 16, 2008",7:30 PM
TBL,NYI,"OCT 16, 2008",7:30 PM
FLA,MIN,"OCT 16, 2008",7:30 PM
DET,VAN,"OCT 16, 2008",7:30 PM
STL,DAL,"OCT 16, 2008",8:30 PM
COL,PHI,"OCT 16, 2008",9:00 PM
OTT,ARI,"OCT 17, 2008",7:00 PM
NYR,TOR,"OCT 17, 2008",7:00 PM
CBJ,NSH,"OCT 17, 2008",7:00 PM
BUF,VAN,"OCT 17, 2008",7:30 PM
CGY,EDM,"OCT 17, 2008",9:00 PM
ANH,SJS,"OCT 17, 2008",10:00 PM
LAK,CAR,"OCT 17, 2008",10:30 PM
DAL,COL,"OCT 18, 2008",2:00 PM
MON,ARI,"OCT 18, 2008",7:00 PM
OTT,BOS,"OCT 18, 2008",7:00 PM
PIT,TOR,"OCT 18, 2008",7:00 PM
WSH,NJD,"OCT 18, 2008",7:00 PM
ATL,BUF,"OCT 18, 2008",7:00 PM
FLA,NYI,"OCT 18, 2008",7:00 PM
DET,NYR,"OCT 18, 2008",7:00 PM
TBL,MIN,"OCT 18, 2008",7:30 PM
NSH,CBJ,"OCT 18, 2008",8:00 PM
STL,CHI,"OCT 18, 2008",8:30 PM
EDM,CGY,"OCT 18, 2008",10:00 PM
SJS,PHI,"OCT 18, 2008",10:30 PM
CHI,VAN,"OCT 19, 2008",7:00 PM
ANH,CAR,"OCT 19, 2008",8:00 PM
BOS,PIT,"OCT 20, 2008",7:00 PM
NYR,DAL,"OCT 20, 2008",7:00 PM
