HOME,AWAY,DATE,TIME (ET)
TOR,MON,10/6/2011,7:00 PM
TOR,OTT,10/8/2011,7:00 PM
TOR,CGY,10/15/2011,7:00 PM
TOR,COL,10/17/2011,7:00 PM
TOR,WPG,10/19/2011,7:30 PM
BOS,TOR,10/20/2011,7:00 PM
MON,TOR,10/22/2011,7:00 PM
PHI,TOR,10/24/2011,7:00 PM
NYR,TOR,10/27/2011,7:00 PM
TOR,PIT,10/29/2011,7:00 PM
OTT,TOR,10/30/2011,7:30 PM
NJD,TOR,11/2/2011,7:30 PM
CBJ,TOR,11/3/2011,7:00 PM
TOR,BOS,11/5/2011,7:00 PM
TOR,FLA,11/8/2011,7:00 PM
STL,TOR,11/10/2011,8:00 PM
TOR,OTT,11/12/2011,7:00 PM
TOR,ARI,11/15/2011,7:00 PM
NSH,TOR,11/17/2011,8:00 PM
TOR,WSH,11/19/2011,7:00 PM
CAR,TOR,11/20/2011,5:00 PM
TBL,TOR,11/22/2011,7:30 PM
DAL,TOR,11/25/2011,8:30 PM
ANH,TOR,11/27/2011,9:00 PM
TOR,BOS,11/30/2011,7:00 PM
BOS,TOR,12/3/2011,7:00 PM
NYR,TOR,12/5/2011,7:00 PM
TOR,NJD,12/6/2011,7:00 PM
WSH,TOR,12/9/2011,7:00 PM
TOR,CAR,12/13/2011,7:00 PM
BUF,TOR,12/16/2011,7:30 PM
TOR,VAN,12/17/2011,7:00 PM
TOR,LAK,12/19/2011,7:00 PM
TOR,BUF,12/22/2011,7:00 PM
NYI,TOR,12/23/2011,7:00 PM
FLA,TOR,12/27/2011,7:30 PM
CAR,TOR,12/29/2011,7:00 PM
WPG,TOR,12/31/2011,7:00 PM
TOR,TBL,1/3/2012,7:00 PM
TOR,WPG,1/5/2012,7:00 PM
TOR,DET,1/7/2012,7:00 PM
TOR,BUF,1/10/2012,7:00 PM
BUF,TOR,1/13/2012,7:30 PM
TOR,NYR,1/14/2012,7:00 PM
TOR,OTT,1/17/2012,7:00 PM
TOR,MIN,1/19/2012,7:00 PM
TOR,MON,1/21/2012,7:00 PM
TOR,NYI,1/23/2012,7:00 PM
NYI,TOR,1/24/2012,7:00 PM
PIT,TOR,1/31/2012,7:00 PM
TOR,PIT,2/1/2012,7:30 PM
OTT,TOR,2/4/2012,7:00 PM
TOR,EDM,2/6/2012,7:00 PM
WPG,TOR,2/7/2012,8:30 PM
PHI,TOR,2/9/2012,7:00 PM
TOR,MON,2/11/2012,7:00 PM
CGY,TOR,2/14/2012,9:00 PM
EDM,TOR,2/15/2012,10:00 PM
VAN,TOR,2/18/2012,7:00 PM
TOR,NJD,2/21/2012,7:00 PM
TOR,SJS,2/23/2012,7:00 PM
TOR,WSH,2/25/2012,7:00 PM
TOR,FLA,2/28/2012,7:00 PM
CHI,TOR,2/29/2012,8:00 PM
MON,TOR,3/3/2012,7:00 PM
TOR,BOS,3/6/2012,7:00 PM
PIT,TOR,3/7/2012,7:30 PM
TOR,PHI,3/10/2012,7:00 PM
WSH,TOR,3/11/2012,5:00 PM
FLA,TOR,3/13/2012,7:30 PM
TBL,TOR,3/15/2012,7:30 PM
OTT,TOR,3/17/2012,7:00 PM
BOS,TOR,3/19/2012,7:00 PM
TOR,NYI,3/20/2012,7:00 PM
NJD,TOR,3/23/2012,7:00 PM
TOR,NYR,3/24/2012,7:00 PM
TOR,CAR,3/27/2012,7:00 PM
TOR,PHI,3/29/2012,7:00 PM
TOR,BUF,3/31/2012,7:00 PM
BUF,TOR,4/3/2012,7:00 PM
TOR,TBL,4/5/2012,7:00 PM
MON,TOR,4/7/2012,7:00 PM
