HOME,AWAY,DATE,TIME (ET)
MON,TOR,"OCT 1, 2013",7:00 PM
CHI,WSH,"OCT 1, 2013",8:00 PM
EDM,WPG,"OCT 1, 2013",10:00 PM
PHI,TOR,"OCT 2, 2013",7:30 PM
DET,BUF,"OCT 2, 2013",8:00 PM
COL,ANH,"OCT 2, 2013",9:30 PM
BOS,TBL,"OCT 3, 2013",7:00 PM
PIT,NJD,"OCT 3, 2013",7:00 PM
WSH,CGY,"OCT 3, 2013",7:00 PM
MIN,LAK,"OCT 3, 2013",8:00 PM
STL,NSH,"OCT 3, 2013",8:30 PM
DAL,FLA,"OCT 3, 2013",8:30 PM
ARI,NYR,"OCT 3, 2013",10:00 PM
SJS,VAN,"OCT 3, 2013",10:00 PM
BUF,OTT,"OCT 4, 2013",7:00 PM
NJD,NYI,"OCT 4, 2013",7:00 PM
CAR,DET,"OCT 4, 2013",7:00 PM
CBJ,CGY,"OCT 4, 2013",7:00 PM
WPG,LAK,"OCT 4, 2013",8:00 PM
COL,NSH,"OCT 4, 2013",9:00 PM
BOS,DET,"OCT 5, 2013",7:00 PM
TOR,OTT,"OCT 5, 2013",7:00 PM
MON,PHI,"OCT 5, 2013",7:00 PM
NYI,CBJ,"OCT 5, 2013",7:00 PM
PIT,BUF,"OCT 5, 2013",7:00 PM
CHI,TBL,"OCT 5, 2013",8:00 PM
STL,FLA,"OCT 5, 2013",8:00 PM
DAL,WSH,"OCT 5, 2013",8:00 PM
MIN,ANH,"OCT 5, 2013",8:00 PM
VAN,EDM,"OCT 5, 2013",10:00 PM
SJS,ARI,"OCT 5, 2013",10:30 PM
CAR,PHI,"OCT 6, 2013",5:00 PM
WPG,ANH,"OCT 6, 2013",8:00 PM
CGY,VAN,"OCT 6, 2013",8:00 PM
EDM,NJD,"OCT 7, 2013",9:30 PM
LAK,NYR,"OCT 7, 2013",10:30 PM
TOR,COL,"OCT 8, 2013",7:00 PM
NYI,ARI,"OCT 8, 2013",7:00 PM
PHI,FLA,"OCT 8, 2013",7:00 PM
PIT,CAR,"OCT 8, 2013",7:00 PM
BUF,TBL,"OCT 8, 2013",7:30 PM
