HOME,AWAY,DATE,TIME (ET)
BOS,PHI,10/8/2014,7:30 PM
PHI,NJD,10/9/2014,7:00 PM
PHI,MON,10/11/2014,7:00 PM
PHI,ANH,10/14/2014,7:00 PM
DAL,PHI,10/18/2014,8:00 PM
CHI,PHI,10/21/2014,8:30 PM
PIT,PHI,10/22/2014,8:00 PM
PHI,DET,10/25/2014,7:00 PM
PHI,LAK,10/28/2014,7:00 PM
TBL,PHI,10/30/2014,7:30 PM
FLA,PHI,11/1/2014,7:00 PM
PHI,EDM,11/4/2014,7:00 PM
PHI,FLA,11/6/2014,7:00 PM
PHI,COL,11/8/2014,7:00 PM
PHI,CBJ,11/14/2014,7:00 PM
MON,PHI,11/15/2014,7:00 PM
NYR,PHI,11/19/2014,8:00 PM
PHI,MIN,11/20/2014,7:00 PM
PHI,CBJ,11/22/2014,7:00 PM
NYI,PHI,11/24/2014,7:00 PM
DET,PHI,11/26/2014,7:30 PM
PHI,NYR,11/28/2014,1:00 PM
NYR,PHI,11/29/2014,1:00 PM
SJS,PHI,12/2/2014,10:00 PM
ANH,PHI,12/3/2014,10:30 PM
LAK,PHI,12/6/2014,4:00 PM
CBJ,PHI,12/9/2014,7:00 PM
PHI,NJD,12/11/2014,7:00 PM
PHI,CAR,12/13/2014,1:00 PM
PHI,TBL,12/16/2014,7:00 PM
PHI,FLA,12/18/2014,7:00 PM
TOR,PHI,12/20/2014,7:00 PM
WPG,PHI,12/21/2014,9:00 PM
MIN,PHI,12/23/2014,7:00 PM
NSH,PHI,12/27/2014,8:00 PM
ARI,PHI,12/29/2014,9:00 PM
COL,PHI,12/31/2014,9:00 PM
CAR,PHI,1/2/2015,7:00 PM
NJD,PHI,1/3/2015,7:00 PM
PHI,OTT,1/6/2015,7:00 PM
PHI,WSH,1/8/2015,7:00 PM
PHI,BOS,1/10/2015,1:00 PM
PHI,TBL,1/12/2015,7:00 PM
WSH,PHI,1/14/2015,8:00 PM
PHI,VAN,1/15/2015,7:00 PM
BUF,PHI,1/17/2015,7:00 PM
NYI,PHI,1/19/2015,1:00 PM
PHI,PIT,1/20/2015,7:30 PM
PHI,ARI,1/27/2015,7:00 PM
PHI,WPG,1/29/2015,7:00 PM
PHI,TOR,1/31/2015,7:00 PM
PHI,NYI,2/5/2015,7:00 PM
WSH,PHI,2/8/2015,3:00 PM
MON,PHI,2/10/2015,7:30 PM
CBJ,PHI,2/13/2015,7:00 PM
BUF,PHI,2/15/2015,7:30 PM
PHI,CBJ,2/17/2015,7:00 PM
PHI,BUF,2/19/2015,7:00 PM
PHI,NSH,2/21/2015,1:00 PM
PHI,WSH,2/22/2015,0:30 PM
CAR,PHI,2/24/2015,7:00 PM
TOR,PHI,2/26/2015,7:30 PM
PHI,NYR,2/28/2015,8:00 PM
PHI,CGY,3/3/2015,7:00 PM
PHI,STL,3/5/2015,7:00 PM
BOS,PHI,3/7/2015,1:00 PM
NJD,PHI,3/8/2015,5:00 PM
PHI,DAL,3/10/2015,7:00 PM
STL,PHI,3/12/2015,8:00 PM
PHI,DET,3/14/2015,1:00 PM
OTT,PHI,3/15/2015,7:00 PM
VAN,PHI,3/17/2015,10:00 PM
CGY,PHI,3/19/2015,9:00 PM
EDM,PHI,3/21/2015,10:00 PM
PHI,CHI,3/25/2015,8:00 PM
PHI,SJS,3/28/2015,1:00 PM
PIT,PHI,4/1/2015,8:00 PM
CAR,PHI,4/4/2015,1:00 PM
PHI,PIT,4/5/2015,0:30 PM
PHI,NYI,4/7/2015,7:00 PM
PHI,CAR,4/9/2015,7:00 PM
PHI,OTT,4/11/2015,0:30 PM
