HOME,AWAY,DATE,TIME (ET)
PIT,ANH,10/9/2014,7:00 PM
TOR,PIT,10/11/2014,7:00 PM
PIT,DAL,10/16/2014,7:00 PM
PIT,NYI,10/18/2014,7:00 PM
PIT,PHI,10/22/2014,8:00 PM
DET,PIT,10/23/2014,7:30 PM
NSH,PIT,10/25/2014,8:00 PM
PIT,NJD,10/28/2014,7:00 PM
PIT,LAK,10/30/2014,7:00 PM
PIT,BUF,11/1/2014,7:00 PM
MIN,PIT,11/4/2014,8:00 PM
WPG,PIT,11/6/2014,8:00 PM
BUF,PIT,11/8/2014,7:00 PM
NYR,PIT,11/11/2014,7:00 PM
TOR,PIT,11/14/2014,7:30 PM
PIT,NYR,11/15/2014,7:00 PM
MON,PIT,11/18/2014,7:30 PM
PIT,NYI,11/21/2014,7:00 PM
NYI,PIT,11/22/2014,7:00 PM
BOS,PIT,11/24/2014,7:00 PM
PIT,TOR,11/26/2014,7:30 PM
PIT,CAR,11/28/2014,7:00 PM
CAR,PIT,11/29/2014,7:00 PM
PIT,NJD,12/2/2014,7:00 PM
PIT,VAN,12/4/2014,7:00 PM
PIT,OTT,12/6/2014,1:00 PM
NYR,PIT,12/8/2014,7:00 PM
PIT,CGY,12/12/2014,7:00 PM
CBJ,PIT,12/13/2014,7:00 PM
PIT,TBL,12/15/2014,7:00 PM
PIT,COL,12/18/2014,7:00 PM
PIT,FLA,12/20/2014,7:00 PM
FLA,PIT,12/22/2014,7:30 PM
TBL,PIT,12/23/2014,7:30 PM
PIT,WSH,12/27/2014,7:30 PM
NJD,PIT,12/29/2014,7:00 PM
PIT,CAR,12/31/2014,7:00 PM
PIT,TBL,1/2/2015,7:00 PM
PIT,MON,1/3/2015,7:00 PM
PIT,BOS,1/7/2015,8:00 PM
MON,PIT,1/10/2015,7:00 PM
PIT,MIN,1/13/2015,7:00 PM
NYI,PIT,1/16/2015,7:00 PM
PIT,NYR,1/18/2015,0:30 PM
PHI,PIT,1/20/2015,7:30 PM
PIT,CHI,1/21/2015,8:00 PM
PIT,WPG,1/27/2015,7:00 PM
WSH,PIT,1/28/2015,8:00 PM
NJD,PIT,1/30/2015,7:00 PM
PIT,NSH,2/1/2015,2:00 PM
EDM,PIT,2/4/2015,8:00 PM
CGY,PIT,2/6/2015,9:00 PM
VAN,PIT,2/7/2015,10:00 PM
PIT,DET,2/11/2015,8:00 PM
OTT,PIT,2/12/2015,7:30 PM
CHI,PIT,2/15/2015,0:30 PM
PIT,WSH,2/17/2015,7:00 PM
PIT,CBJ,2/19/2015,7:00 PM
STL,PIT,2/21/2015,8:00 PM
PIT,FLA,2/22/2015,6:00 PM
WSH,PIT,2/25/2015,8:00 PM
PIT,CBJ,3/1/2015,5:00 PM
COL,PIT,3/4/2015,10:00 PM
ANH,PIT,3/6/2015,10:00 PM
LAK,PIT,3/7/2015,10:00 PM
SJS,PIT,3/9/2015,10:00 PM
PIT,EDM,3/12/2015,7:00 PM
PIT,BOS,3/14/2015,1:00 PM
PIT,DET,3/15/2015,0:30 PM
NJD,PIT,3/17/2015,7:00 PM
DAL,PIT,3/19/2015,8:30 PM
ARI,PIT,3/21/2015,9:00 PM
PIT,STL,3/24/2015,7:00 PM
CAR,PIT,3/26/2015,7:00 PM
PIT,ARI,3/28/2015,1:00 PM
PIT,SJS,3/29/2015,7:30 PM
PIT,PHI,4/1/2015,8:00 PM
CBJ,PIT,4/4/2015,2:00 PM
PHI,PIT,4/5/2015,0:30 PM
OTT,PIT,4/7/2015,7:30 PM
PIT,NYI,4/10/2015,7:00 PM
BUF,PIT,4/11/2015,7:00 PM
