HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
FLA,NJD,10/13/2016,7:30 PM,0,0.0
FLA,DET,10/15/2016,7:00 PM,0,47.5
TBL,FLA,10/18/2016,7:30 PM,206,72.5
FLA,WSH,10/20/2016,7:30 PM,206,48.0
FLA,COL,10/22/2016,7:00 PM,0,47.5
PIT,FLA,10/25/2016,7:00 PM,1011,72.0
TOR,FLA,10/27/2016,7:30 PM,224,48.5
BUF,FLA,10/29/2016,1:00 PM,59,41.5
DET,FLA,10/30/2016,5:00 PM,219,28.0
FLA,BOS,11/1/2016,7:30 PM,1156,50.5
FLA,NJD,11/3/2016,7:30 PM,0,48.0
WSH,FLA,11/5/2016,7:00 PM,924,47.5
FLA,TBL,11/7/2016,7:30 PM,924,48.5
FLA,SJS,11/10/2016,7:30 PM,0,72.0
FLA,NYI,11/12/2016,7:00 PM,0,47.5
MON,FLA,11/15/2016,7:30 PM,1410,72.5
TOR,FLA,11/17/2016,7:30 PM,314,48.0
OTT,FLA,11/19/2016,7:00 PM,219,47.5
NYR,FLA,11/20/2016,5:00 PM,333,22.0
FLA,PHI,11/22/2016,7:30 PM,1094,50.5
FLA,CBJ,11/26/2016,7:00 PM,0,95.5
CAR,FLA,11/27/2016,6:00 PM,699,23.0
CHI,FLA,11/29/2016,8:30 PM,639,50.5
DET,FLA,12/1/2016,7:30 PM,238,47.0
OTT,FLA,12/3/2016,7:00 PM,424,47.5
BOS,FLA,12/5/2016,7:00 PM,317,48.0
PHI,FLA,12/6/2016,7:00 PM,268,24.0
FLA,PIT,12/8/2016,7:30 PM,1024,48.5
FLA,VAN,12/10/2016,7:00 PM,0,47.5
MIN,FLA,12/13/2016,8:00 PM,1505,73.0
WPG,FLA,12/15/2016,8:00 PM,390,48.0
COL,FLA,12/16/2016,9:00 PM,934,25.0
FLA,BUF,12/20/2016,7:30 PM,1720,94.5
FLA,BOS,12/22/2016,7:30 PM,0,48.0
FLA,DET,12/23/2016,7:30 PM,0,24.0
FLA,TOR,12/28/2016,7:00 PM,0,119.5
FLA,MON,12/29/2016,7:30 PM,0,24.5
DAL,FLA,12/31/2016,8:00 PM,1109,48.5
FLA,WPG,1/4/2017,7:00 PM,1109,95.0
FLA,NSH,1/6/2017,7:30 PM,0,48.5
FLA,BOS,1/7/2017,7:00 PM,0,23.5
NJD,FLA,1/9/2017,7:00 PM,1087,48.0
NYI,FLA,1/11/2017,7:00 PM,13,48.0
FLA,NYI,1/13/2017,7:30 PM,1088,48.5
FLA,CBJ,1/14/2017,7:00 PM,0,23.5
CGY,FLA,1/17/2017,9:00 PM,2493,74.0
EDM,FLA,1/18/2017,9:30 PM,176,24.5
VAN,FLA,1/20/2017,10:00 PM,509,48.5
ARI,FLA,1/23/2017,9:00 PM,1223,71.0
FLA,TBL,1/26/2017,7:30 PM,1988,70.5
FLA,OTT,1/31/2017,7:30 PM,0,120.0
FLA,ANH,2/3/2017,7:30 PM,0,72.0
FLA,LAK,2/9/2017,7:30 PM,0,144.0
NSH,FLA,2/11/2017,2:00 PM,815,42.5
SJS,FLA,2/15/2017,10:30 PM,1935,104.5
ANH,FLA,2/17/2017,10:00 PM,325,47.5
LAK,FLA,2/18/2017,10:00 PM,32,24.0
STL,FLA,2/20/2017,8:00 PM,1597,46.0
FLA,EDM,2/22/2017,7:30 PM,1062,47.5
FLA,CGY,2/24/2017,7:30 PM,0,48.0
FLA,OTT,2/26/2017,7:30 PM,0,48.0
FLA,CAR,2/28/2017,7:30 PM,0,48.0
PHI,FLA,3/2/2017,7:00 PM,1024,47.5
FLA,DAL,3/4/2017,7:00 PM,1024,48.0
FLA,NYR,3/7/2017,7:30 PM,0,72.5
FLA,MIN,3/10/2017,7:30 PM,0,72.0
TBL,FLA,3/11/2017,7:00 PM,206,23.5
FLA,TOR,3/14/2017,7:30 PM,206,72.5
CBJ,FLA,3/16/2017,7:00 PM,992,47.5
NYR,FLA,3/17/2017,7:00 PM,479,24.0
PIT,FLA,3/19/2017,1:00 PM,317,42.0
FLA,CAR,3/21/2017,7:30 PM,1011,54.5
FLA,ARI,3/23/2017,7:30 PM,0,48.0
FLA,CHI,3/25/2017,7:00 PM,0,47.5
BUF,FLA,3/27/2017,7:00 PM,1182,48.0
TOR,FLA,3/28/2017,7:30 PM,59,24.5
MON,FLA,3/30/2017,7:30 PM,314,48.0
BOS,FLA,4/1/2017,1:00 PM,254,41.5
FLA,MON,4/3/2017,7:30 PM,1255,54.5
FLA,STL,4/6/2017,7:30 PM,0,72.0
FLA,BUF,4/8/2017,7:00 PM,0,47.5
WSH,FLA,4/9/2017,7:00 PM,924,24.0
