HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
CBJ,BOS,10/13/2016,6:00 PM,0,0.0
CBJ,SJS,10/15/2016,6:00 PM,0,48.0
CBJ,CHI,10/21/2016,6:00 PM,0,144.0
DAL,CBJ,10/22/2016,7:00 PM,913,25.0
LAK,CBJ,10/25/2016,9:30 PM,1252,74.5
SJS,CBJ,10/27/2016,9:30 PM,296,48.0
ANH,CBJ,10/28/2016,9:00 PM,325,23.5
CBJ,DAL,11/1/2016,6:00 PM,1966,93.0
CBJ,MON,11/4/2016,6:00 PM,0,72.0
STL,CBJ,11/5/2016,6:00 PM,400,24.0
CBJ,ANH,11/9/2016,6:00 PM,400,96.0
BOS,CBJ,11/10/2016,6:00 PM,644,24.0
CBJ,STL,11/12/2016,6:00 PM,644,48.0
CBJ,WSH,11/15/2016,6:00 PM,0,72.0
CBJ,NYR,11/18/2016,6:00 PM,0,72.0
WSH,CBJ,11/20/2016,11:30 PM,328,53.5
CBJ,COL,11/21/2016,6:00 PM,328,18.5
CBJ,CGY,11/23/2016,6:00 PM,0,48.0
TBL,CBJ,11/25/2016,6:30 PM,829,48.5
FLA,CBJ,11/26/2016,6:00 PM,206,23.5
CBJ,TBL,11/29/2016,6:00 PM,992,72.0
COL,CBJ,12/1/2016,8:00 PM,1161,50.0
ARI,CBJ,12/3/2016,7:00 PM,591,47.0
CBJ,ARI,12/5/2016,6:00 PM,1672,47.0
DET,CBJ,12/9/2016,6:30 PM,166,96.5
CBJ,NYI,12/10/2016,6:00 PM,166,23.5
EDM,CBJ,12/13/2016,8:00 PM,1707,74.0
CGY,CBJ,12/16/2016,8:00 PM,176,72.0
VAN,CBJ,12/18/2016,3:00 PM,421,43.0
CBJ,LAK,12/20/2016,6:00 PM,2053,51.0
CBJ,PIT,12/22/2016,6:00 PM,0,48.0
CBJ,MON,12/23/2016,6:00 PM,0,24.0
CBJ,BOS,12/27/2016,6:00 PM,0,96.0
WPG,CBJ,12/29/2016,7:00 PM,927,49.0
MIN,CBJ,12/31/2016,5:00 PM,390,46.0
CBJ,EDM,1/3/2017,6:00 PM,620,73.0
WSH,CBJ,1/5/2017,6:00 PM,328,48.0
CBJ,NYR,1/7/2017,6:00 PM,328,48.0
CBJ,PHI,1/8/2017,5:00 PM,0,23.0
CAR,CBJ,1/10/2017,6:00 PM,372,49.0
TBL,CBJ,1/13/2017,6:30 PM,587,72.5
FLA,CBJ,1/14/2017,6:00 PM,206,23.5
CBJ,CAR,1/17/2017,6:00 PM,992,72.0
CBJ,OTT,1/19/2017,6:00 PM,0,48.0
CBJ,CAR,1/21/2017,4:00 PM,0,46.0
OTT,CBJ,1/22/2017,4:00 PM,527,24.0
NYI,CBJ,1/24/2017,6:00 PM,340,50.0
NSH,CBJ,1/26/2017,7:00 PM,762,49.0
NYR,CBJ,1/31/2017,6:00 PM,763,119.0
PIT,CBJ,2/3/2017,6:00 PM,317,72.0
CBJ,NJD,2/4/2017,6:00 PM,162,24.0
DET,CBJ,2/7/2017,6:30 PM,166,72.5
CBJ,VAN,2/9/2017,6:00 PM,166,47.5
CBJ,DET,2/11/2017,4:00 PM,0,46.0
CBJ,NYR,2/13/2017,6:00 PM,0,50.0
CBJ,TOR,2/15/2017,6:00 PM,0,48.0
CBJ,PIT,2/17/2017,6:00 PM,0,48.0
CBJ,NSH,2/19/2017,5:00 PM,0,47.0
CBJ,NYI,2/25/2017,4:00 PM,0,143.0
NYR,CBJ,2/26/2017,4:00 PM,479,24.0
MON,CBJ,2/28/2017,6:30 PM,329,50.5
CBJ,MIN,3/2/2017,6:00 PM,612,47.5
OTT,CBJ,3/4/2017,6:00 PM,527,48.0
NJD,CBJ,3/5/2017,4:00 PM,333,22.0
CBJ,NJD,3/7/2017,6:00 PM,468,50.0
CBJ,BUF,3/10/2017,6:00 PM,0,72.0
BUF,CBJ,3/11/2017,6:00 PM,294,24.0
PHI,CBJ,3/13/2017,6:00 PM,278,48.0
CBJ,FLA,3/16/2017,6:00 PM,417,72.0
NYI,CBJ,3/18/2017,0:00 PM,480,42.0
NJD,CBJ,3/19/2017,0:00 PM,13,24.0
CBJ,TOR,3/22/2017,6:00 PM,468,78.0
WSH,CBJ,3/23/2017,6:00 PM,328,24.0
CBJ,PHI,3/25/2017,1:00 PM,328,43.0
CBJ,BUF,3/28/2017,6:00 PM,0,77.0
CAR,CBJ,3/30/2017,6:00 PM,372,48.0
CHI,CBJ,3/31/2017,7:30 PM,639,25.5
CBJ,WSH,4/2/2017,5:00 PM,277,45.5
PIT,CBJ,4/4/2017,6:00 PM,162,49.0
CBJ,WPG,4/6/2017,6:00 PM,162,48.0
PHI,CBJ,4/8/2017,11:30 PM,417,53.5
TOR,CBJ,4/9/2017,5:00 PM,333,17.5
