HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
PIT,WSH,10/13/2016,7:00 PM,0,0.0
PIT,ANH,10/15/2016,7:00 PM,0,48.0
PIT,COL,10/17/2016,7:00 PM,0,48.0
MON,PIT,10/18/2016,7:30 PM,478,24.5
PIT,SJS,10/20/2016,7:00 PM,478,47.5
NSH,PIT,10/22/2016,8:00 PM,473,49.0
PIT,FLA,10/25/2016,7:00 PM,473,71.0
PIT,NYI,10/27/2016,7:00 PM,0,48.0
PHI,PIT,10/29/2016,7:00 PM,258,48.0
ANH,PIT,11/2/2016,10:30 PM,2382,99.5
LAK,PIT,11/3/2016,10:30 PM,32,24.0
SJS,PIT,11/5/2016,10:30 PM,296,48.0
PIT,EDM,11/8/2016,7:00 PM,2246,68.5
PIT,MIN,11/10/2016,7:00 PM,0,48.0
PIT,TOR,11/12/2016,7:00 PM,0,48.0
WSH,PIT,11/16/2016,8:00 PM,190,97.0
NYI,PIT,11/18/2016,7:00 PM,204,47.0
BUF,PIT,11/19/2016,7:00 PM,297,24.0
PIT,NYR,11/21/2016,7:00 PM,179,48.0
NYR,PIT,11/23/2016,7:00 PM,317,48.0
MIN,PIT,11/25/2016,4:00 PM,1011,45.0
PIT,NJD,11/26/2016,7:00 PM,736,27.0
NYI,PIT,11/30/2016,8:00 PM,318,97.0
PIT,DAL,12/1/2016,7:00 PM,318,23.0
PIT,DET,12/3/2016,7:00 PM,0,48.0
PIT,OTT,12/5/2016,7:00 PM,0,48.0
FLA,PIT,12/8/2016,7:30 PM,1011,72.5
TBL,PIT,12/10/2016,7:00 PM,206,47.5
PIT,ARI,12/12/2016,7:00 PM,871,48.0
PIT,BOS,12/14/2016,7:30 PM,0,48.5
PIT,LAK,12/16/2016,7:00 PM,0,47.5
TOR,PIT,12/17/2016,7:00 PM,224,24.0
PIT,NYR,12/20/2016,7:00 PM,224,72.0
CBJ,PIT,12/22/2016,7:00 PM,162,48.0
PIT,NJD,12/23/2016,7:00 PM,162,24.0
NJD,PIT,12/27/2016,7:00 PM,306,96.0
PIT,CAR,12/28/2016,7:00 PM,306,24.0
PIT,MON,12/31/2016,7:00 PM,0,72.0
PIT,TBL,1/8/2017,1:00 PM,0,186.0
WSH,PIT,1/11/2017,8:00 PM,190,79.0
OTT,PIT,1/12/2017,7:30 PM,455,23.5
DET,PIT,1/14/2017,7:00 PM,424,47.5
PIT,WSH,1/16/2017,7:00 PM,211,48.0
MON,PIT,1/18/2017,7:30 PM,478,48.5
CAR,PIT,1/20/2017,7:00 PM,719,47.5
PIT,BOS,1/22/2017,0:30 PM,326,41.5
PIT,STL,1/24/2017,7:00 PM,0,54.5
BOS,PIT,1/26/2017,7:00 PM,483,48.0
PIT,NSH,1/31/2017,7:00 PM,483,120.0
PIT,CBJ,2/3/2017,7:00 PM,0,72.0
STL,PIT,2/4/2017,8:00 PM,562,25.0
PIT,CGY,2/7/2017,7:00 PM,562,71.0
COL,PIT,2/9/2017,9:00 PM,1316,50.0
ARI,PIT,2/11/2017,8:00 PM,591,47.0
PIT,VAN,2/14/2017,7:00 PM,1833,71.0
PIT,WPG,2/16/2017,7:00 PM,0,48.0
CBJ,PIT,2/17/2017,7:00 PM,162,24.0
PIT,DET,2/19/2017,3:00 PM,162,44.0
CAR,PIT,2/21/2017,7:00 PM,326,52.0
PIT,PHI,2/25/2017,8:00 PM,326,97.0
DAL,PIT,2/28/2017,8:30 PM,1069,72.5
CHI,PIT,3/1/2017,8:00 PM,799,23.5
PIT,TBL,3/3/2017,7:00 PM,413,47.0
PIT,BUF,3/5/2017,5:00 PM,0,46.0
WPG,PIT,3/8/2017,8:00 PM,1059,75.0
EDM,PIT,3/10/2017,9:00 PM,746,49.0
VAN,PIT,3/11/2017,10:00 PM,509,25.0
CGY,PIT,3/13/2017,9:00 PM,421,47.0
PHI,PIT,3/15/2017,7:30 PM,2009,46.5
PIT,NJD,3/17/2017,7:00 PM,258,47.5
PIT,FLA,3/19/2017,1:00 PM,0,42.0
BUF,PIT,3/21/2017,7:00 PM,179,54.0
OTT,PIT,3/23/2017,7:30 PM,234,48.5
PIT,NYI,3/24/2017,7:00 PM,406,23.5
PIT,PHI,3/26/2017,0:30 PM,0,41.5
PIT,CHI,3/29/2017,8:00 PM,0,79.5
NYR,PIT,3/31/2017,7:00 PM,317,47.0
PIT,CAR,4/2/2017,5:00 PM,317,46.0
PIT,CBJ,4/4/2017,7:00 PM,0,50.0
NJD,PIT,4/6/2017,7:00 PM,306,48.0
TOR,PIT,4/8/2017,7:00 PM,335,48.0
NYR,PIT,4/9/2017,7:00 PM,342,24.0
