HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
STL,MIN,10/13/2016,7:00 PM,460,0.0
MIN,WPG,10/15/2016,6:00 PM,460,47.0
MIN,LAK,10/18/2016,7:00 PM,0,73.0
MIN,TOR,10/20/2016,7:00 PM,0,48.0
NJD,MIN,10/22/2016,6:00 PM,1002,47.0
NYI,MIN,10/23/2016,5:00 PM,13,23.0
BOS,MIN,10/25/2016,6:00 PM,190,49.0
BUF,MIN,10/27/2016,6:00 PM,401,48.0
MIN,DAL,10/29/2016,7:00 PM,724,49.0
MIN,BUF,11/1/2016,7:00 PM,0,72.0
COL,MIN,11/5/2016,2:00 PM,700,91.0
PIT,MIN,11/10/2016,6:00 PM,1316,124.0
PHI,MIN,11/12/2016,6:00 PM,258,48.0
OTT,MIN,11/13/2016,4:00 PM,375,22.0
MIN,CGY,11/15/2016,7:00 PM,848,51.0
MIN,BOS,11/17/2016,7:00 PM,0,48.0
MIN,COL,11/19/2016,7:00 PM,0,48.0
DAL,MIN,11/21/2016,7:30 PM,861,48.5
MIN,WPG,11/23/2016,6:00 PM,861,46.5
MIN,PIT,11/25/2016,3:00 PM,0,45.0
STL,MIN,11/26/2016,7:00 PM,460,28.0
VAN,MIN,11/29/2016,9:00 PM,1779,74.0
CGY,MIN,12/2/2016,8:00 PM,421,71.0
EDM,MIN,12/4/2016,8:30 PM,176,48.5
TOR,MIN,12/7/2016,6:30 PM,1688,70.0
MIN,EDM,12/9/2016,7:00 PM,686,48.5
MIN,STL,12/11/2016,5:00 PM,0,46.0
MIN,FLA,12/13/2016,7:00 PM,0,50.0
NSH,MIN,12/15/2016,7:00 PM,691,48.0
MIN,ARI,12/17/2016,1:00 PM,691,42.0
MIN,COL,12/20/2016,7:00 PM,0,78.0
MON,MIN,12/22/2016,6:30 PM,952,47.5
NYR,MIN,12/23/2016,6:00 PM,329,23.5
NSH,MIN,12/27/2016,7:00 PM,763,97.0
MIN,NYI,12/29/2016,7:00 PM,691,48.0
MIN,CBJ,12/31/2016,5:00 PM,0,46.0
SJS,MIN,1/5/2017,9:30 PM,1579,124.5
LAK,MIN,1/7/2017,3:00 PM,296,41.5
ANH,MIN,1/8/2017,7:00 PM,32,28.0
MIN,MON,1/12/2017,7:00 PM,1523,96.0
DAL,MIN,1/14/2017,8:00 PM,861,49.0
CHI,MIN,1/15/2017,6:00 PM,799,22.0
MIN,NJD,1/17/2017,7:00 PM,347,49.0
MIN,ARI,1/19/2017,7:00 PM,0,48.0
MIN,ANH,1/21/2017,8:00 PM,0,49.0
MIN,NSH,1/22/2017,7:00 PM,0,23.0
DAL,MIN,1/24/2017,7:30 PM,861,48.5
MIN,STL,1/26/2017,7:00 PM,861,47.5
EDM,MIN,1/31/2017,8:00 PM,1094,121.0
CGY,MIN,2/1/2017,9:00 PM,176,25.0
VAN,MIN,2/4/2017,9:00 PM,421,72.0
WPG,MIN,2/7/2017,7:00 PM,1161,70.0
MIN,CHI,2/8/2017,7:00 PM,390,24.0
MIN,TBL,2/10/2017,7:00 PM,0,48.0
MIN,DET,2/12/2017,2:00 PM,0,43.0
MIN,ANH,2/14/2017,7:00 PM,0,53.0
MIN,DAL,2/16/2017,7:00 PM,0,48.0
MIN,NSH,2/18/2017,7:00 PM,0,48.0
MIN,CHI,2/21/2017,7:00 PM,0,72.0
MIN,LAK,2/27/2017,7:00 PM,0,144.0
WPG,MIN,2/28/2017,7:00 PM,390,24.0
CBJ,MIN,3/2/2017,6:00 PM,927,47.0
MIN,SJS,3/5/2017,5:00 PM,620,71.0
MIN,STL,3/7/2017,7:00 PM,0,50.0
TBL,MIN,3/9/2017,6:30 PM,1309,47.5
FLA,MIN,3/10/2017,6:30 PM,206,24.0
CHI,MIN,3/12/2017,6:00 PM,1186,47.5
WSH,MIN,3/14/2017,6:00 PM,598,48.0
CAR,MIN,3/16/2017,6:00 PM,230,48.0
MIN,NYR,3/18/2017,6:00 PM,986,48.0
WPG,MIN,3/19/2017,4:00 PM,390,22.0
MIN,SJS,3/21/2017,7:00 PM,390,51.0
MIN,PHI,3/23/2017,7:00 PM,0,48.0
MIN,VAN,3/25/2017,1:00 PM,0,42.0
DET,MIN,3/26/2017,6:00 PM,617,29.0
MIN,WSH,3/28/2017,7:00 PM,617,49.0
MIN,OTT,3/30/2017,7:00 PM,0,48.0
NSH,MIN,4/1/2017,1:00 PM,691,42.0
MIN,COL,4/2/2017,5:00 PM,691,28.0
MIN,CAR,4/4/2017,7:00 PM,0,50.0
COL,MIN,4/6/2017,8:00 PM,700,49.0
ARI,MIN,4/8/2017,8:00 PM,591,48.0
