HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
EDM,CGY,10/12/2016,8:00 PM,176,0.0
CGY,EDM,10/14/2016,7:00 PM,176,47.0
VAN,CGY,10/15/2016,8:00 PM,421,25.0
CGY,BUF,10/18/2016,7:00 PM,421,71.0
CGY,CAR,10/20/2016,7:00 PM,0,48.0
CGY,STL,10/22/2016,8:00 PM,0,49.0
CHI,CGY,10/24/2016,6:30 PM,1401,46.5
STL,CGY,10/25/2016,6:00 PM,259,23.5
CGY,OTT,10/28/2016,7:00 PM,1440,73.0
CGY,WSH,10/30/2016,7:30 PM,0,48.5
CHI,CGY,11/1/2016,6:30 PM,1401,47.0
SJS,CGY,11/3/2016,8:30 PM,1837,50.0
LAK,CGY,11/5/2016,8:00 PM,296,47.5
ANH,CGY,11/6/2016,7:30 PM,32,23.5
CGY,DAL,11/10/2016,7:00 PM,1204,95.5
CGY,NYR,11/12/2016,8:00 PM,0,49.0
MIN,CGY,11/15/2016,6:00 PM,1054,70.0
CGY,ARI,11/16/2016,8:00 PM,1054,26.0
CGY,CHI,11/18/2016,7:00 PM,0,47.0
DET,CGY,11/20/2016,5:30 PM,1573,46.5
BUF,CGY,11/21/2016,5:00 PM,219,23.5
CBJ,CGY,11/23/2016,5:00 PM,294,48.0
BOS,CGY,11/25/2016,5:30 PM,644,48.5
PHI,CGY,11/27/2016,5:00 PM,268,47.5
NYI,CGY,11/28/2016,5:00 PM,78,24.0
CGY,TOR,11/30/2016,6:30 PM,2034,49.5
CGY,MIN,12/2/2016,7:00 PM,0,48.5
CGY,ANH,12/4/2016,7:30 PM,0,48.5
DAL,CGY,12/6/2016,6:30 PM,1535,47.0
ARI,CGY,12/8/2016,7:00 PM,987,48.5
CGY,WPG,12/10/2016,8:00 PM,1213,49.0
CGY,TBL,12/14/2016,7:30 PM,0,95.5
CGY,CBJ,12/16/2016,7:00 PM,0,47.5
ARI,CGY,12/19/2016,7:00 PM,1213,72.0
SJS,CGY,12/20/2016,8:30 PM,602,25.5
CGY,VAN,12/23/2016,7:00 PM,1023,70.5
COL,CGY,12/27/2016,7:00 PM,897,96.0
CGY,ANH,12/29/2016,7:00 PM,897,48.0
CGY,ARI,12/31/2016,8:00 PM,0,49.0
CGY,COL,1/4/2017,8:00 PM,0,96.0
VAN,CGY,1/6/2017,8:00 PM,421,48.0
CGY,VAN,1/7/2017,8:00 PM,421,24.0
WPG,CGY,1/9/2017,6:00 PM,748,46.0
CGY,SJS,1/11/2017,7:30 PM,748,49.5
CGY,NJD,1/13/2017,7:00 PM,0,47.5
EDM,CGY,1/14/2017,8:00 PM,176,25.0
CGY,FLA,1/17/2017,7:00 PM,176,71.0
CGY,NSH,1/19/2017,7:00 PM,0,48.0
CGY,EDM,1/21/2017,8:00 PM,0,49.0
TOR,CGY,1/23/2017,5:30 PM,1689,45.5
MON,CGY,1/24/2017,5:30 PM,314,24.0
OTT,CGY,1/26/2017,5:30 PM,104,48.0
CGY,MIN,2/1/2017,8:00 PM,1791,146.5
NJD,CGY,2/3/2017,5:30 PM,2022,45.5
NYR,CGY,2/5/2017,0:00 PM,11,42.5
PIT,CGY,2/7/2017,5:00 PM,317,53.0
CGY,ARI,2/13/2017,7:00 PM,1783,146.0
CGY,PHI,2/15/2017,7:30 PM,0,48.5
VAN,CGY,2/18/2017,8:00 PM,421,72.5
NSH,CGY,2/21/2017,6:00 PM,2033,70.0
TBL,CGY,2/23/2017,5:30 PM,619,47.5
FLA,CGY,2/24/2017,5:30 PM,206,24.0
CAR,CGY,2/26/2017,1:00 PM,699,43.5
CGY,LAK,2/28/2017,7:00 PM,2040,54.0
CGY,DET,3/3/2017,7:00 PM,0,72.0
CGY,NYI,3/5/2017,2:00 PM,0,43.0
CGY,MON,3/9/2017,7:00 PM,0,101.0
WPG,CGY,3/11/2017,5:00 PM,748,46.0
CGY,PIT,3/13/2017,7:00 PM,748,50.0
CGY,BOS,3/15/2017,7:00 PM,0,48.0
CGY,DAL,3/17/2017,7:00 PM,0,48.0
CGY,LAK,3/19/2017,7:30 PM,0,48.5
WSH,CGY,3/21/2017,5:00 PM,1973,45.5
NSH,CGY,3/23/2017,6:00 PM,568,49.0
STL,CGY,3/25/2017,5:00 PM,255,47.0
CGY,COL,3/27/2017,7:00 PM,1440,50.0
CGY,LAK,3/29/2017,7:00 PM,0,48.0
CGY,SJS,3/31/2017,7:00 PM,0,48.0
CGY,ANH,4/2/2017,7:30 PM,0,48.5
ANH,CGY,4/4/2017,8:00 PM,1204,48.5
LAK,CGY,4/6/2017,8:30 PM,32,48.5
SJS,CGY,4/8/2017,8:00 PM,296,47.5
