HOME,AWAY,DATE,LOCAL TIME,DIST FROM,TIME SINCE
BUF,MON,10/13/2016,7:00 PM,0,0.0
EDM,BUF,10/16/2016,7:00 PM,1740,72.0
CGY,BUF,10/18/2016,9:00 PM,176,50.0
VAN,BUF,10/20/2016,10:00 PM,421,49.0
PHI,BUF,10/25/2016,7:00 PM,2407,117.0
BUF,MIN,10/27/2016,7:00 PM,278,48.0
BUF,FLA,10/29/2016,1:00 PM,0,42.0
WPG,BUF,10/30/2016,3:00 PM,996,26.0
MIN,BUF,11/1/2016,8:00 PM,390,53.0
BUF,TOR,11/3/2016,7:00 PM,724,47.0
OTT,BUF,11/5/2016,7:00 PM,234,48.0
BOS,BUF,11/7/2016,7:00 PM,317,48.0
BUF,OTT,11/9/2016,7:30 PM,401,48.5
BUF,NJD,11/11/2016,7:00 PM,0,47.5
NJD,BUF,11/12/2016,7:00 PM,285,24.0
STL,BUF,11/15/2016,8:00 PM,868,73.0
BUF,TBL,11/17/2016,7:00 PM,335,47.0
BUF,PIT,11/19/2016,7:00 PM,0,48.0
BUF,CGY,11/21/2016,7:00 PM,0,48.0
BUF,DET,11/23/2016,7:00 PM,0,48.0
WSH,BUF,11/25/2016,5:00 PM,292,46.0
OTT,BUF,11/29/2016,7:30 PM,455,98.5
BUF,NYR,12/1/2016,7:00 PM,234,47.5
BUF,BOS,12/3/2016,1:00 PM,0,42.0
WSH,BUF,12/5/2016,7:00 PM,292,54.0
BUF,EDM,12/6/2016,7:00 PM,292,24.0
BUF,WSH,12/9/2016,7:00 PM,0,72.0
BUF,LAK,12/13/2016,7:00 PM,0,96.0
BUF,NYI,12/16/2016,7:00 PM,0,72.0
CAR,BUF,12/17/2016,7:00 PM,487,24.0
FLA,BUF,12/20/2016,7:30 PM,699,72.5
BUF,CAR,12/22/2016,7:00 PM,1182,47.5
NYI,BUF,12/23/2016,7:00 PM,297,24.0
DET,BUF,12/27/2016,7:30 PM,489,96.5
BUF,BOS,12/29/2016,7:00 PM,219,47.5
BOS,BUF,12/31/2016,1:00 PM,401,42.0
NYR,BUF,1/3/2017,7:00 PM,187,78.0
CHI,BUF,1/5/2017,8:30 PM,717,49.5
BUF,WPG,1/7/2017,1:00 PM,457,40.5
BUF,PHI,1/10/2017,7:00 PM,0,78.0
TBL,BUF,1/12/2017,7:30 PM,1049,48.5
CAR,BUF,1/13/2017,7:30 PM,587,24.0
BUF,DAL,1/16/2017,1:00 PM,487,65.5
TOR,BUF,1/17/2017,7:30 PM,59,30.5
BUF,DET,1/20/2017,7:00 PM,59,71.5
MON,BUF,1/21/2017,7:00 PM,319,24.0
NSH,BUF,1/24/2017,8:00 PM,944,73.0
DAL,BUF,1/26/2017,8:30 PM,615,48.5
MON,BUF,1/31/2017,7:30 PM,1515,119.0
BUF,NYR,2/2/2017,7:00 PM,319,47.5
BUF,OTT,2/4/2017,7:00 PM,0,48.0
NJD,BUF,2/6/2017,7:00 PM,285,48.0
BUF,SJS,2/7/2017,7:00 PM,285,24.0
BUF,ANH,2/9/2017,7:00 PM,0,48.0
TOR,BUF,2/11/2017,7:00 PM,59,48.0
BUF,VAN,2/12/2017,7:30 PM,59,24.5
OTT,BUF,2/14/2017,7:30 PM,234,48.0
BUF,COL,2/16/2017,7:00 PM,234,47.5
BUF,STL,2/18/2017,1:00 PM,0,42.0
BUF,CHI,2/19/2017,6:00 PM,0,29.0
COL,BUF,2/25/2017,10:00 PM,1365,148.0
ARI,BUF,2/26/2017,8:30 PM,591,22.5
BUF,NSH,2/28/2017,7:00 PM,1910,46.5
BUF,ARI,3/2/2017,7:00 PM,0,48.0
BUF,TBL,3/4/2017,7:00 PM,0,48.0
PIT,BUF,3/5/2017,5:00 PM,179,22.0
BUF,PHI,3/7/2017,7:00 PM,179,50.0
CBJ,BUF,3/10/2017,7:00 PM,294,72.0
BUF,CBJ,3/11/2017,7:00 PM,294,24.0
SJS,BUF,3/14/2017,10:30 PM,2284,75.5
LAK,BUF,3/16/2017,10:30 PM,296,48.0
ANH,BUF,3/17/2017,10:00 PM,32,23.5
DET,BUF,3/20/2017,7:30 PM,1970,69.5
BUF,PIT,3/21/2017,7:00 PM,219,23.5
BUF,TOR,3/25/2017,7:00 PM,0,96.0
BUF,FLA,3/27/2017,7:00 PM,0,48.0
CBJ,BUF,3/28/2017,7:00 PM,294,24.0
BUF,NYI,4/2/2017,3:00 PM,294,116.0
BUF,TOR,4/3/2017,7:00 PM,0,28.0
BUF,MON,4/5/2017,7:30 PM,0,48.5
FLA,BUF,4/8/2017,7:00 PM,1182,71.5
TBL,BUF,4/9/2017,5:00 PM,206,22.0
