HOME,AWAY,DATE,TIME (ET)
ATL,WSH,10/8/2010,7:30 PM
WSH,NJD,10/9/2010,7:00 PM
WSH,OTT,10/11/2010,7:00 PM
WSH,NYI,10/13/2010,7:00 PM
NSH,WSH,10/16/2010,8:00 PM
WSH,BOS,10/19/2010,7:30 PM
BOS,WSH,10/21/2010,7:00 PM
WSH,ATL,10/23/2010,7:00 PM
CAR,WSH,10/27/2010,7:00 PM
MIN,WSH,10/28/2010,8:00 PM
CGY,WSH,10/30/2010,10:00 PM
WSH,TOR,11/3/2010,7:00 PM
WSH,BOS,11/5/2010,7:00 PM
WSH,PHI,11/7/2010,5:00 PM
NYR,WSH,11/9/2010,7:30 PM
WSH,TBL,11/11/2010,7:00 PM
BUF,WSH,11/13/2010,7:00 PM
WSH,ATL,11/14/2010,5:00 PM
WSH,BUF,11/17/2010,7:00 PM
ATL,WSH,11/19/2010,7:30 PM
WSH,PHI,11/20/2010,7:00 PM
NJD,WSH,11/22/2010,7:00 PM
CAR,WSH,11/24/2010,7:00 PM
WSH,TBL,11/26/2010,5:00 PM
WSH,CAR,11/28/2010,5:00 PM
STL,WSH,12/1/2010,8:00 PM
DAL,WSH,12/2/2010,8:30 PM
WSH,ATL,12/4/2010,7:00 PM
WSH,TOR,12/6/2010,7:00 PM
WSH,FLA,12/9/2010,7:00 PM
WSH,COL,12/11/2010,7:00 PM
NYR,WSH,12/12/2010,7:00 PM
WSH,ANH,12/15/2010,7:00 PM
BOS,WSH,12/18/2010,7:00 PM
OTT,WSH,12/19/2010,7:30 PM
WSH,NJD,12/21/2010,7:30 PM
WSH,PIT,12/23/2010,7:00 PM
CAR,WSH,12/26/2010,7:00 PM
WSH,MON,12/28/2010,7:00 PM
PIT,WSH,1/1/2011,8:00 PM
WSH,TBL,1/4/2011,7:00 PM
WSH,FLA,1/8/2011,7:00 PM
FLA,WSH,1/11/2011,7:30 PM
TBL,WSH,1/12/2011,7:30 PM
WSH,VAN,1/14/2011,7:00 PM
WSH,OTT,1/16/2011,3:00 PM
PHI,WSH,1/18/2011,7:00 PM
NYI,WSH,1/20/2011,7:00 PM
TOR,WSH,1/22/2011,7:00 PM
WSH,NYR,1/24/2011,7:30 PM
ATL,WSH,1/26/2011,7:00 PM
WSH,MON,2/1/2011,7:30 PM
TBL,WSH,2/4/2011,7:30 PM
WSH,PIT,2/6/2011,0:30 PM
WSH,SJS,2/8/2011,7:00 PM
WSH,LAK,2/12/2011,0:30 PM
ARI,WSH,2/14/2011,8:00 PM
ANH,WSH,2/16/2011,10:00 PM
SJS,WSH,2/17/2011,10:30 PM
BUF,WSH,2/20/2011,0:30 PM
PIT,WSH,2/21/2011,7:30 PM
WSH,NYR,2/25/2011,7:00 PM
NYI,WSH,2/26/2011,7:00 PM
WSH,NYI,3/1/2011,7:00 PM
WSH,STL,3/3/2011,7:00 PM
FLA,WSH,3/6/2011,5:00 PM
TBL,WSH,3/7/2011,7:00 PM
WSH,EDM,3/9/2011,7:00 PM
WSH,CAR,3/11/2011,7:00 PM
WSH,CHI,3/13/2011,0:30 PM
MON,WSH,3/15/2011,7:00 PM
DET,WSH,3/16/2011,7:30 PM
NJD,WSH,3/18/2011,7:00 PM
PHI,WSH,3/22/2011,7:30 PM
OTT,WSH,3/25/2011,7:30 PM
MON,WSH,3/26/2011,7:00 PM
WSH,CAR,3/29/2011,7:00 PM
WSH,CBJ,3/31/2011,7:00 PM
WSH,BUF,4/2/2011,7:00 PM
TOR,WSH,4/5/2011,7:00 PM
WSH,FLA,4/6/2011,7:00 PM
FLA,WSH,4/9/2011,7:00 PM
