HOME,AWAY,DATE,TIME (ET)
ATL,WSH,10/8/2010,7:30 PM
TBL,ATL,10/9/2010,7:30 PM
LAK,ATL,10/12/2010,10:30 PM
ANH,ATL,10/15/2010,10:00 PM
SJS,ATL,10/16/2010,10:30 PM
ATL,BUF,10/20/2010,7:00 PM
ATL,TBL,10/22/2010,7:30 PM
WSH,ATL,10/23/2010,7:00 PM
NYR,ATL,10/27/2010,7:00 PM
ATL,BUF,10/29/2010,7:30 PM
STL,ATL,10/30/2010,8:00 PM
FLA,ATL,11/3/2010,7:30 PM
ATL,CBJ,11/4/2010,7:00 PM
ATL,CHI,11/6/2010,7:00 PM
OTT,ATL,11/9/2010,7:30 PM
ATL,MIN,11/11/2010,7:00 PM
ATL,PIT,11/13/2010,7:00 PM
WSH,ATL,11/14/2010,5:00 PM
ATL,FLA,11/17/2010,7:00 PM
ATL,WSH,11/19/2010,7:30 PM
ATL,NYI,11/21/2010,5:00 PM
ATL,DET,11/24/2010,7:00 PM
ATL,MON,11/26/2010,7:30 PM
ATL,BOS,11/28/2010,5:00 PM
COL,ATL,11/30/2010,10:00 PM
PIT,ATL,12/2/2010,7:00 PM
WSH,ATL,12/4/2010,7:00 PM
ATL,NSH,12/6/2010,7:00 PM
ATL,COL,12/10/2010,7:30 PM
NYI,ATL,12/11/2010,7:00 PM
OTT,ATL,12/13/2010,7:30 PM
TBL,ATL,12/15/2010,7:30 PM
ATL,CAR,12/16/2010,7:00 PM
ATL,NJD,12/18/2010,7:00 PM
TOR,ATL,12/20/2010,7:00 PM
ATL,STL,12/21/2010,7:00 PM
BOS,ATL,12/23/2010,7:00 PM
ATL,TBL,12/26/2010,7:00 PM
PIT,ATL,12/28/2010,7:00 PM
ATL,BOS,12/30/2010,7:00 PM
NJD,ATL,12/31/2010,5:00 PM
MON,ATL,1/2/2011,1:00 PM
FLA,ATL,1/5/2011,7:30 PM
ATL,TOR,1/7/2011,7:30 PM
CAR,ATL,1/9/2011,1:30 PM
ATL,PHI,1/14/2011,7:30 PM
DAL,ATL,1/15/2011,8:00 PM
FLA,ATL,1/17/2011,7:30 PM
ATL,TBL,1/20/2011,7:00 PM
ATL,NYR,1/22/2011,7:00 PM
TBL,ATL,1/23/2011,5:00 PM
ATL,WSH,1/26/2011,7:00 PM
ATL,NYI,2/1/2011,7:00 PM
ATL,CGY,2/3/2011,7:00 PM
CAR,ATL,2/5/2011,7:00 PM
TOR,ATL,2/7/2011,7:00 PM
ATL,NYR,2/11/2011,7:30 PM
ATL,CAR,2/13/2011,5:00 PM
ARI,ATL,2/17/2011,9:00 PM
EDM,ATL,2/19/2011,3:30 PM
BUF,ATL,2/23/2011,7:00 PM
ATL,FLA,2/25/2011,7:30 PM
ATL,TOR,2/27/2011,5:00 PM
ATL,MON,3/1/2011,7:00 PM
ATL,OTT,3/3/2011,7:00 PM
ATL,FLA,3/5/2011,7:00 PM
CAR,ATL,3/9/2011,7:00 PM
ATL,NJD,3/11/2011,7:30 PM
PHI,ATL,3/12/2011,7:00 PM
NJD,ATL,3/15/2011,7:00 PM
ATL,PHI,3/17/2011,7:00 PM
BUF,ATL,3/19/2011,7:00 PM
NYI,ATL,3/24/2011,7:00 PM
ATL,VAN,3/25/2011,7:30 PM
ATL,OTT,3/27/2011,2:00 PM
MON,ATL,3/29/2011,7:30 PM
PHI,ATL,3/31/2011,7:00 PM
BOS,ATL,4/2/2011,1:00 PM
NSH,ATL,4/5/2011,8:00 PM
NYR,ATL,4/7/2011,7:00 PM
ATL,CAR,4/8/2011,7:30 PM
ATL,PIT,4/10/2011,3:00 PM
