HOME,AWAY,DATE,TIME (ET)
PIT,PHI,10/7/2010,7:00 PM
PIT,MON,10/9/2010,7:00 PM
NJD,PIT,10/11/2010,4:00 PM
PIT,TOR,10/13/2010,7:30 PM
PIT,NYI,10/15/2010,7:00 PM
PHI,PIT,10/16/2010,6:00 PM
PIT,OTT,10/18/2010,7:00 PM
NSH,PIT,10/21/2010,8:00 PM
STL,PIT,10/23/2010,8:00 PM
TBL,PIT,10/27/2010,7:30 PM
PIT,PHI,10/29/2010,7:00 PM
CAR,PIT,10/30/2010,7:00 PM
DAL,PIT,11/3/2010,8:30 PM
ANH,PIT,11/5/2010,10:00 PM
ARI,PIT,11/6/2010,9:00 PM
PIT,BOS,11/10/2010,7:00 PM
PIT,TBL,11/12/2010,7:00 PM
ATL,PIT,11/13/2010,7:00 PM
PIT,NYR,11/15/2010,7:00 PM
PIT,VAN,11/17/2010,7:00 PM
PIT,CAR,11/19/2010,7:00 PM
FLA,PIT,11/22/2010,7:30 PM
BUF,PIT,11/24/2010,7:00 PM
PIT,OTT,11/26/2010,1:00 PM
PIT,CGY,11/27/2010,1:00 PM
NYR,PIT,11/29/2010,7:00 PM
PIT,ATL,12/2/2010,7:00 PM
CBJ,PIT,12/4/2010,7:00 PM
PIT,NJD,12/6/2010,7:00 PM
PIT,TOR,12/8/2010,7:00 PM
BUF,PIT,12/11/2010,7:00 PM
PHI,PIT,12/14/2010,7:00 PM
PIT,NYR,12/15/2010,7:00 PM
PIT,ARI,12/20/2010,7:00 PM
PIT,FLA,12/22/2010,7:00 PM
WSH,PIT,12/23/2010,7:00 PM
OTT,PIT,12/26/2010,7:30 PM
PIT,ATL,12/28/2010,7:00 PM
NYI,PIT,12/29/2010,7:00 PM
PIT,WSH,1/1/2011,8:00 PM
PIT,TBL,1/5/2011,7:00 PM
MON,PIT,1/6/2011,7:30 PM
PIT,MIN,1/8/2011,7:00 PM
PIT,BOS,1/10/2011,7:30 PM
MON,PIT,1/12/2011,7:30 PM
BOS,PIT,1/15/2011,1:00 PM
PIT,DET,1/18/2011,7:00 PM
NJD,PIT,1/20/2011,7:00 PM
PIT,CAR,1/22/2011,7:00 PM
PIT,NYI,1/25/2011,7:00 PM
NYR,PIT,2/1/2011,7:30 PM
PIT,NYI,2/2/2011,7:00 PM
PIT,BUF,2/4/2011,7:00 PM
WSH,PIT,2/6/2011,0:30 PM
PIT,CBJ,2/8/2011,7:00 PM
PIT,LAK,2/10/2011,7:00 PM
NYI,PIT,2/11/2011,7:00 PM
NYR,PIT,2/13/2011,3:00 PM
COL,PIT,2/16/2011,9:00 PM
CHI,PIT,2/20/2011,3:30 PM
PIT,WSH,2/21/2011,7:30 PM
PIT,SJS,2/23/2011,7:30 PM
CAR,PIT,2/25/2011,7:00 PM
TOR,PIT,2/26/2011,7:00 PM
TOR,PIT,3/2/2011,7:00 PM
NJD,PIT,3/4/2011,7:00 PM
BOS,PIT,3/5/2011,7:00 PM
PIT,BUF,3/8/2011,7:00 PM
PIT,MON,3/12/2011,2:00 PM
PIT,EDM,3/13/2011,3:00 PM
OTT,PIT,3/15/2011,7:30 PM
PIT,NYR,3/20/2011,0:30 PM
DET,PIT,3/21/2011,7:30 PM
PHI,PIT,3/24/2011,7:00 PM
PIT,NJD,3/25/2011,7:00 PM
PIT,FLA,3/27/2011,1:00 PM
PIT,PHI,3/29/2011,7:00 PM
TBL,PIT,3/31/2011,7:30 PM
FLA,PIT,4/2/2011,7:00 PM
PIT,NJD,4/5/2011,7:30 PM
NYI,PIT,4/8/2011,7:00 PM
ATL,PIT,4/10/2011,3:00 PM
