HOME,AWAY,DATE,TIME (CT)
NJD,DAL,10/8/2010,6:00 PM
NYI,DAL,10/9/2010,6:00 PM
DAL,DET,10/14/2010,7:30 PM
DAL,STL,10/16/2010,7:30 PM
TBL,DAL,10/18/2010,6:30 PM
FLA,DAL,10/21/2010,6:30 PM
DAL,NSH,10/23/2010,7:00 PM
DAL,ANH,10/26/2010,8:00 PM
DAL,LAK,10/28/2010,7:30 PM
DAL,BUF,10/30/2010,7:00 PM
DAL,PIT,11/3/2010,7:30 PM
DAL,ARI,11/5/2010,7:30 PM
COL,DAL,11/6/2010,8:00 PM
LAK,DAL,11/11/2010,9:30 PM
ANH,DAL,11/12/2010,9:00 PM
DAL,ANH,11/16/2010,8:00 PM
DAL,SJS,11/18/2010,7:30 PM
DAL,COL,11/20/2010,7:00 PM
TOR,DAL,11/22/2010,6:00 PM
OTT,DAL,11/24/2010,6:30 PM
DAL,STL,11/26/2010,7:30 PM
STL,DAL,11/27/2010,7:00 PM
CAR,DAL,11/29/2010,6:30 PM
DAL,WSH,12/2/2010,7:30 PM
DAL,MIN,12/4/2010,7:00 PM
CBJ,DAL,12/6/2010,6:00 PM
CHI,DAL,12/8/2010,7:30 PM
DAL,CAR,12/10/2010,7:30 PM
ARI,DAL,12/11/2010,7:00 PM
SJS,DAL,12/13/2010,9:30 PM
DAL,SJS,12/16/2010,7:30 PM
CBJ,DAL,12/18/2010,6:00 PM
DET,DAL,12/19/2010,4:00 PM
DAL,MON,12/21/2010,8:00 PM
DAL,CGY,12/23/2010,7:30 PM
DAL,ARI,12/26/2010,7:00 PM
NSH,DAL,12/28/2010,7:00 PM
DAL,DET,12/29/2010,7:30 PM
DAL,VAN,12/31/2010,7:00 PM
STL,DAL,1/2/2011,5:00 PM
CHI,DAL,1/5/2011,7:30 PM
DAL,NYR,1/7/2011,7:30 PM
MIN,DAL,1/9/2011,5:00 PM
DAL,EDM,1/11/2011,7:30 PM
DAL,ATL,1/15/2011,7:00 PM
DAL,LAK,1/17/2011,7:30 PM
EDM,DAL,1/20/2011,8:00 PM
CGY,DAL,1/21/2011,8:00 PM
VAN,DAL,1/24/2011,9:00 PM
DAL,EDM,1/26/2011,6:30 PM
DAL,VAN,2/1/2011,7:30 PM
BOS,DAL,2/3/2011,6:00 PM
PHI,DAL,2/5/2011,6:00 PM
DAL,ARI,2/9/2011,7:30 PM
DAL,CHI,2/11/2011,7:30 PM
DAL,CBJ,2/13/2011,2:00 PM
EDM,DAL,2/15/2011,8:00 PM
CGY,DAL,2/16/2011,8:30 PM
VAN,DAL,2/19/2011,9:00 PM
DAL,NJD,2/22/2011,7:30 PM
DET,DAL,2/24/2011,6:30 PM
DAL,NSH,2/26/2011,1:00 PM
ARI,DAL,3/1/2011,8:00 PM
ANH,DAL,3/4/2011,9:00 PM
SJS,DAL,3/5/2011,9:30 PM
LAK,DAL,3/7/2011,9:30 PM
DAL,CGY,3/9/2011,8:00 PM
DAL,MIN,3/11/2011,7:30 PM
DAL,LAK,3/13/2011,2:00 PM
DAL,SJS,3/15/2011,7:30 PM
DAL,CHI,3/17/2011,7:30 PM
DAL,PHI,3/19/2011,7:00 PM
DAL,ANH,3/23/2011,7:30 PM
NSH,DAL,3/26/2011,7:00 PM
ARI,DAL,3/29/2011,9:00 PM
SJS,DAL,3/31/2011,9:30 PM
LAK,DAL,4/2/2011,3:00 PM
ANH,DAL,4/3/2011,7:00 PM
DAL,CBJ,4/5/2011,7:30 PM
DAL,COL,4/7/2011,7:30 PM
COL,DAL,4/8/2011,8:00 PM
MIN,DAL,4/10/2011,5:00 PM
