HOME,AWAY,DATE,TIME (ET)
PIT,PHI,10/7/2010,7:00 PM
STL,PHI,10/9/2010,8:00 PM
PHI,COL,10/11/2010,7:00 PM
PHI,TBL,10/14/2010,7:00 PM
PHI,PIT,10/16/2010,6:00 PM
PHI,ANH,10/21/2010,7:00 PM
PHI,TOR,10/23/2010,7:00 PM
CBJ,PHI,10/25/2010,7:00 PM
PHI,BUF,10/26/2010,7:30 PM
PIT,PHI,10/29/2010,7:00 PM
PHI,NYI,10/30/2010,7:00 PM
PHI,CAR,11/1/2010,7:00 PM
PHI,NYR,11/4/2010,7:00 PM
NYI,PHI,11/6/2010,7:00 PM
WSH,PHI,11/7/2010,5:00 PM
CAR,PHI,11/11/2010,7:00 PM
PHI,FLA,11/13/2010,7:00 PM
PHI,OTT,11/15/2010,7:00 PM
MON,PHI,11/16/2010,7:00 PM
PHI,TBL,11/18/2010,7:00 PM
WSH,PHI,11/20/2010,7:00 PM
PHI,MON,11/22/2010,7:00 PM
MIN,PHI,11/24/2010,8:00 PM
PHI,CGY,11/26/2010,1:00 PM
NJD,PHI,11/27/2010,1:00 PM
PHI,BOS,12/1/2010,7:00 PM
PHI,NJD,12/4/2010,1:00 PM
NYI,PHI,12/5/2010,1:00 PM
PHI,SJS,12/8/2010,7:00 PM
TOR,PHI,12/9/2010,7:00 PM
BOS,PHI,12/11/2010,7:00 PM
PHI,PIT,12/14/2010,7:00 PM
MON,PHI,12/15/2010,7:30 PM
PHI,NYR,12/18/2010,1:00 PM
PHI,FLA,12/20/2010,7:00 PM
VAN,PHI,12/28/2010,10:00 PM
LAK,PHI,12/30/2010,10:30 PM
ANH,PHI,12/31/2010,8:00 PM
DET,PHI,1/2/2011,5:00 PM
NJD,PHI,1/6/2011,7:00 PM
PHI,NJD,1/8/2011,1:00 PM
BUF,PHI,1/11/2011,7:30 PM
BOS,PHI,1/13/2011,7:00 PM
ATL,PHI,1/14/2011,7:30 PM
NYR,PHI,1/16/2011,7:00 PM
PHI,WSH,1/18/2011,7:00 PM
PHI,OTT,1/20/2011,7:00 PM
PHI,NJD,1/22/2011,1:00 PM
CHI,PHI,1/23/2011,0:30 PM
PHI,MON,1/25/2011,7:30 PM
TBL,PHI,2/1/2011,7:30 PM
PHI,NSH,2/3/2011,7:00 PM
PHI,DAL,2/5/2011,7:00 PM
PHI,CAR,2/10/2011,7:00 PM
PHI,LAK,2/13/2011,3:00 PM
TBL,PHI,2/15/2011,7:30 PM
FLA,PHI,2/16/2011,7:30 PM
CAR,PHI,2/18/2011,8:00 PM
NYR,PHI,2/20/2011,0:30 PM
PHI,ARI,2/22/2011,7:00 PM
PHI,NYI,2/24/2011,7:00 PM
OTT,PHI,2/26/2011,7:00 PM
PHI,TOR,3/3/2011,7:00 PM
PHI,BUF,3/5/2011,1:00 PM
NYR,PHI,3/6/2011,0:30 PM
PHI,EDM,3/8/2011,7:00 PM
TOR,PHI,3/10/2011,7:00 PM
PHI,ATL,3/12/2011,7:00 PM
FLA,PHI,3/15/2011,7:30 PM
ATL,PHI,3/17/2011,7:00 PM
DAL,PHI,3/19/2011,8:00 PM
PHI,WSH,3/22/2011,7:30 PM
PHI,PIT,3/24/2011,7:00 PM
NYI,PHI,3/26/2011,7:00 PM
PHI,BOS,3/27/2011,7:00 PM
PIT,PHI,3/29/2011,7:00 PM
PHI,ATL,3/31/2011,7:00 PM
NJD,PHI,4/1/2011,7:00 PM
PHI,NYR,4/3/2011,0:30 PM
OTT,PHI,4/5/2011,7:30 PM
BUF,PHI,4/8/2011,7:30 PM
PHI,NYI,4/9/2011,7:00 PM
