HOME,AWAY,DATE,TIME (ET)
ATL,WSH,10/10/2008,7:30 PM
WSH,CHI,10/11/2008,7:00 PM
WSH,VAN,10/13/2008,7:00 PM
PIT,WSH,10/16/2008,7:30 PM
WSH,NJD,10/18/2008,7:00 PM
CGY,WSH,10/21/2008,9:30 PM
ARI,WSH,10/23/2008,10:00 PM
DAL,WSH,10/25/2008,8:00 PM
WSH,NSH,10/28/2008,7:00 PM
BUF,WSH,11/1/2008,7:00 PM
OTT,WSH,11/4/2008,7:30 PM
WSH,CAR,11/6/2008,7:00 PM
WSH,NYR,11/8/2008,7:00 PM
WSH,TBL,11/10/2008,7:00 PM
CAR,WSH,11/12/2008,7:00 PM
WSH,NJD,11/14/2008,7:00 PM
NJD,WSH,11/15/2008,7:00 PM
ANH,WSH,11/19/2008,10:00 PM
LAK,WSH,11/20/2008,10:30 PM
SJS,WSH,11/22/2008,10:30 PM
MIN,WSH,11/24/2008,8:00 PM
WSH,ATL,11/26/2008,7:00 PM
WSH,MON,11/28/2008,7:00 PM
CBJ,WSH,11/29/2008,7:00 PM
WSH,FLA,12/2/2008,7:00 PM
WSH,NYI,12/4/2008,7:00 PM
TOR,WSH,12/6/2008,7:00 PM
CAR,WSH,12/7/2008,5:00 PM
WSH,BOS,12/10/2008,7:00 PM
WSH,OTT,12/12/2008,7:00 PM
MON,WSH,12/13/2008,7:00 PM
NYI,WSH,12/16/2008,7:00 PM
WSH,STL,12/18/2008,7:00 PM
PHI,WSH,12/20/2008,1:00 PM
NYR,WSH,12/23/2008,7:00 PM
WSH,BUF,12/26/2008,7:00 PM
WSH,TOR,12/28/2008,7:00 PM
BUF,WSH,12/30/2008,7:00 PM
WSH,TBL,1/1/2009,7:00 PM
WSH,NYR,1/3/2009,7:00 PM
WSH,PHI,1/6/2009,7:00 PM
WSH,CBJ,1/9/2009,7:00 PM
MON,WSH,1/10/2009,7:00 PM
WSH,EDM,1/13/2009,7:00 PM
PIT,WSH,1/14/2009,7:30 PM
WSH,BOS,1/17/2009,7:00 PM
NYI,WSH,1/19/2009,2:00 PM
OTT,WSH,1/20/2009,7:30 PM
BOS,WSH,1/27/2009,7:00 PM
WSH,DET,1/31/2009,0:30 PM
WSH,OTT,2/1/2009,0:30 PM
NJD,WSH,2/3/2009,7:00 PM
WSH,LAK,2/5/2009,7:00 PM
WSH,FLA,2/7/2009,7:00 PM
NYR,WSH,2/11/2009,7:00 PM
TBL,WSH,2/14/2009,7:30 PM
FLA,WSH,2/15/2009,5:00 PM
WSH,MON,2/18/2009,7:30 PM
WSH,COL,2/20/2009,7:00 PM
WSH,PIT,2/22/2009,0:30 PM
WSH,PHI,2/24/2009,7:00 PM
WSH,ATL,2/26/2009,7:00 PM
BOS,WSH,2/28/2009,1:00 PM
WSH,FLA,3/1/2009,3:00 PM
WSH,CAR,3/3/2009,7:00 PM
WSH,TOR,3/5/2009,7:00 PM
WSH,PIT,3/8/2009,3:00 PM
NSH,WSH,3/10/2009,8:00 PM
PHI,WSH,3/12/2009,7:00 PM
WSH,CAR,3/14/2009,7:00 PM
ATL,WSH,3/16/2009,7:00 PM
FLA,WSH,3/17/2009,7:30 PM
TBL,WSH,3/19/2009,7:30 PM
CAR,WSH,3/21/2009,7:00 PM
TOR,WSH,3/24/2009,7:00 PM
WSH,TBL,3/27/2009,7:00 PM
WSH,NYI,4/1/2009,7:00 PM
WSH,BUF,4/3/2009,7:00 PM
WSH,ATL,4/5/2009,3:00 PM
ATL,WSH,4/7/2009,7:00 PM
TBL,WSH,4/9/2009,7:30 PM
FLA,WSH,4/11/2009,7:00 PM
