HOME,AWAY,DATE,TIME (ET)
OTT,PIT,10/4/2008,2:30 PM
PIT,OTT,10/5/2008,2:30 PM
OTT,DET,10/11/2008,7:00 PM
OTT,ARI,10/17/2008,7:00 PM
OTT,BOS,10/18/2008,7:00 PM
OTT,FLA,10/22/2008,7:00 PM
OTT,ANH,10/24/2008,7:00 PM
TOR,OTT,10/25/2008,7:00 PM
BUF,OTT,10/27/2008,7:00 PM
FLA,OTT,10/30/2008,7:30 PM
TBL,OTT,11/1/2008,7:30 PM
OTT,WSH,11/4/2008,7:30 PM
OTT,PHI,11/6/2008,7:30 PM
CAR,OTT,11/7/2008,7:00 PM
MON,OTT,11/11/2008,7:00 PM
OTT,NYI,11/13/2008,7:30 PM
NYI,OTT,11/15/2008,7:00 PM
NYR,OTT,11/17/2008,7:00 PM
OTT,MON,11/20/2008,7:30 PM
OTT,NYR,11/22/2008,3:00 PM
OTT,TOR,11/27/2008,7:30 PM
NYI,OTT,11/29/2008,7:00 PM
OTT,ATL,12/3/2008,7:00 PM
OTT,PIT,12/6/2008,2:00 PM
OTT,FLA,12/8/2008,7:30 PM
CHI,OTT,12/10/2008,8:30 PM
WSH,OTT,12/12/2008,7:00 PM
OTT,TBL,12/13/2008,7:00 PM
OTT,ATL,12/16/2008,7:30 PM
NJD,OTT,12/19/2008,7:00 PM
OTT,DAL,12/20/2008,7:00 PM
PHI,OTT,12/23/2008,7:00 PM
CGY,OTT,12/27/2008,10:00 PM
VAN,OTT,12/28/2008,10:00 PM
EDM,OTT,12/30/2008,10:00 PM
TOR,OTT,1/3/2009,7:00 PM
NJD,OTT,1/4/2009,5:00 PM
BUF,OTT,1/6/2009,7:00 PM
BOS,OTT,1/8/2009,7:00 PM
OTT,NYR,1/10/2009,7:00 PM
OTT,CAR,1/13/2009,7:30 PM
ATL,OTT,1/14/2009,7:30 PM
OTT,MON,1/17/2009,7:00 PM
OTT,WSH,1/20/2009,7:30 PM
OTT,NJD,1/27/2009,7:30 PM
STL,OTT,1/29/2009,8:30 PM
CBJ,OTT,1/30/2009,7:00 PM
WSH,OTT,2/1/2009,0:30 PM
OTT,LAK,2/3/2009,7:30 PM
OTT,BOS,2/5/2009,7:00 PM
OTT,BUF,2/7/2009,7:00 PM
BUF,OTT,2/11/2009,7:30 PM
PHI,OTT,2/12/2009,7:00 PM
MIN,OTT,2/14/2009,8:00 PM
NSH,OTT,2/16/2009,8:00 PM
COL,OTT,2/17/2009,9:30 PM
OTT,VAN,2/19/2009,7:30 PM
MON,OTT,2/21/2009,3:00 PM
OTT,CAR,2/24/2009,7:30 PM
OTT,SJS,2/26/2009,7:30 PM
OTT,TOR,2/28/2009,7:00 PM
OTT,CGY,3/3/2009,7:30 PM
OTT,EDM,3/5/2009,7:30 PM
OTT,BUF,3/7/2009,7:00 PM
OTT,TOR,3/9/2009,7:30 PM
OTT,TBL,3/11/2009,7:00 PM
BOS,OTT,3/12/2009,7:00 PM
PIT,OTT,3/14/2009,3:00 PM
OTT,BUF,3/17/2009,7:30 PM
OTT,MON,3/19/2009,7:30 PM
OTT,NYI,3/21/2009,7:00 PM
NYR,OTT,3/22/2009,7:00 PM
CAR,OTT,3/25/2009,7:00 PM
ATL,OTT,3/28/2009,7:00 PM
TBL,OTT,3/29/2009,6:00 PM
FLA,OTT,3/31/2009,7:30 PM
BOS,OTT,4/2/2009,7:00 PM
OTT,PHI,4/4/2009,7:00 PM
MON,OTT,4/6/2009,7:30 PM
OTT,BOS,4/7/2009,7:30 PM
OTT,NJD,4/9/2009,7:30 PM
TOR,OTT,4/11/2009,7:00 PM
