HOME,AWAY,DATE,TIME (ET)
OTT,PIT,10/4/2008,2:30 PM
PIT,OTT,10/5/2008,2:30 PM
PIT,NJD,10/11/2008,7:30 PM
PIT,PHI,10/14/2008,7:30 PM
PIT,WSH,10/16/2008,7:30 PM
PIT,TOR,10/18/2008,7:00 PM
BOS,PIT,10/20/2008,7:00 PM
PIT,CAR,10/23/2008,7:30 PM
NYR,PIT,10/25/2008,7:00 PM
SJS,PIT,10/28/2008,10:30 PM
ARI,PIT,10/30/2008,10:00 PM
STL,PIT,11/1/2008,8:30 PM
PIT,EDM,11/6/2008,7:00 PM
NYI,PIT,11/8/2008,7:00 PM
DET,PIT,11/11/2008,7:00 PM
PIT,PHI,11/13/2008,7:30 PM
PIT,BUF,11/15/2008,7:30 PM
PIT,MIN,11/18/2008,7:00 PM
ATL,PIT,11/20/2008,7:00 PM
PIT,VAN,11/22/2008,2:00 PM
NYI,PIT,11/26/2008,7:00 PM
BUF,PIT,11/28/2008,7:30 PM
PIT,NJD,11/29/2008,7:30 PM
NYR,PIT,12/3/2008,7:00 PM
CAR,PIT,12/4/2008,7:00 PM
OTT,PIT,12/6/2008,2:00 PM
PIT,BUF,12/8/2008,7:30 PM
NJD,PIT,12/10/2008,7:00 PM
PIT,NYI,12/11/2008,7:30 PM
PHI,PIT,12/13/2008,1:00 PM
ATL,PIT,12/18/2008,7:00 PM
PIT,TOR,12/20/2008,7:00 PM
BUF,PIT,12/22/2008,7:00 PM
PIT,TBL,12/23/2008,7:30 PM
NJD,PIT,12/26/2008,7:00 PM
PIT,MON,12/27/2008,7:00 PM
PIT,BOS,12/30/2008,7:30 PM
BOS,PIT,1/1/2009,7:00 PM
PIT,FLA,1/3/2009,1:00 PM
NYR,PIT,1/5/2009,7:00 PM
PIT,ATL,1/6/2009,7:30 PM
NSH,PIT,1/8/2009,8:00 PM
COL,PIT,1/10/2009,3:00 PM
PHI,PIT,1/13/2009,7:00 PM
PIT,WSH,1/14/2009,7:30 PM
PIT,ANH,1/16/2009,7:30 PM
PIT,NYR,1/18/2009,0:30 PM
PIT,CAR,1/20/2009,7:30 PM
PIT,NYR,1/28/2009,7:30 PM
NJD,PIT,1/30/2009,7:00 PM
TOR,PIT,1/31/2009,7:00 PM
MON,PIT,2/3/2009,7:30 PM
PIT,TBL,2/4/2009,7:30 PM
PIT,CBJ,2/6/2009,7:30 PM
PIT,DET,2/8/2009,0:30 PM
PIT,SJS,2/11/2009,7:30 PM
TOR,PIT,2/14/2009,7:00 PM
NYI,PIT,2/16/2009,2:00 PM
PIT,MON,2/19/2009,7:00 PM
PHI,PIT,2/21/2009,1:00 PM
WSH,PIT,2/22/2009,0:30 PM
PIT,NYI,2/25/2009,7:30 PM
CHI,PIT,2/27/2009,8:30 PM
DAL,PIT,3/1/2009,3:00 PM
TBL,PIT,3/3/2009,7:30 PM
FLA,PIT,3/5/2009,7:30 PM
WSH,PIT,3/8/2009,3:00 PM
PIT,FLA,3/10/2009,7:30 PM
CBJ,PIT,3/12/2009,7:00 PM
PIT,OTT,3/14/2009,3:00 PM
PIT,BOS,3/15/2009,3:00 PM
PIT,ATL,3/17/2009,7:30 PM
PIT,LAK,3/20/2009,7:30 PM
PIT,PHI,3/22/2009,0:30 PM
PIT,CGY,3/25/2009,7:30 PM
PIT,NYR,3/28/2009,1:00 PM
PIT,NJD,4/1/2009,7:30 PM
CAR,PIT,4/4/2009,7:00 PM
FLA,PIT,4/5/2009,5:00 PM
TBL,PIT,4/7/2009,7:30 PM
PIT,NYI,4/9/2009,7:30 PM
MON,PIT,4/11/2009,7:00 PM
