HOME,AWAY,DATE,TIME (CT)
DET,TOR,10/9/2008,6:00 PM
OTT,DET,10/11/2008,6:00 PM
CAR,DET,10/13/2008,6:00 PM
DET,VAN,10/16/2008,6:30 PM
DET,NYR,10/18/2008,6:00 PM
STL,DET,10/22/2008,7:30 PM
DET,ATL,10/24/2008,6:30 PM
CHI,DET,10/25/2008,7:30 PM
LAK,DET,10/27/2008,9:30 PM
ANH,DET,10/29/2008,9:00 PM
SJS,DET,10/30/2008,9:30 PM
VAN,DET,11/2/2008,9:00 PM
DET,NJD,11/8/2008,6:00 PM
DET,PIT,11/11/2008,6:00 PM
TBL,DET,11/13/2008,6:30 PM
FLA,DET,11/14/2008,6:30 PM
DET,EDM,11/17/2008,6:30 PM
EDM,DET,11/20/2008,8:00 PM
CGY,DET,11/22/2008,9:00 PM
VAN,DET,11/24/2008,9:00 PM
DET,MON,11/26/2008,6:30 PM
DET,CBJ,11/28/2008,6:30 PM
BOS,DET,11/29/2008,6:00 PM
DET,ANH,12/1/2008,6:30 PM
DET,VAN,12/4/2008,6:30 PM
DET,CHI,12/6/2008,6:00 PM
DET,CGY,12/10/2008,6:30 PM
DAL,DET,12/12/2008,7:30 PM
ARI,DET,12/13/2008,8:00 PM
DET,COL,12/15/2008,6:00 PM
DET,SJS,12/18/2008,6:30 PM
DET,LAK,12/20/2008,6:00 PM
DET,STL,12/23/2008,6:30 PM
NSH,DET,12/26/2008,7:00 PM
COL,DET,12/27/2008,8:00 PM
DET,CHI,12/30/2008,6:30 PM
CHI,DET,1/1/2009,0:00 PM
MIN,DET,1/3/2009,7:00 PM
DET,CBJ,1/6/2009,6:30 PM
DET,DAL,1/8/2009,6:30 PM
DET,BUF,1/10/2009,6:00 PM
DAL,DET,1/12/2009,7:00 PM
ANH,DET,1/14/2009,9:00 PM
LAK,DET,1/15/2009,9:30 PM
SJS,DET,1/17/2009,9:30 PM
ARI,DET,1/20/2009,8:00 PM
CBJ,DET,1/27/2009,6:00 PM
DET,DAL,1/29/2009,6:30 PM
WSH,DET,1/31/2009,11:30 PM
DET,STL,2/2/2009,6:00 PM
DET,ARI,2/4/2009,6:30 PM
DET,EDM,2/7/2009,2:00 PM
PIT,DET,2/8/2009,11:30 PM
NSH,DET,2/10/2009,7:00 PM
DET,MIN,2/12/2009,6:30 PM
CBJ,DET,2/13/2009,6:00 PM
DET,COL,2/15/2009,4:00 PM
DET,NSH,2/18/2009,6:30 PM
DET,ANH,2/20/2009,6:30 PM
MIN,DET,2/21/2009,7:00 PM
DET,SJS,2/25/2009,6:30 PM
DET,LAK,2/27/2009,6:30 PM
NSH,DET,2/28/2009,7:00 PM
STL,DET,3/3/2009,7:30 PM
COL,DET,3/4/2009,8:00 PM
DET,CBJ,3/7/2009,6:00 PM
DET,ARI,3/10/2009,6:30 PM
DET,CGY,3/12/2009,6:00 PM
STL,DET,3/14/2009,1:00 PM
CBJ,DET,3/15/2009,4:00 PM
DET,PHI,3/17/2009,6:30 PM
ATL,DET,3/20/2009,6:30 PM
CGY,DET,3/23/2009,8:30 PM
EDM,DET,3/24/2009,8:30 PM
DET,NYI,3/27/2009,6:30 PM
DET,NSH,3/29/2009,4:00 PM
DET,STL,4/2/2009,6:30 PM
DET,MIN,4/5/2009,11:30 PM
BUF,DET,4/6/2009,6:00 PM
DET,NSH,4/9/2009,6:30 PM
DET,CHI,4/11/2009,2:00 PM
CHI,DET,4/12/2009,1:00 PM
