HOME,AWAY,DATE,TIME (ET)
NJD,NYI,10/10/2008,7:00 PM
PIT,NJD,10/11/2008,7:30 PM
NYR,NJD,10/13/2008,7:00 PM
ATL,NJD,10/16/2008,7:00 PM
WSH,NJD,10/18/2008,7:00 PM
NJD,DAL,10/22/2008,7:00 PM
NJD,PHI,10/24/2008,7:00 PM
PHI,NJD,10/25/2008,4:00 PM
NJD,TOR,10/29/2008,7:30 PM
NJD,ATL,11/1/2008,7:00 PM
NJD,BUF,11/3/2008,7:00 PM
NJD,TBL,11/5/2008,7:00 PM
DET,NJD,11/8/2008,7:00 PM
NJD,EDM,11/9/2008,7:30 PM
NJD,NYR,11/12/2008,7:00 PM
WSH,NJD,11/14/2008,7:00 PM
NJD,WSH,11/15/2008,7:00 PM
NJD,FLA,11/20/2008,7:00 PM
NJD,NYI,11/21/2008,7:00 PM
TBL,NJD,11/23/2008,5:00 PM
FLA,NJD,11/26/2008,7:30 PM
PIT,NJD,11/29/2008,7:30 PM
PHI,NJD,12/4/2008,7:00 PM
MON,NJD,12/6/2008,7:00 PM
NJD,PIT,12/10/2008,7:00 PM
NJD,NYR,12/12/2008,7:00 PM
NJD,BUF,12/13/2008,7:00 PM
TOR,NJD,12/16/2008,7:00 PM
BUF,NJD,12/17/2008,7:00 PM
NJD,OTT,12/19/2008,7:00 PM
NJD,PHI,12/21/2008,1:00 PM
NJD,BOS,12/23/2008,7:00 PM
NJD,PIT,12/26/2008,7:00 PM
NYR,NJD,12/27/2008,7:30 PM
STL,NJD,12/30/2008,8:00 PM
DAL,NJD,12/31/2008,8:30 PM
NJD,MON,1/2/2009,7:00 PM
NJD,OTT,1/4/2009,5:00 PM
CAR,NJD,1/6/2009,7:00 PM
NJD,ATL,1/8/2009,7:00 PM
LAK,NJD,1/10/2009,10:30 PM
ANH,NJD,1/11/2009,8:00 PM
VAN,NJD,1/13/2009,10:00 PM
CBJ,NJD,1/16/2009,7:00 PM
NYI,NJD,1/17/2009,7:00 PM
NSH,NJD,1/19/2009,8:00 PM
NJD,MON,1/21/2009,7:00 PM
OTT,NJD,1/27/2009,7:30 PM
BOS,NJD,1/29/2009,7:00 PM
NJD,PIT,1/30/2009,7:00 PM
NJD,WSH,2/3/2009,7:00 PM
ATL,NJD,2/6/2009,7:30 PM
NJD,LAK,2/7/2009,7:00 PM
NJD,NYR,2/9/2009,7:00 PM
NJD,NYI,2/11/2009,7:00 PM
NJD,BOS,2/13/2009,7:00 PM
NJD,SJS,2/15/2009,3:00 PM
FLA,NJD,2/17/2009,7:30 PM
TBL,NJD,2/19/2009,7:30 PM
NYI,NJD,2/21/2009,7:00 PM
NJD,COL,2/26/2009,7:00 PM
NJD,FLA,2/28/2009,1:00 PM
NJD,PHI,3/1/2009,1:00 PM
TOR,NJD,3/3/2009,7:30 PM
NYI,NJD,3/7/2009,2:00 PM
NJD,CGY,3/10/2009,7:00 PM
NJD,ARI,3/12/2009,7:00 PM
MON,NJD,3/14/2009,7:00 PM
NJD,CHI,3/17/2009,7:00 PM
CAR,NJD,3/18/2009,7:00 PM
NJD,MIN,3/20/2009,7:00 PM
BOS,NJD,3/22/2009,3:00 PM
PHI,NJD,3/23/2009,7:00 PM
CHI,NJD,3/27/2009,8:30 PM
NJD,CAR,3/28/2009,7:00 PM
NYR,NJD,3/30/2009,7:00 PM
PIT,NJD,4/1/2009,7:30 PM
NJD,TBL,4/3/2009,7:00 PM
BUF,NJD,4/4/2009,7:00 PM
NJD,TOR,4/7/2009,7:00 PM
OTT,NJD,4/9/2009,7:30 PM
NJD,CAR,4/11/2009,1:00 PM
