HOME,AWAY,DATE,TIME (ET)
ATL,WSH,10/10/2008,7:30 PM
FLA,ATL,10/11/2008,7:00 PM
ATL,MIN,10/14/2008,7:00 PM
ATL,NJD,10/16/2008,7:00 PM
ATL,BUF,10/18/2008,7:00 PM
TBL,ATL,10/21/2008,7:30 PM
DET,ATL,10/24/2008,7:30 PM
BOS,ATL,10/25/2008,7:00 PM
ATL,PHI,10/28/2008,7:00 PM
NYR,ATL,10/30/2008,7:00 PM
NJD,ATL,11/1/2008,7:00 PM
ATL,FLA,11/2/2008,5:00 PM
ATL,NYI,11/6/2008,7:00 PM
BUF,ATL,11/7/2008,7:30 PM
CAR,ATL,11/9/2008,3:00 PM
ATL,CAR,11/14/2008,7:30 PM
PHI,ATL,11/16/2008,7:00 PM
ATL,PIT,11/20/2008,7:00 PM
ATL,CBJ,11/22/2008,7:00 PM
TOR,ATL,11/25/2008,7:30 PM
WSH,ATL,11/26/2008,7:00 PM
ATL,NSH,11/28/2008,7:30 PM
ATL,STL,11/30/2008,3:00 PM
MON,ATL,12/2/2008,7:30 PM
OTT,ATL,12/3/2008,7:00 PM
NYI,ATL,12/6/2008,7:00 PM
ATL,NYR,12/10/2008,7:00 PM
ATL,BOS,12/12/2008,7:30 PM
BOS,ATL,12/13/2008,7:00 PM
OTT,ATL,12/16/2008,7:30 PM
ATL,PIT,12/18/2008,7:00 PM
ATL,TBL,12/20/2008,7:00 PM
ATL,TOR,12/22/2008,7:00 PM
NYI,ATL,12/23/2008,7:00 PM
ATL,CAR,12/26/2008,7:30 PM
ATL,BOS,12/28/2008,5:00 PM
TOR,ATL,12/30/2008,7:30 PM
CAR,ATL,12/31/2008,8:00 PM
ATL,VAN,1/2/2009,7:30 PM
ATL,TBL,1/4/2009,5:00 PM
PIT,ATL,1/6/2009,7:30 PM
NJD,ATL,1/8/2009,7:00 PM
FLA,ATL,1/10/2009,1:00 PM
ATL,OTT,1/14/2009,7:30 PM
ATL,TOR,1/16/2009,7:30 PM
NSH,ATL,1/17/2009,8:00 PM
ATL,MON,1/20/2009,7:00 PM
PHI,ATL,1/21/2009,7:00 PM
DAL,ATL,1/27/2009,8:30 PM
ATL,NYI,1/29/2009,7:00 PM
CAR,ATL,1/31/2009,8:00 PM
NYR,ATL,2/3/2009,8:00 PM
ATL,NJD,2/6/2009,7:30 PM
ATL,PHI,2/8/2009,3:00 PM
TBL,ATL,2/10/2009,7:30 PM
ATL,CHI,2/11/2009,7:00 PM
ANH,ATL,2/15/2009,8:00 PM
LAK,ATL,2/16/2009,10:30 PM
ARI,ATL,2/19/2009,9:00 PM
SJS,ATL,2/21/2009,4:00 PM
ATL,COL,2/24/2009,7:00 PM
WSH,ATL,2/26/2009,7:00 PM
ATL,CAR,2/28/2009,7:00 PM
ATL,FLA,3/3/2009,7:00 PM
ATL,MON,3/6/2009,7:30 PM
ATL,CGY,3/8/2009,3:00 PM
COL,ATL,3/10/2009,9:00 PM
EDM,ATL,3/12/2009,9:30 PM
BUF,ATL,3/14/2009,7:00 PM
ATL,WSH,3/16/2009,7:00 PM
PIT,ATL,3/17/2009,7:30 PM
ATL,DET,3/20/2009,7:30 PM
TBL,ATL,3/21/2009,7:30 PM
MON,ATL,3/24/2009,7:30 PM
ATL,NYR,3/26/2009,7:00 PM
ATL,OTT,3/28/2009,7:00 PM
ATL,BUF,4/1/2009,7:00 PM
FLA,ATL,4/3/2009,7:30 PM
WSH,ATL,4/5/2009,3:00 PM
ATL,WSH,4/7/2009,7:00 PM
ATL,FLA,4/9/2009,7:00 PM
ATL,TBL,4/11/2009,7:00 PM
