HOME,AWAY,DATE,TIME (ET)
DET,TOR,10/9/2008,7:00 PM
TOR,MON,10/11/2008,7:00 PM
TOR,STL,10/13/2008,1:00 PM
NYR,TOR,10/17/2008,7:00 PM
PIT,TOR,10/18/2008,7:00 PM
TOR,ANH,10/21/2008,7:00 PM
BOS,TOR,10/23/2008,7:00 PM
TOR,OTT,10/25/2008,7:00 PM
TOR,TBL,10/28/2008,7:30 PM
NJD,TOR,10/29/2008,7:30 PM
TOR,NYR,11/1/2008,7:00 PM
CAR,TOR,11/2/2008,5:00 PM
TOR,CAR,11/4/2008,7:30 PM
BOS,TOR,11/6/2008,7:00 PM
TOR,MON,11/8/2008,7:00 PM
CGY,TOR,11/11/2008,9:30 PM
EDM,TOR,11/13/2008,9:00 PM
VAN,TOR,11/15/2008,7:00 PM
TOR,BOS,11/17/2008,7:30 PM
TOR,CHI,11/22/2008,7:00 PM
TOR,ATL,11/25/2008,7:30 PM
OTT,TOR,11/27/2008,7:30 PM
TOR,PHI,11/29/2008,7:00 PM
LAK,TOR,12/1/2008,10:30 PM
SJS,TOR,12/2/2008,10:30 PM
ARI,TOR,12/4/2008,9:00 PM
TOR,WSH,12/6/2008,7:00 PM
TOR,NYI,12/8/2008,7:30 PM
BUF,TOR,12/12/2008,7:30 PM
TOR,NJD,12/16/2008,7:00 PM
BOS,TOR,12/18/2008,7:00 PM
PIT,TOR,12/20/2008,7:00 PM
ATL,TOR,12/22/2008,7:00 PM
TOR,DAL,12/23/2008,7:30 PM
NYI,TOR,12/26/2008,7:00 PM
WSH,TOR,12/28/2008,7:00 PM
TOR,ATL,12/30/2008,7:30 PM
TOR,BUF,1/1/2009,7:00 PM
TOR,OTT,1/3/2009,7:00 PM
TOR,FLA,1/6/2009,7:30 PM
MON,TOR,1/8/2009,7:30 PM
PHI,TOR,1/10/2009,7:00 PM
TOR,NSH,1/13/2009,7:30 PM
CAR,TOR,1/15/2009,7:30 PM
ATL,TOR,1/16/2009,7:30 PM
TOR,CAR,1/19/2009,7:30 PM
TOR,BOS,1/21/2009,7:30 PM
MIN,TOR,1/27/2009,8:00 PM
COL,TOR,1/29/2009,9:30 PM
TOR,PIT,1/31/2009,7:00 PM
TOR,FLA,2/3/2009,7:30 PM
BUF,TOR,2/4/2009,7:30 PM
MON,TOR,2/7/2009,7:00 PM
FLA,TOR,2/10/2009,7:30 PM
TBL,TOR,2/12/2009,7:30 PM
TOR,PIT,2/14/2009,7:00 PM
TOR,BUF,2/17/2009,7:00 PM
TOR,CBJ,2/19/2009,7:30 PM
TOR,VAN,2/21/2009,7:00 PM
NYR,TOR,2/22/2009,8:00 PM
TOR,NYR,2/25/2009,7:30 PM
NYI,TOR,2/26/2009,7:00 PM
OTT,TOR,2/28/2009,7:00 PM
TOR,NJD,3/3/2009,7:30 PM
WSH,TOR,3/5/2009,7:00 PM
TOR,EDM,3/7/2009,7:00 PM
OTT,TOR,3/9/2009,7:30 PM
TOR,NYI,3/10/2009,7:30 PM
TOR,TBL,3/12/2009,7:30 PM
TOR,CGY,3/14/2009,7:00 PM
TBL,TOR,3/17/2009,7:30 PM
FLA,TOR,3/19/2009,7:30 PM
MON,TOR,3/21/2009,7:00 PM
TOR,WSH,3/24/2009,7:00 PM
BUF,TOR,3/27/2009,7:30 PM
TOR,BOS,3/28/2009,7:00 PM
TOR,PHI,4/1/2009,7:30 PM
PHI,TOR,4/3/2009,7:00 PM
TOR,MON,4/4/2009,7:00 PM
NJD,TOR,4/7/2009,7:00 PM
TOR,BUF,4/8/2009,7:30 PM
TOR,OTT,4/11/2009,7:00 PM
